0fd1fb5 0fc5ae8 001e043 0fd1a3f 0fc5780 
0fcf90e 0fc4a4a 001edc9 0fd0356 0fc41c3 
0fcc887 0fc1a50 0006314 0fce62e 0fc0fe3 
0fc96a2 0fbe7ee 00139bb 0fca557 0fbdf3d 
0fd193d 0fc6ad1 0019ed9 0fd2c96 0fc613a 
0fc7799 0fbc950 0ffecac 0fc91cf 0fbbf52 
0fcf884 0fc49cb 001ed99 0fd02a0 0fc4134 
0fcc826 0fc1a02 0005fa7 0fce5d2 0fc0f89 
0fc9425 0fbe590 001364c 0fca2f5 0fbdccb 
0fd1885 0fc6a2c 001a09f 0fd2bd1 0fc6083 
0fc7672 0fbc83b 0ffedf2 0fc90cb 0fbbe37 
0fcf7a1 0fc48fd 001ee78 0fd01d0 0fc4065 
0fcc7b3 0fc19b7 00067df 0fce577 0fc0f29 
0fc9351 0fbe4e1 0013abb 0fca246 0fbdc08 
0fd177f 0fc694e 001a2ca 0fd2ae5 0fc5f97 
0fc75d0 0fbc7c2 0ffefd0 0fc903f 0fbbda5 
0fcf690 0fc480a 001ef39 0fd00bb 0fc3f5c 
0fcc783 0fc1994 00068da 0fce53a 0fc0f07 
0fc92ef 0fbe47d 001393a 0fca1b8 0fbdba0 
0fd1712 0fc68dc 001a449 0fd2a3e 0fc5f22 
0fc74dd 0fbc6d0 0ffee58 0fc8f43 0fbbcb3 
0fcf59b 0fc4718 001efae 0fcffac 0fc3e65 
0fcc779 0fc1991 0006acd 0fce517 0fc0ef9 
0fc91a0 0fbe332 00137d0 0fca06f 0fbda59 
0fd16cf 0fc6893 001a460 0fd29cf 0fc5edc 
0fc7638 0fbc827 0ffec13 0fc9075 0fbbe0a 
0fcf5c5 0fc4739 001ef13 0fcff8b 0fc3e8d 
0fcc796 0fc19a9 0006a82 0fce503 0fc0f12 
0fc917a 0fbe309 0013558 0fca026 0fbda2c 
0fd1786 0fc6943 001a483 0fd2a4c 0fc5f8d 
0fc767a 0fbc865 0ffe9ef 0fc90b0 0fbbe45 
0fcf55c 0fc46e4 001eed3 0fcff35 0fc3e35 
0fcc966 0fc1b86 0006b66 0fce6d0 0fc10ec 
0fc9272 0fbe415 0013127 0fca141 0fbdb30 
0fd1863 0fc6a36 001a482 0fd2b32 0fc6083 
0fc76d4 0fbc8d9 0ffe791 0fc9135 0fbbeba 
0fcf5e1 0fc4777 001edab 0fcffbe 0fc3ec8 
0fcca99 0fc1cc2 0006b4f 0fce7fc 0fc122d 
0fc9311 0fbe4bb 0012e47 0fca1d6 0fbdbd6 
0fd1977 0fc6b60 001a477 0fd2c31 0fc61a7 
0fc7855 0fbca68 0ffe6ac 0fc92ac 0fbc035 
0fcf674 0fc481f 001eca3 0fd0055 0fc3f6d 
0fccca9 0fc1ee4 0006bd7 0fce9f9 0fc1444 
0fc9371 0fbe531 0012b6e 0fca23e 0fbdc3f 
0fd1a55 0fc6c4b 001a3d2 0fd2d00 0fc6294 
0fc792e 0fbcb50 0ffe583 0fc9389 0fbc11f 
0fcf6aa 0fc4862 001ebb0 0fd0078 0fc3fb2 
0fccd1c 0fc1f61 0006ebd 0fcea69 0fc14c1 
0fc92b5 0fbe47d 0012b78 0fca195 0fbdb8f 
0fd1aa2 0fc6c9c 001a528 0fd2d38 0fc62eb 
0fc79ae 0fbcbd5 0ffe62e 0fc9413 0fbc1a0 
0fcf618 0fc47d7 001ec15 0fcffe2 0fc3f32 
0fccd67 0fc1fbb 0007128 0fceab7 0fc151a 
0fc91a0 0fbe388 0012a3e 0fca094 0fbda86 
0fd1a1f 0fc6c32 001a703 0fd2c94 0fc626b 
0fc79c2 0fbcc05 0ffe724 0fc9420 0fbc1b0 
0fcf655 0fc4828 001ebd3 0fcfff7 0fc3f52 
0fcce7a 0fc20e3 00074ef 0fceba5 0fc1622 
0fc92f3 0fbe4eb 0012a00 0fca1cc 0fbdbcd 
0fd1b27 0fc6d42 001a749 0fd2d7e 0fc6374 
0fc79e2 0fbcc31 0ffe6b9 0fc945e 0fbc1dd 
0fcf587 0fc4766 001ebcd 0fcff27 0fc3e9a 
0fcceba 0fc213b 0007518 0fcebee 0fc1671 
0fc91ff 0fbe40f 001267a 0fca0f0 0fbdaf4 
0fd1b31 0fc6d6c 001a7e0 0fd2d83 0fc6399 
0fc7ae4 0fbcd47 0ffe5de 0fc9562 0fbc2f6 
0fcf596 0fc4787 001ebb7 0fcff3c 0fc3ec3 
0fccf03 0fc2193 0007694 0fcec42 0fc16d4 
0fc92cf 0fbe4e2 00125df 0fca1c7 0fbdbcb 
0fd1b1d 0fc6d4d 001a87c 0fd2d5e 0fc6382 
0fc79b5 0fbcc15 0ffe45f 0fc9435 0fbc1bc 
0fcf3cc 0fc45bf 001ecc9 0fcfd56 0fc3cf1 
0fccea0 0fc212c 000761e 0fcebc3 0fc1669 
0fc909c 0fbe2be 00122f4 0fc9f98 0fbd999 
0fd1b1e 0fc6d79 001a8ce 0fd2d4c 0fc6397 
0fc7a4e 0fbcccf 0ffe2cb 0fc94e3 0fbc272 
0fcf461 0fc4667 001eb49 0fcfddd 0fc3d92 
0fccfe9 0fc2285 000778f 0fcecfe 0fc17b8 
0fc904a 0fbe26e 0012039 0fc9f46 0fbd949 
0fd1b4a 0fc6d97 001a966 0fd2d56 0fc63c1 
0fc7a3d 0fbccb8 0ffe07b 0fc94c0 0fbc250 
0fcf35e 0fc4564 001eb94 0fcfcc5 0fc3c95 
0fcd034 0fc22dd 0007936 0fced46 0fc180e 
0fc9095 0fbe2c7 0011dc3 0fc9f90 0fbd9a6 
0fd1b68 0fc6dc7 001a98a 0fd2d6b 0fc63ee 
0fc7b4f 0fbcddc 0ffe01f 0fc95e3 0fbc376 
0fcf412 0fc462f 001ea74 0fcfd87 0fc3d55 
0fcd22b 0fc24d1 0007acf 0fcef2f 0fc1a06 
0fc91c6 0fbe3db 0011be8 0fca0e9 0fbdac8 
0fd1d35 0fc6f61 001a91a 0fd2f64 0fc65b8 
0fc7c4a 0fbce85 0ffe07d 0fc973d 0fbc469 
0fcf476 0fc4630 001e989 0fcfe7a 0fc3db1 
0fcd30c 0fc2541 0007a48 0fcf077 0fc1ad6 
0fc903b 0fbe1ea 0011719 0fca003 0fbd92c 
0fd1b9b 0fc6d71 001a9a3 0fd2e33 0fc6414 
0fc7af6 0fbcd09 0ffd96e 0fc963f 0fbc313 
0fcf249 0fc43eb 001ea31 0fcfcb3 0fc3b85 
0fcd085 0fc22c3 0007869 0fcee48 0fc1867 
0fc8e71 0fbe034 00114d9 0fc9e82 0fbd772 
0fd19f9 0fc6bdf 001abc2 0fd2cb1 0fc6275 
0fc7a29 0fbcc40 0ffdbc2 0fc9590 0fbc23b 
0fcf16d 0fc4307 001eae2 0fcfbe2 0fc3a9c 
0fd1fe2 0fc733e 001ccdd 0fd2f22 0fc6a2a 
0fc96f1 0fbeaaf 0ffd06b 0fcb5c5 0fbe04b 
0fcd352 0fc2685 001c519 0fcdeec 0fc1e1c 
0fcf9d8 0fc4d82 000f88c 0fd156b 0fc4351 
0fc7eb8 0fbd218 0008383 0fc93bc 0fbc8e6 
0fd1f0d 0fc726b 001cd9f 0fd2e41 0fc696e 
0fc968a 0fbea52 0ffce59 0fcb554 0fbdff5 
0fcd294 0fc25d2 001c413 0fcde0f 0fc1d67 
0fcfabd 0fc4e86 000fab1 0fd1645 0fc443c 
0fc7eac 0fbd23b 0008341 0fc93b2 0fbc8e5 
0fd1ead 0fc722e 001ce8d 0fd2dca 0fc6917 
0fc9757 0fbeb40 0ffd126 0fcb623 0fbe0bb 
0fcd18a 0fc24e6 001c3a8 0fcdd0e 0fc1c59 
0fcfa96 0fc4e62 000fd7f 0fd15e7 0fc43f6 
0fc7d35 0fbd0cd 0008082 0fc922c 0fbc757 
0fd1d11 0fc7090 001cfe7 0fd2c0a 0fc676b 
0fc9616 0fbe9fc 0ffd072 0fcb4e3 0fbdf7a 
0fcd041 0fc2399 001c380 0fcdbb7 0fc1b0c 
0fcf958 0fc4d2d 000fe85 0fd14ac 0fc42d7 
0fc7c74 0fbd010 0007cc7 0fc9191 0fbc6a5 
0fd1c5b 0fc6fea 001d0a4 0fd2b5a 0fc66cd 
0fc9533 0fbe926 0ffce9a 0fcb40f 0fbdea3 
0fcce78 0fc21e3 001c1be 0fcd9f5 0fc194e 
0fcf924 0fc4d19 000ff4a 0fd1466 0fc42ab 
0fc7bac 0fbcf5c 0007911 0fc90cf 0fbc5da 
0fd1bc5 0fc6f57 001d188 0fd2a77 0fc6628 
0fc95d9 0fbe9d0 0ffcf80 0fcb4ae 0fbdf3c 
0fccd5c 0fc20bd 001c148 0fcd89a 0fc182b 
0fcf8ea 0fc4ccf 001016e 0fd1411 0fc4274 
0fc7ad6 0fbce83 000765a 0fc8fe4 0fbc505 
0fd1a4e 0fc6ddd 001d2ed 0fd28c3 0fc64aa 
0fc94b5 0fbe8a9 0ffce65 0fcb3bf 0fbde14 
0fccbe3 0fc1f36 001bfcc 0fcd790 0fc16b4 
0fcf92e 0fc4cf1 000ffaf 0fd1468 0fc429d 
0fc7993 0fbcce6 0006fa4 0fc8ed2 0fbc3a6 
0fd19e2 0fc6cf5 001d359 0fd287b 0fc6423 
0fc95b0 0fbe919 0ffccba 0fcb493 0fbdeff 
0fccb2d 0fc1df6 001bcee 0fcd6ef 0fc15d7 
0fcf959 0fc4c95 00101bb 0fd148a 0fc42b8 
0fc7866 0fbcb62 0006ca0 0fc8e0f 0fbc27d 
0fd18b6 0fc6b8c 001d506 0fd27b9 0fc6303 
0fc958f 0fbe8d4 0ffcd69 0fcb4d2 0fbdef7 
0fcc9b1 0fc1c6b 001bc7f 0fcd5e0 0fc147f 
0fcfa5a 0fc4da0 0010652 0fd15a8 0fc43df 
0fc7964 0fbcc83 0006d74 0fc8f57 0fbc38f 
0fd1a84 0fc6d85 001d40e 0fd29a9 0fc64f0 
0fc9907 0fbec7b 0ffd415 0fcb86f 0fbe27c 
0fccc04 0fc1ee8 001bbf2 0fcd86a 0fc16eb 
0fcff00 0fc5258 0010b79 0fd1a41 0fc4883 
0fc7d44 0fbd079 0006ec9 0fc9352 0fbc775 
0fd1ddb 0fc70f6 001d1e0 0fd2ceb 0fc685a 
0fc9c98 0fbf024 0ffd82c 0fcbbec 0fbe60d 
0fcce14 0fc2114 001ba58 0fcda61 0fc18f8 
0fd0198 0fc550f 0010eaf 0fd1cbe 0fc4b2a 
0fc7e9d 0fbd1db 0006c99 0fc94c5 0fbc8c9 
0fd1f09 0fc7235 001d136 0fd2e2e 0fc6993 
0fc9e8e 0fbf220 0ffd8f9 0fcbe04 0fbe7f1 
0fcce5e 0fc2163 001b7d0 0fcdac0 0fc1931 
0fd0264 0fc55d5 0011119 0fd1d8a 0fc4be1 
0fc7df5 0fbd129 0006afc 0fc943e 0fbc819 
0fd1ef1 0fc71fc 001d173 0fd2e00 0fc6964 
0fc9f15 0fbf297 0ffd915 0fcbe78 0fbe870 
0fccd93 0fc208b 001b671 0fcd9f4 0fc1863 
0fd0272 0fc55eb 00110ab 0fd1d7a 0fc4bf6 
0fc7df2 0fbd141 0006447 0fc9448 0fbc80c 
0fd1d96 0fc70c8 001d27c 0fd2c8c 0fc680c 
0fc9e0e 0fbf1bb 0ffd786 0fcbda4 0fbe770 
0fccaec 0fc1e08 001b60f 0fcd784 0fc15b6 
0fd01c3 0fc5560 00114a0 0fd1cfa 0fc4b4c 
0fc7c1e 0fbcf77 00062c8 0fc92a9 0fbc62e 
0fd1caf 0fc6fc5 001d36d 0fd2bab 0fc670c 
0fc9dd3 0fbf157 0ffd90e 0fcbd5b 0fbe723 
0fcc99a 0fc1c98 001b57c 0fcd636 0fc145d 
0fd011a 0fc54a0 001167b 0fd1c40 0fc4a9d 
0fc7bb4 0fbcf01 000623f 0fc9246 0fbc5c2 
0fd1c6f 0fc6f9d 001d42b 0fd2b4f 0fc66e0 
0fc9e30 0fbf1e0 0ffd9f3 0fcbdd3 0fbe7a6 
0fcc9a4 0fc1ccb 001b43c 0fcd64b 0fc148c 
0fd023f 0fc55d4 00117e4 0fd1d3f 0fc4bdc 
0fc7bc5 0fbcf30 0005f47 0fc9270 0fbc5fe 
0fd1cb0 0fc6ffc 001d427 0fd2b8a 0fc6741 
0fc9f72 0fbf330 0ffdc81 0fcbf05 0fbe8e4 
0fcc997 0fc1cbf 001b331 0fcd617 0fc1476 
0fd0351 0fc56e8 0011c91 0fd1e0b 0fc4ce9 
0fc7be3 0fbcf57 0006211 0fc926d 0fbc60c 
0fd1c9d 0fc6ff9 001d4d3 0fd2b44 0fc6736 
0fca051 0fbf420 0ffdfaa 0fcbfd8 0fbe9cb 
0fcc891 0fc1bd2 001b322 0fcd51b 0fc137c 
0fd03a4 0fc575e 0011db9 0fd1e66 0fc4d46 
0fc7b47 0fbced4 0005d13 0fc9206 0fbc576 
0fd1b73 0fc6ecb 001d5b4 0fd2a0f 0fc6600 
0fc9f64 0fbf338 0ffddad 0fcbf08 0fbe8df 
0fcc6c7 0fc1a06 001b1be 0fcd364 0fc11b0 
0fd029e 0fc564d 001208f 0fd1d3f 0fc4c42 
0fc7a22 0fbcd9f 0005c91 0fc90c9 0fbc449 
0fd1930 0fc6c7c 001d85e 0fd27a0 0fc63b7 
0fc9eef 0fbf2af 0ffe010 0fcbe49 0fbe85d 
0fcc427 0fc1766 001b155 0fcd0a0 0fc0f0d 
0fd014f 0fc5509 0012393 0fd1be2 0fc4aff 
0fc772a 0fbcab8 0005803 0fc8e0f 0fbc15b 
0fd16b7 0fc6a1c 001da7f 0fd2533 0fc6150 
0fc9d09 0fbf0ef 0ffe013 0fcbcaf 0fbe693 
0fcc1a7 0fc14fc 001b008 0fcce40 0fc0c96 
0fd0047 0fc5417 0012418 0fd1aba 0fc49f5 
0fc755a 0fbc8fb 000556f 0fc8c3d 0fbbf8e 
0fd1505 0fc688a 001dc1b 0fd2342 0fc5f94 
0fc9b1a 0fbef14 0ffe186 0fcbaa6 0fbe4a6 
0fcbeb9 0fc1219 001afc2 0fccb36 0fc09a3 
0fcfe27 0fc51f8 00127d8 0fd186b 0fc47e7 
0fc7338 0fbc6da 0005396 0fc89f1 0fbbd72 
0fd12c8 0fc6632 001dead 0fd20af 0fc5d37 
0fc9aef 0fbeee5 0ffe22a 0fcba76 0fbe46f 
0fcbd9b 0fc1104 001aefc 0fcca12 0fc087d 
0fcfe6a 0fc524d 0012b89 0fd18a8 0fc4819 
0fc7285 0fbc649 00051dc 0fc896d 0fbbcb8 
0fd1241 0fc65c6 001dfa5 0fd2026 0fc5cbc 
0fc9b08 0fbef18 0ffe66d 0fcba92 0fbe499 
0fcbc75 0fc0ffc 001af05 0fcc8f1 0fc0771 
0fcff3b 0fc532d 0012e69 0fd194e 0fc48fb 
0fc7363 0fbc734 00050a8 0fc8a53 0fbbdaf 
0fd13ae 0fc6752 001de83 0fd217b 0fc5e53 
0fc9d25 0fbf153 0ffe7b6 0fcbcad 0fbe6d0 
0fcbb46 0fc0eec 001ac4e 0fcc7e2 0fc0658 
0fcffc8 0fc53e4 0013366 0fd19d1 0fc49a9 
0fc7210 0fbc615 0004d79 0fc8964 0fbbc73 
0fd11af 0fc657a 001e03b 0fd1f97 0fc5c73 
0fc9cb5 0fbf102 0ffe769 0fcbc71 0fbe668 
0fcb9ca 0fc0d85 001aa21 0fcc676 0fc04e7 
0fcff6e 0fc539d 00133a2 0fd197a 0fc495e 
0fc70b4 0fbc4b7 0004976 0fc8803 0fbbb1d 
0fd0fb5 0fc6372 001e1f4 0fd1d6e 0fc5a67 
0fc9b62 0fbefaa 0ffe7b6 0fcbb21 0fbe52c 
0fcb75a 0fc0b16 001a979 0fcc411 0fc0287 
0fcfe5a 0fc5290 0013612 0fd1857 0fc485f 
0fc6e9a 0fbc2b6 00048a3 0fc85ff 0fbb914 
0fd0df6 0fc61dc 001e3f9 0fd1b92 0fc58b1 
0fc9a40 0fbeeb0 0ffe9e0 0fcba05 0fbe416 
0fcb577 0fc0956 001aa13 0fcc228 0fc00a8 
0fcfe10 0fc525a 001381b 0fd17df 0fc4818 
0fc6f04 0fbc331 000451a 0fc8681 0fbb992 
0fd0ebd 0fc62a3 001e314 0fd1c4c 0fc5998 
0fc9c16 0fbf08c 0ffe8c3 0fcbbdd 0fbe5ff 
0fcb583 0fc0959 001a706 0fcc217 0fc00c5 
0fcff39 0fc537a 0013910 0fd18ca 0fc493d 
0fc6e7a 0fbc2ac 00041d1 0fc85d5 0fbb902 
0fd0dc0 0fc61b5 001e422 0fd1b01 0fc588e 
0fc9b8e 0fbf017 0ffeadd 0fcbb49 0fbe582 
0fcb3ee 0fc07e7 001a5bf 0fcc08f 0fbff4b 
0fcff03 0fc537a 0013cff 0fd188c 0fc492b 
0fc6df3 0fbc25b 00041db 0fc856a 0fbb88b 
0fd0dc5 0fc61ec 001e4a4 0fd1ae1 0fc5892 
0fc9d4b 0fbf201 0ffef91 0fcbcfe 0fbe748 
0fcb4cc 0fc08e1 001a47e 0fcc179 0fc002b 
0fd00e6 0fc5561 0013fb9 0fd1a63 0fc4b1c 
0fc6eff 0fbc35b 0003df8 0fc8695 0fbb9a1 
0fd0deb 0fc61f4 001e452 0fd1b34 0fc58e6 
0fc9e27 0fbf29f 0ffef0d 0fcbdf3 0fbe819 
0fcb358 0fc0734 001a1cf 0fcc034 0fbfeae 
0fd007f 0fc54b2 001412c 0fd1a16 0fc4aa1 
0fc6d01 0fbc114 0003d14 0fc84ff 0fbb794 
0fd0bf7 0fc5fbb 001e619 0fd19a1 0fc56d5 
0fc9ca3 0fbf0ec 0ffefd2 0fcbcce 0fbe693 
0fcb01a 0fc03bd 001a0ee 0fcbd91 0fbfb68 
0fcfe36 0fc522f 00143a5 0fd180c 0fc484c 
0fc6c20 0fbbfe8 00038bb 0fc8464 0fbb6a0 
0fd0a61 0fc5de6 001e789 0fd1829 0fc553c 
0fc9ccd 0fbf0db 0ffefc7 0fcbcea 0fbe6a4 
0fcb022 0fc0395 0019e6d 0fcbd8c 0fbfb55 
0fcff7b 0fc5351 00144c7 0fd191e 0fc498b 
0fc6c2f 0fbbffa 0003515 0fc8488 0fbb6ae 
0fd0a62 0fc5df8 001e76d 0fd182f 0fc5537 
0fc9e9f 0fbf2c3 0fff20e 0fcbeee 0fbe885 
0fcb056 0fc03ec 0019cb1 0fcbe15 0fbfbaa 
0fd012d 0fc552f 00147d2 0fd1af7 0fc4b5e 
0fc6cd7 0fbc0ca 000335d 0fc8573 0fbb767 
0fd0ac9 0fc5e56 001e748 0fd1862 0fc5598 
0fc9f84 0fbf3a2 0fff43f 0fcbf9c 0fbe96a 
0fcb0ab 0fc0429 0019a6d 0fcbe20 0fbfbf8 
0fd01f1 0fc55ba 00148f4 0fd1b5a 0fc4c10 
0fc6da5 0fbc157 000337e 0fc8610 0fbb825 
0fd0ae0 0fc5e47 001e740 0fd1873 0fc55b4 
0fca06c 0fbf466 0fff5b4 0fcc0a1 0fbea53 
0fcaee2 0fc0262 0019a3f 0fcbca0 0fbfa44 
0fd01f3 0fc55dc 0014c0e 0fd1b7f 0fc4c1f 
0fc6cbc 0fbc0a2 0002fee 0fc8591 0fbb758 
0fd0a01 0fc5da4 001e7bd 0fd17a7 0fc54fc 
0fca08c 0fbf4bb 0fff2c6 0fcc0d6 0fbea86 
0fcadd8 0fc0174 0019501 0fcbb99 0fbf92f 
0fd0254 0fc5655 0014c1f 0fd1bac 0fc4c77 
0fc6c82 0fbc06b 0002b85 0fc8548 0fbb70b 
0fd0905 0fc5c9a 001e8af 0fd16a2 0fc53e9 
0fca006 0fbf438 0fff6e9 0fcc077 0fbea03 
0fcac28 0fbffae 0019564 0fcba0a 0fbf78b 
0fd01bf 0fc55a5 0014d9a 0fd1b1d 0fc4bf2 
0fc6bd2 0fbbf9f 00026fa 0fc84a2 0fbb677 
0fd07a5 0fc5b3b 001e948 0fd1542 0fc52c3 
0fca044 0fbf463 0fff225 0fcc0a0 0fbea43 
0fcaa8a 0fbfe1d 0019062 0fcb876 0fbf5f8 
0fd01e9 0fc55d9 0014e9f 0fd1b3c 0fc4c33 
0fc6ae7 0fbbecf 00023c4 0fc83f1 0fbb58e 
0fd0747 0fc5af4 001e97f 0fd14ed 0fc527f 
0fca0f3 0fbf52a 0fff788 0fcc150 0fbeb21 
0fca9c8 0fbfd7a 001905e 0fcb809 0fbf55b 
0fd0222 0fc563b 0015223 0fd1b7f 0fc4c86 
0fc6bd8 0fbbfe8 00023be 0fc8502 0fbb68b 
0fd0609 0fc59c7 001ead1 0fd13c3 0fc5136 
0fca0cd 0fbf514 0fff762 0fcc13e 0fbeae8 
0fca99d 0fbfd53 0018d8e 0fcb7bd 0fbf520 
0fd0242 0fc5657 0015350 0fd1b6f 0fc4ca8 
0fc6ac6 0fbbec6 0002025 0fc83ed 0fbb583 
0fd05cd 0fc598b 001eab2 0fd1353 0fc510c 
0fca17b 0fbf5cb 0fff877 0fcc1f0 0fbeba8 
0fca832 0fbfbf4 0018b11 0fcb66c 0fbf3ce 
0fd01c3 0fc55e2 0015509 0fd1af3 0fc4c30 
0fc6a07 0fbbe0e 0001cf5 0fc8352 0fbb4c3 
0fd0565 0fc5918 001eab7 0fd12d5 0fc50a8 
0fca156 0fbf599 0fff8c9 0fcc1b0 0fbeb7c 
0fca6ab 0fbfa5e 00188ab 0fcb4b9 0fbf23d 
0fd0264 0fc5677 0015629 0fd1b46 0fc4cd9 
0fc6980 0fbbd8a 00019cb 0fc82b0 0fbb442 
0fd0419 0fc57dc 001ebdc 0fd1175 0fc4f6f 
0fca25f 0fbf6b0 0fffce9 0fcc2b1 0fbec91 
0fca4f5 0fbf8cf 0018833 0fcb33a 0fbf090 
0fd0162 0fc559c 0015a7e 0fd1a4d 0fc4bd9 
0fc68ab 0fbbcd4 000193d 0fc8214 0fbb369 
0fd02c5 0fc56a1 001ecb9 0fd1029 0fc4e12 
0fca2b5 0fbf725 0fffb2b 0fcc316 0fbecd4 
0fca4fb 0fbf8db 00183fd 0fcb328 0fbf07b 
0fd02d4 0fc5702 0015a83 0fd1b75 0fc4d2e 
0fc68ef 0fbbd20 00015d7 0fc822d 0fbb3a3 
0fd02d9 0fc56c0 001ecf7 0fd0ffb 0fc4e2e 
0fca461 0fbf8d4 0000170 0fcc49c 0fbee93 
0fca4b2 0fbf894 0018433 0fcb2d1 0fbf052 
0fd0390 0fc57d7 0015e06 0fd1c25 0fc4e13 
0fc6a6a 0fbbeb4 000162e 0fc83e9 0fbb530 
0fd0426 0fc5823 001eb96 0fd114f 0fc4f76 
0fca4a4 0fbf931 0000098 0fcc506 0fbeede 
0fca514 0fbf914 001813a 0fcb365 0fbf0b4 
0fd0539 0fc59a1 0015ede 0fd1c74 0fc4e9d 
0fc6b03 0fbbf71 0001454 0fc8174 0fbb329 
0fd0436 0fc585f 001ee40 0fd0e53 0fc4d01 
0fca5e6 0fbfa95 00001a2 0fcc35b 0fbedb5 
0fca5c7 0fbf9d0 0017f0d 0fcb27b 0fbf009 
0fd0692 0fc5ae8 0015d40 0fd1f06 0fc510d 
0fc6bb7 0fbc009 000105a 0fc8537 0fbb66b 
0fd04df 0fc58d7 001ea51 0fd11c5 0fc5012 
0fca82c 0fbfcc5 0000184 0fcc867 0fbf25c 
0fca668 0fbfa5f 0017c1f 0fcb486 0fbf1f5 
0fd0800 0fc5c60 001604d 0fd2043 0fc528d 
0fc6d56 0fbc1b0 00010b4 0fc86e0 0fbb819 
0fd0631 0fc5a43 001e924 0fd1301 0fc517f 
0fcaacb 0fbff7e 00006a6 0fccb17 0fbf511 
0fca6bc 0fbfadf 0017b4b 0fcb501 0fbf25e 
0fd09aa 0fc5e24 00161e6 0fd21e5 0fc543e 
0fc6e75 0fbc2f3 0000f0d 0fc87fc 0fbb939 
0fd060e 0fc5a29 001e923 0fd12a6 0fc515d 
0fcab5f 0fc0010 00008ba 0fccb6d 0fbf59e 
0fca77f 0fbfba5 0017aa0 0fcb598 0fbf323 
0fd0b08 0fc5f8a 00163eb 0fd231a 0fc55b3 
0fc6ff3 0fbc47a 000100e 0fc898c 0fbbacb 
0fd06dc 0fc5b0c 001e887 0fd13a0 0fc524e 
0fcade8 0fc02b4 00008d5 0fcce33 0fbf83e 
0fca78c 0fbfbb4 00176f4 0fcb5db 0fbf332 
0fd0b80 0fc5ff4 0016386 0fd239f 0fc561e 
0fc7033 0fbc48b 0000baa 0fc8a04 0fbbaf2 
0fd0734 0fc5b2e 001e7b3 0fd1421 0fc5298 
0fcae13 0fc0287 000079a 0fcce64 0fbf841 
0fca656 0fbfa27 00174b7 0fcb4ed 0fbf1dd 
0fd0b6f 0fc5f87 00164b6 0fd23b0 0fc55fd 
0fc7002 0fbc412 00008a4 0fc8a14 0fbbabb 
0fd064c 0fc5a00 001e883 0fd136f 0fc51a6 
0fcaeb5 0fc030a 00009d5 0fccdd9 0fbf7c8 
0fca79f 0fbfb76 001730d 0fcb349 0fbf074 
0fd0c87 0fc60c3 001685b 0fd21c8 0fc5494 
0fc715a 0fbc58b 00007ac 0fc8869 0fbb962 
0fd0711 0fc5ae6 001ea85 0fd10f7 0fc4fba 
0fcb0f4 0fc054b 0000b19 0fcce0d 0fbf85b 
0fca80f 0fbfbd5 0017099 0fcb38f 0fbf0bf 
0fd0f11 0fc632e 00169f8 0fd23e5 0fc56df 
0fc726f 0fbc682 0000680 0fc8979 0fbba6f 
0fd0852 0fc5c29 001e96a 0fd124f 0fc511a 
0fcb2ef 0fc0750 00010a9 0fcd019 0fbfa68 
0fca79d 0fbfb6f 0016fab 0fcb36a 0fbf07b 
0fd0ef2 0fc6327 0016c9f 0fd2415 0fc5719 
0fc71f8 0fbc62b 0000552 0fc894a 0fbba12 
0fd06ab 0fc5a9b 001ea67 0fd10dd 0fc4f95 
0fcb1e1 0fc0661 0000f8f 0fccf56 0fbf982 
0fca5d9 0fbf9c3 0016c2f 0fcb1e8 0fbeecd 
0fd0eeb 0fc6319 0016bbf 0fd25d8 0fc587d 
0fc726a 0fbc68d 00000ef 0fc8ced 0fbbd0f 
0fd06d4 0fc5a9e 001e6c6 0fd13f3 0fc5232 
0fcb41a 0fc087b 0000fad 0fcd47b 0fbfe3b 
0fca6aa 0fbfa81 0016835 0fcb5bc 0fbf229 
0fd1150 0fc658c 0016c00 0fd294b 0fc5bf6 
0fc732a 0fbc763 00001ad 0fc8dbb 0fbbdeb 
0fd06fd 0fc5ad7 001e6a9 0fd141b 0fc5275 
0fcb53f 0fc09a7 000182c 0fcd5b8 0fbff6b 
0fca643 0fbfa13 001684c 0fcb583 0fbf1c0 
0fd11a4 0fc65bf 0017005 0fd2983 0fc5c2e 
0fc73f3 0fbc812 000008b 0fc8e9c 0fbbe92 
0fd0638 0fc59f6 001e6b7 0fd135a 0fc5197 
0fcb522 0fc097d 0001701 0fcd5a6 0fbff51 
0fca3aa 0fbf77e 0016542 0fcb30d 0fbef33 
0fd0fcd 0fc6401 0017184 0fd27c4 0fc5a76 
0fc7253 0fbc698 0ffff27 0fc8d3a 0fbbd18 
0fd0499 0fc588b 001e80d 0fd11cc 0fc501e 
0fcb610 0fc0a90 0001acb 0fcd6af 0fc0062 
0fca422 0fbf823 001623c 0fcb3b4 0fbefc8 
0fd10ac 0fc6507 001715d 0fd28a4 0fc5b70 
0fc7352 0fbc7b1 0fff9ea 0fc8e4d 0fbbe1c 
0fd04ff 0fc5901 001e701 0fd122e 0fc5089 
0fcb6b4 0fc0b50 00019c2 0fcd746 0fc00f8 
0fca33b 0fbf747 0015f43 0fcb2c1 0fbeeda 
0fd1152 0fc65ac 0017319 0fd2906 0fc5c0d 
0fc72b8 0fbc718 0fff8e7 0fc8da6 0fbbd81 
0fd0331 0fc573d 001e856 0fd1043 0fc4ec9 
