0f66d24 0f53dec 0f65c98 0f5d1ce 0f642c6 
0faad27 0f9a34a 0fa97c7 0fa32e8 0fa9f29 
0fae460 0f9dc0f 0facf3d 0fa6aec 0fad757 
0fa8db7 0f98461 0fa7875 0fa1425 0fa8006 
0fb0a74 0fa0069 0faf4ff 0fa910c 0fafcad 
0fab2de 0f9aa30 0fa9e28 0fa3a17 0faa5a4 
0facd08 0f9c2ce 0fab850 0fa5316 0fabedb 
0faec32 0f9e3b4 0fad82a 0fa72ff 0fadf4a 
0fa7ca3 0f973d5 0fa68b9 0fa0310 0fa6f6a 
0fae59e 0f9dcc5 0fad101 0fa6b3e 0fad859 
0fa8484 0f97b87 0fa6f2c 0fa0ad9 0fa76ec 
0fa9a75 0f99029 0fa84e8 0fa1fc5 0fa8bd0 
0fab760 0f9af18 0faa25f 0fa3dc2 0faaa4b 
0fa4997 0f940d3 0fa358e 0f9cfe0 0fa3c99 
0faae9e 0f9a59b 0fa9ad0 0fa347b 0faa1ba 
0fa4ae5 0f942e1 0fa36fa 0f9d139 0fa3e61 
0fa63de 0f959e0 0fa4ef1 0f9e8c6 0fa55a8 
0fa82dd 0f97ad1 0fa6e91 0fa08eb 0fa759e 
0fa0a84 0f9022a 0f9f636 0f99075 0f9fce2 
0fa689a 0f95fe7 0fa549c 0f9ee4b 0fa5b0e 
0fa1446 0f90d35 0fa0125 0f99b12 0fa080e 
0fa0fdf 0f9079a 0f9fbe1 0f99626 0fa0336 
0fa42f6 0f93c00 0fa303f 0f9ca34 0fa3752 
0f9d66d 0f8cf18 0f9c3c3 0f95dcf 0f9ca8f 
0fa3c09 0f93468 0fa28fd 0f9c35d 0fa304d 
0f9f1df 0f8eb5b 0f9df7b 0f979e3 0f9e683 
0f9f253 0f8e99f 0f9df07 0f97909 0f9e58e 
0fa2a8c 0f922a2 0fa1720 0f9b1b8 0fa1e0a 
0f9c2b1 0f8b9f7 0f9aefc 0f949c4 0f9b574 
0fa2f50 0f92624 0fa1b2e 0f9b622 0fa21e0 
0f9efda 0f8e832 0f9dc7b 0f9774f 0f9e316 
0f9fb82 0f8f27a 0f9e776 0f98205 0f9edc4 
0fa3cf3 0f9353f 0fa2964 0f9c417 0fa2ff8 
0f9da31 0f8d1f4 0f9c650 0f96115 0f9cce8 
0fa488f 0f93f9b 0fa3478 0f9cef0 0fa3afb 
0fa0854 0f900ab 0f9f475 0f98fa0 0f9fb7f 
0fa0f8a 0f9064c 0f9fb6e 0f99619 0fa0203 
0fa4fdd 0f947f2 0fa3bfb 0f9d72b 0fa435a 
0f9ed26 0f8e4fb 0f9d97c 0f9746e 0f9e07c 
0fa5aa6 0f95219 0fa4708 0f9e1bc 0fa4e01 
0fa1c88 0f91577 0fa094e 0f9a4ab 0fa1092 
0fa26e7 0f91e38 0fa1364 0f9ae35 0fa19f5 
0fa6ad5 0f96361 0fa5785 0f9f2d6 0fa5e97 
0fa099b 0f901c4 0f9f635 0f99171 0f9fcf4 
0fa7951 0f970e4 0fa65c8 0fa00c7 0fa6c74 
0fa3e40 0f93706 0fa2ada 0f9c65c 0fa31f4 
0fa474f 0f93e4d 0fa3394 0f9ce5d 0fa39da 
0fa8b58 0f9833b 0fa77bd 0fa12d8 0fa7e63 
0fa2918 0f92068 0fa156b 0f9b063 0fa1baa 
0fa967f 0f98d0f 0fa82af 0fa1d69 0fa88d5 
0fa59c5 0f951a8 0fa463c 0f9e15d 0fa4ca6 
0fa5f19 0f95572 0fa4b63 0f9e604 0fa5107 
0faa2b9 0f99a33 0fa8f52 0fa2a43 0fa9547 
0fa3fbd 0f936b9 0fa2c45 0f9c6f8 0fa31c5 
0faad35 0f9a367 0fa999c 0fa33ef 0fa9ef9 
0fa710d 0f96898 0fa5dd3 0f9f8be 0fa639e 
0fa74e9 0f96afa 0fa619a 0f9fbe1 0fa66b7 
0fab866 0f9af94 0faa546 0fa400c 0faaaed 
0fa52d0 0f94988 0fa3f80 0f9da4e 0fa44f3 
0fabe5e 0f9b454 0faaabd 0fa455d 0fab038 
0fa8336 0f97a74 0fa6fb0 0fa0b09 0fa75ba 
0fa85f2 0f97b70 0fa71e0 0fa0cd0 0fa7771 
0facbc4 0f9c24d 0fab786 0fa5331 0fabe17 
0fa6897 0f95ef2 0fa543f 0f9f011 0fa5ad9 
0fad764 0f9cd5f 0fac315 0fa5ea3 0fac9ba 
0faa0ff 0f9988b 0fa8cea 0fa2926 0fa9439 
0faa77a 0f99d76 0fa92ff 0fa2ebd 0fa99e0 
0faf542 0f9ec89 0fae0e8 0fa7d35 0fae87f 
0fa9830 0f98f67 0fa83d6 0fa202f 0fa8b35 
0fb0d71 0fa0436 0faf908 0fa9512 0fb0055 
0fadd12 0f9d53a 0fac8d6 0fa6573 0fad0a2 
0fae53a 0f9dbd4 0fad0ab 0fa6cb5 0fad7e8 
0fb3525 0fa2cee 0fb20b0 0fabd4d 0fb288f 
0fad3a9 0f9cb3c 0fabf21 0fa5bca 0fac6c4 
0fb453b 0fa3c05 0fb3068 0faccd4 0fb380c 
0fb0fe7 0fa0807 0fafb29 0fa9833 0fb0361 
0fb106b 0fa0709 0fafb81 0fa97a5 0fb02fc 
0fb5b89 0fa534d 0fb46e3 0fae35d 0fb4efe 
0faf2ee 0f9ea76 0fade14 0fa7a9d 0fae655 
0fb5c8e 0fa5375 0fb475c 0fae3da 0fb4fe0 
0fb1e2c 0fa16a7 0fb08ef 0faa63a 0fb1239 
0fb1170 0fa0867 0fafbb2 0fa9898 0fb048e 
0fb5209 0fa4a61 0fb3c90 0fad9e8 0fb461f 
0fadaaf 0f9d2d0 0fac516 0fa628b 0face61 
0fb3b36 0fa3282 0fb2572 0fac268 0fb2e6c 
0faf829 0f9f082 0fae261 0fa7fb9 0faebb4 
0fae91f 0f9df5c 0fad2ae 0fa6f31 0fadb4d 
0fb2d11 0fa2492 0fb1703 0fab3dd 0fb2034 
0fab448 0f9abb8 0fa9e63 0fa3b56 0faa730 
0fb1365 0fa0a36 0fafd51 0fa99eb 0fb060f 
0face06 0f9c690 0fab821 0fa55a0 0fac1b8 
0fab5ce 0f9ad35 0faa01b 0fa3ce6 0faa8f5 
0faf6f6 0f9efc4 0fae193 0fa7ece 0faeb28 
0fa7c8f 0f9754a 0fa6713 0fa047e 0fa709d 
0fadcca 0f9d4a2 0fac6f6 0fa643b 0fad07d 
0fa9ca6 0f99608 0fa8764 0fa2523 0fa90ea 
0fa87e5 0f97fb7 0fa72e7 0fa0f80 0fa7b44 
0facd04 0f9c5f5 0fab88b 0fa5513 0fac106 
0fa5548 0f94e0c 0fa40eb 0f9dd1e 0fa48db 
0fab73b 0f9af2e 0faa2d4 0fa3e8a 0faaa70 
0fa7d84 0f9770c 0fa695e 0fa05e0 0fa719f 
0fa7361 0f96b51 0fa5ee2 0f9fb03 0fa66c1 
0fac918 0f9c1fb 0fab490 0fa517d 0fabd5c 
0fa6418 0f95cc7 0fa4f3c 0f9ec87 0fa5828 
0fad60b 0f9cdc6 0fac0a5 0fa5dd3 0fac9bf 
0faa93d 0f9a25a 0fa941a 0fa31b5 0fa9d9d 
0faa119 0f99899 0fa8bd5 0fa286b 0fa9469 
0faf3b9 0f9ec61 0fadefd 0fa7b7a 0fae76a 
0fa87b4 0f98085 0fa7398 0fa0f78 0fa7ada 
0faeb2a 0f9e359 0fad761 0fa725f 0faddb4 
0fab0df 0f9aabf 0fa9dcc 0fa391d 0faa3fb 
0fa9b7f 0f993df 0fa883d 0fa2314 0fa8dc4 
0fae25d 0f9dbdb 0facf42 0fa6a92 0fad56c 
0fa7035 0f96973 0fa5d10 0f9f885 0fa62ff 
0fad3a6 0f9cbc2 0fac007 0fa5b6b 0fac62e 
0faa1e3 0f99b2c 0fa8e2a 0fa2a50 0fa9545 
0fa962d 0f98d7f 0fa814b 0fa1d69 0fa88a8 
0fae906 0f9e0f8 0fad3e2 0fa70b9 0fadbef 
0fa8363 0f97aba 0fa6e20 0fa0ab3 0fa75ad 
0faec85 0f9e2ae 0fad71b 0fa7316 0fade1f 
0fac038 0f9b7e3 0faab48 0fa4770 0fab24c 
0fab649 0f9ac84 0faa134 0fa3c82 0faa711 
0fb0b0c 0fa024f 0faf5f0 0fa9184 0fafc7b 
0faa590 0f99ccc 0fa9054 0fa2c1f 0fa970a 
0fb0e9d 0fa053c 0faf953 0fa94dd 0fb0005 
0fae265 0f9dab7 0facd7a 0fa69a5 0fad4bb 
0fad982 0f9d075 0fac469 0fa6009 0facb15 
0fb2e54 0fa267e 0fb19b9 0fab59b 0fb20cd 
0faca68 0f9c2a6 0fab634 0fa51fb 0fabd08 
0fb370f 0fa2e7b 0fb22eb 0fabe34 0fb2971 
0fb0f09 0fa07f6 0fafb47 0fa972f 0fb024d 
0fb0ad3 0fa0240 0faf6bb 0fa9248 0fafd47 
0fb622a 0fa5ab2 0fb4e2f 0faea24 0fb5567 
0fa50dd 0f94bf0 0fa3db6 0f9db8d 0fa447f 
0fa12d0 0f90c77 0f9ff99 0f99cf3 0fa059b 
0fa75e3 0f97008 0fa62b8 0fa003e 0fa692c 
0fa00e7 0f8fbb6 0f9edcc 0f98b82 0f9f463 
0fa4754 0f940ef 0fa3407 0f9d11b 0fa3a3c 
0fa3780 0f932e7 0fa245f 0f9c213 0fa2b45 
0f9f96e 0f8f38a 0f9e608 0f98328 0f9ec54 
0fa5f12 0f959d6 0fa4bb8 0f9e8e3 0fa526d 
0f9ec18 0f8e799 0f9d903 0f9763f 0f9df9d 
0fa36ab 0f930ed 0fa2354 0f9bffe 0fa298f 
0fa2af5 0f926f3 0fa1801 0f9b545 0fa1ed4 
0f9effb 0f8ea9d 0f9dce5 0f979b6 0f9e30d 
0fa5af1 0f95609 0fa47ed 0f9e4f6 0fa4e80 
0f9ebaa 0f8e72b 0f9d8bb 0f97603 0f9df5b 
0fa37bf 0f931b9 0fa248b 0f9c156 0fa2abf 
0fa2f71 0f92aee 0fa1c71 0f9ba0b 0fa2366 
0f9f582 0f8ef8d 0f9e235 0f97f79 0f9e88e 
0fa616c 0f95bfc 0fa4e43 0f9eb97 0fa54dd 
0f9f182 0f8ecb9 0f9de7c 0f97c0c 0f9e520 
0fa3cdd 0f936b7 0fa2981 0f9c698 0fa2fcf 
0fa3584 0f930f5 0fa2244 0f9c00b 0fa2955 
0f9fae9 0f8f50c 0f9e77e 0f984b7 0f9eddf 
0fa67e0 0f96280 0fa546a 0f9f1e1 0fa5b5c 
0f9f8f2 0f8f42b 0f9e591 0f98368 0f9ecc2 
0fa4612 0f93fd4 0fa3254 0f9cfb5 0fa3961 
0fa3f3f 0f93a8e 0fa2bc2 0f9c9dc 0fa33a2 
0fa02c5 0f8fcb0 0f9ef18 0f98cc8 0f9f68b 
0fa6e94 0f968ef 0fa5afc 0f9f8d5 0fa62f6 
0f9fe39 0f8f920 0f9eaa3 0f988db 0f9f2f9 
0fa498d 0f942f7 0fa3592 0f9d373 0fa3de9 
0fa3f9c 0f93aaf 0fa2c00 0f9caa0 0fa3525 
0fa0061 0f8fa12 0f9ecaa 0f98ae3 0f9f51f 
0fa6b93 0f9658f 0fa57ca 0f9f683 0fa60b2 
0f9f854 0f8f2fb 0f9e4b6 0f983e7 0f9edb6 
0fa402a 0f939d7 0fa2cc4 0f9cb40 0fa350b 
0fa30f7 0f92cf2 0fa1e31 0f9bcf2 0fa2765 
0f9ec69 0f8e6b2 0f9d959 0f9770d 0f9e1e7 
0fa50c2 0f94afe 0fa3d5e 0f9dac3 0fa466f 
0f9d76f 0f8d1f3 0f9c3ac 0f96159 0f9cca2 
0fa1b59 0f9150f 0fa079b 0f9a4f7 0fa1042 
0fa0e0d 0f909b3 0f9fa87 0f998ae 0fa03e9 
0f9d118 0f8cb49 0f9bd72 0f95b29 0f9c618 
0fa3ebb 0f938c5 0fa2ac4 0f9c862 0fa3392 
0f9cbf1 0f8c620 0f9b758 0f9553c 0f9c042 
0fa11ab 0f90a60 0f9fce9 0f99a52 0fa05b3 
0fa0091 0f8fbb6 0f9ecf0 0f98ada 0f9f6e6 
0f9bf0b 0f8b893 0f9aae6 0f9480d 0f9b4be 
0fa245e 0f91dfe 0fa0fc3 0f9acc1 0fa1a7c 
0f9aca7 0f8a683 0f997b0 0f9357f 0f9a1bb 
0f9f017 0f8e90d 0f9dbca 0f978bc 0f9e478 
0f9db1e 0f8d613 0f9c73e 0f96554 0f9d069 
0f993d1 0f88d97 0f98001 0f91e0b 0f9880b 
0f9f30c 0f8ed82 0f9dfda 0f97da5 0f9e7c7 
0f97b12 0f87621 0f96863 0f9064f 0f97010 
0f9c389 0f8bd35 0f9b0cf 0f94e20 0f9b80f 
0f9b819 0f8b37e 0f9a5b5 0f94394 0f9adac 
0f97e77 0f87868 0f96c0f 0f90948 0f97338 
0f9e874 0f8e2fc 0f9d5ff 0f9737b 0f9ddc8 
0f97902 0f87435 0f966f7 0f90486 0f96e96 
0f9c6c8 0f8c0a9 0f9b488 0f951af 0f9bba3 
0f9bfc0 0f8bb16 0f9ad3e 0f94b6c 0f9b56d 
0f989fc 0f883cc 0f97717 0f914b0 0f97e7f 
0f9faff 0f8f525 0f9e7e9 0f985ae 0f9efc5 
0f9936f 0f88e21 0f98052 0f91e51 0f9883b 
0f9e858 0f8e1d8 0f9d51b 0f97264 0f9dc9a 
0f9e64d 0f8e18b 0f9d336 0f97113 0f9db79 
0f9b384 0f8ad8b 0f9a03a 0f93d89 0f9a7db 
0fa23db 0f91e89 0fa10ab 0f9ae02 0fa18b2 
0f9bb51 0f8b6a9 0f9a84e 0f945c0 0f9b054 
0fa0cbb 0f9069f 0f9f96e 0f9964c 0fa00f9 
0fa0887 0f9040e 0f9f55f 0f992e3 0f9fd85 
0f9d54b 0f8cf61 0f9c1ed 0f95f0b 0f9c94b 
0fa45a8 0f94036 0fa3238 0f9cf8c 0fa39f1 
0f9dd02 0f8d7fa 0f9c97d 0f96737 0f9d125 
0fa2e38 0f927cf 0fa1a68 0f9b7c1 0fa219d 
0fa28a0 0f923e4 0fa151d 0f9b32e 0fa1cce 
0f9f384 0f8ed66 0f9dfdb 0f97d70 0f9e6b5 
0fa638a 0f95e06 0fa4ff0 0f9edb0 0fa5722 
0f9f7f6 0f8f30c 0f9e493 0f982a6 0f9eba5 
0fa4834 0f9420f 0fa34ad 0f9d23d 0fa3b4e 
0fa3e91 0f93a34 0fa2b34 0f9c98c 0fa329a 
0fa0685 0f900cd 0f9f2fe 0f990e0 0f9f9a9 
0fa7250 0f96d35 0fa5ed0 0f9fcdf 0fa65ef 
0fa0405 0f8ff8c 0f9f0a1 0f98ef3 0f9f7c2 
0fa5267 0f94cae 0fa3ecf 0f9dc9a 0fa4590 
0fa46d1 0f942ed 0fa335a 0f9d1ee 0fa3b12 
0fa0b74 0f90629 0f9f7a2 0f995dd 0f9feea 
0fa730f 0f96e07 0fa5ef5 0f9fd5b 0fa66ba 
0f9fd33 0f8f89a 0f9e8e2 0f98799 0f9f0da 
0fa4294 0f93cc9 0fa2dcc 0f9cc31 0fa3582 
0fa29df 0f92614 0fa1490 0f9b460 0fa1dc4 
0f9ed9f 0f8e878 0f9d92d 0f9773e 0f9e10b 
0fa59f9 0f955be 0fa45eb 0f9e3d6 0fa4e5e 
0f9e976 0f8e5fd 0f9d5b0 0f97412 0f9de35 
0fa38fd 0f9344c 0fa24f8 0f9c355 0fa2d61 
0fa2eb3 0f92bdf 0fa1b2e 0f9ba86 0fa244a 
0f9f811 0f8f3ee 0f9e498 0f9838b 0f9ece6 
0fa68fb 0f9659a 0fa5586 0f9f4d7 0fa5e62 
0f9fd8e 0f8faaa 0f9ea89 0f989c4 0f9f308 
0fa519a 0f94d38 0fa3e4d 0f9dd25 0fa4679 
0fa4cf0 0f94a83 0fa3a06 0f9d973 0fa428a 
0fa17ca 0f913ba 0fa0467 0f9a349 0fa0c3f 
0fa8bdf 0f987df 0fa7792 0fa1715 0fa8017 
0fa1fad 0f91b8a 0fa0b13 0f9aa9f 0fa1310 
0fa70a8 0f96ac1 0fa5bf3 0f9fabf 0fa6315 
0fa6adb 0f966a0 0fa56db 0f9f5a1 0fa5e35 
0fa2ef1 0f928ef 0fa1a77 0f9b8a6 0fa20e5 
0fa9dd0 0f997f4 0fa88fd 0fa272d 0fa8fe7 
0fa291c 0f923fd 0fa146e 0f9b2dd 0fa1b9e 
0fa6ff0 0f969dc 0fa5b85 0f9f93e 0fa6281 
0fa6670 0f96261 0fa52a1 0f9f0d6 0fa5a9a 
0fa21b1 0f91c4e 0fa0dd0 0f9ab56 0fa152c 
0fa91f5 0f98d0d 0fa7dfe 0fa1ba7 0fa85bb 
0fa19f2 0f915b6 0fa05fe 0f9a409 0fa0de2 
0fa5b8d 0f955d4 0fa476a 0f9e4cc 0fa4ebd 
0fa5014 0f94c38 0fa3c27 0f9da08 0fa4447 
0fa0024 0f8fb00 0f9ebeb 0f9894d 0f9f388 
0fa6991 0f964ce 0fa555f 0f9f2d1 0fa5d63 
0f9ed23 0f8e94c 0f9d92e 0f976e3 0f9e138 
0fa2bea 0f926b7 0fa17b2 0f9b4c6 0fa1f36 
0fa28ef 0f92571 0fa14d7 0f9b2aa 0fa1d3c 
0f9de1b 0f8d96b 0f9c9ea 0f9674f 0f9d1c8 
0fa5505 0f950ba 0fa40ce 0f9de53 0fa4936 
0f9e9ed 0f8e63e 0f9d5c3 0f9739e 0f9de58 
0fa3470 0f92f17 0fa2006 0f9bd54 0fa27e7 
0fa40ec 0f93d09 0fa2cb9 0f9caae 0fa353b 
0f9fdb2 0f8f875 0f9e983 0f986e3 0f9f129 
0fa7a6a 0f9756e 0fa667b 0fa03d6 0fa6e68 
0fa1693 0f9125b 0fa031f 0f9a0f7 0fa0b01 
0fa5fb6 0f959c5 0fa4c38 0f9e977 0fa5349 
0fa6d33 0f96929 0fa59d3 0f9f78e 0fa61a3 
0fa28a5 0f9239c 0fa14da 0f9b22b 0fa1c68 
0fa9c37 0f996e3 0fa885e 0fa25c5 0fa9051 
0fa3329 0f92e60 0fa1f4c 0f9bcd5 0fa275f 
0fa729f 0f96c78 0fa5ebe 0f9fb71 0fa6630 
0fa7f9e 0f97ba2 0fa6c6a 0fa0983 0fa747b 
0fa3856 0f93390 0fa25ad 0f9c1f1 0fa2c8f 
0faa915 0f9a496 0fa9694 0fa32e0 0fa9da2 
0fa41a9 0f93de4 0fa2f2d 0f9cbe3 0fa3693 
0fa7bc0 0f97664 0fa68ee 0fa052e 0fa6fdd 
0fa83f1 0f98020 0fa7152 0fa0e3d 0fa78ce 
0fa35e3 0f930d1 0fa22c8 0f9bf8f 0fa29a6 
0faa068 0f99b5b 0fa8d40 0fa2a1e 0fa941b 
0fa3421 0f92fac 0fa2128 0f9be86 0fa27da 
0fa65c6 0f95fa1 0fa529c 0f9ef74 0fa58b6 
0fa6a18 0f96559 0fa5744 0f9f4c7 0fa5df1 
0fa1524 0f90f1e 0fa024f 0f99f7e 0fa0834 
0fa7c55 0f9767a 0fa69c8 0fa0703 0fa6fb3 
0fa118d 0f90c8c 0f9ff44 0f99cf9 0fa0578 
0fa4213 0f93b9a 0fa2fab 0f9cced 0fa357e 
0fa4abc 0f945f9 0fa389a 0f9d68d 0fa3f47 
0f9f7cf 0f8f20a 0f9e5bd 0f98353 0f9ebb4 
0fa662d 0f96098 0fa5433 0f9f1c4 0fa5a43 
0f9ffcf 0f8fb1a 0f9ee0d 0f98bf7 0f9f434 
0fa36f8 0f930d2 0fa24e0 0f9c227 0fa2a80 
0fa47e5 0f9436b 0fa35f1 0f9d3d2 0fa3c75 
0f9fbef 0f8f68d 0f9e9ca 0f9872a 0f9efcf 
0fa705a 0f96b29 0fa5e12 0f9fb66 0fa6481 
0fa0e25 0f90a23 0f9fc16 0f999af 0fa02bf 
0fa4bd1 0f94635 0fa3975 0f9d695 0fa3fc0 
0fa63b8 0f95ff1 0fa51a3 0f9ef74 0fa58d1 
0fa1fbf 0f91af2 0fa0d7f 0f9ab0e 0fa144d 
0fa9e86 0f999e8 0fa8c35 0fa29ee 0fa9385 
0fa45a6 0f941c1 0fa3371 0f9d1c2 0fa3b0d 
0fa8d01 0f9879d 0fa7a84 0fa1846 0fa81a2 
0faaaf7 0f9a780 0fa9894 0fa36e6 0faa099 
0fa6b79 0f966f1 0fa58d0 0f9f6b4 0fa6059 
0faf06c 0f9ec00 0fadd9c 0fa7bb9 0fae594 
0fa9acb 0f99744 0fa87ed 0fa267f 0fa9056 
0fae6dd 0f9e1a5 0fad376 0fa716e 0fadb74 
0fb0927 0fa0581 0faf5c8 0fa947a 0fafebd 
0faccfd 0f9c803 0fab95a 0fa57ce 0fac1dc 
0fb555e 0fa507a 0fb41a5 0fae054 0fb4a70 
0fb0198 0f9fd9b 0faee16 0fa8d5b 0faf716 
0fb4fdd 0fa4a73 0fb3c05 0fadaf6 0fb4506 
0fb730b 0fa6f5d 0fb5f49 0fafef2 0fb69f6 
0fb3392 0fa2efa 0fb1fa8 0fabebd 0fb2993 
0fbb710 0fab296 0fba34d 0fb4290 0fbaced 
0fb568f 0fa5292 0fb42eb 0fae2b0 0fb4c42 
0fb9808 0fa91cc 0fb8335 0fb22d3 0fb8c6a 
0fba789 0faa316 0fb92d2 0fb32c9 0fb9c93 
0fb54c0 0fa4f3a 0fb402e 0fadefb 0fb4991 
0fbc949 0fac430 0fbb59b 0fb5303 0fbbf35 
0fb5d99 0fa5945 0fb49a3 0fae79a 0fb549f 
0fb973f 0fa91e0 0fb835c 0fb213a 0fb8ccf 
0fba3b7 0faa08b 0fb9036 0fb2ee9 0fb99b4 
0fb5006 0fa4b95 0fb3c17 0fada4e 0fb4516 
0fbbef8 0fabaa3 0fbaab8 0fb497b 0fbb428 
0fb4d0f 0fa496a 0fb38d7 0fad80e 0fb42ca 
0fb7e39 0fa78c3 0fb6948 0fb079d 0fb72c1 
0fb7e4a 0fa7a64 0fb69d6 0fb080d 0fb73a3 
0fb20c7 0fa1ca6 0fb0d7b 0faaabf 0fb1622 
0fb8490 0fa7fdf 0fb6fd0 0fb0d25 0fb7950 
0fb086c 0fa048e 0faf4d5 0fa92d6 0fafda4 
0fb3242 0fa2cfb 0fb1f6c 0fabc8b 0fb2727 
0fb2d77 0fa2a23 0fb1b28 0fab922 0fb2390 
0facf80 0f9cb2b 0fabd39 0fa5b33 0fac537 
0fb38c1 0fa3476 0fb2641 0fac45f 0fb2ed2 
0fac582 0f9c173 0fab2c2 0fa510f 0fabb87 
0faf849 0f9f21d 0fae489 0fa8289 0faece4 
0fafab9 0f9f64b 0fae726 0fa85e4 0faef9a 
0faa21c 0f99cb9 0fa8e6e 0fa2cc1 0fa964a 
0fb0b40 0fa064a 0faf7b6 0fa95c4 0faffc2 
0fa97db 0f993e0 0fa8484 0fa22cb 0fa8cc8 
0fac9dc 0f9c484 0fab65a 0fa53cc 0fabe05 
0facd9a 0f9c9f7 0faba51 0fa583b 0fac2b4 
0fa79d6 0f97503 0fa6662 0fa03ec 0fa6e07 
0fae747 0f9e2b7 0fad3bd 0fa718b 0fadb9a 
0fa7809 0f97463 0fa64d7 0fa0316 0fa6cb6 
0faab21 0f9a617 0fa97e5 0fa3582 0fa9f0a 
0fab092 0f9ad43 0fa9dba 0fa3be5 0faa573 
0fa5d01 0f958a1 0fa4a30 0f9e7db 0fa5115 
0fac9ce 0f9c5bf 0fab716 0fa54d2 0fabe4f 
0fa5b1d 0f957f6 0fa48ad 0f9e6be 0fa5007 
0fa90c5 0f98c26 0fa7e39 0fa1b9c 0fa84d9 
0fa96a9 0f993b0 0fa846c 0fa2259 0fa8ba8 
0fa4527 0f94117 0fa32f8 0f9d071 0fa395f 
0fab47c 0f9b0cd 0faa279 0fa3fff 0faa91e 
0fa48c2 0f9460d 0fa370d 0f9d514 0fa3dca 
0fa80c9 0f97cb3 0fa6ef1 0fa0c73 0fa750c 
0fa8b1a 0f98890 0fa7954 0fa177c 0fa805b 
0fa3c98 0f9388b 0fa2ac0 0f9c882 0fa30e3 
0faafbb 0f9ab8c 0fa9dbc 0fa3bad 0faa432 
0fa480c 0f94491 0fa3636 0f9d48b 0fa3cdc 
0fa86ba 0f98181 0fa7479 0fa1242 0fa7ac0 
0fa996a 0f99590 0fa8737 0fa25a0 0fa8e7c 
0fa5219 0f94cf3 0fa3fb1 0f9ddb1 0fa4677 
0facd98 0f9c8b4 0fabb49 0fa5946 0fac259 
0fa6b6a 0f9673e 0fa5906 0f9f797 0fa6051 
0faacf5 0f9a755 0fa9a62 0fa388a 0faa0ed 
0fabd0a 0f9b94b 0faaac1 0fa49de 0fab222 
0fa70b9 0f96bf1 0fa5e26 0f9fd15 0fa6517 
0fae5dd 0f9e146 0fad344 0fa721c 0fada88 
0fa7aef 0f97739 0fa6878 0fa0791 0fa6ffc 
0fab502 0f9afd5 0faa26c 0fa40d5 0faa94b 
0fac106 0f9bddb 0faaecf 0fa4e19 0fab684 
0fa6f58 0f96af7 0fa5d31 0f9fbcc 0fa63ff 
0fae049 0f9dbc4 0facdb6 0fa6c62 0fad506 
0fa70af 0f96cd2 0fa5da9 0f9fcf3 0fa6558 
0faa3c7 0f99e09 0fa9003 0fa2edb 0fa9785 
0faa8dd 0f9a4e7 0fa954d 0fa3507 0fa9da7 
0fa4bc2 0f946d4 0fa3834 0f9d78e 0fa4005 
0fab6d6 0f9b263 0faa3a2 0fa42e1 0faabd3 
0fa3f54 0f93be1 0fa2c50 0f9cbf5 0fa34c5 
0fa6aad 0f9659a 0fa5759 0f9f669 0fa5f31 
0fa6e3b 0f96ad9 0fa5b18 0f9fac1 0fa63ad 
0fa09f8 0f90591 0f9f6b7 0f995f7 0f9fe9e 
0fa7231 0f96df7 0fa5ed9 0f9fe0c 0fa670a 
0f9f70d 0f8f3b5 0f9e3b1 0f98331 0f9ec16 
0fa1b9b 0f91662 0fa07c3 0f9a68c 0fa0f8c 
0fa23f6 0f92059 0fa1027 0f9af80 0fa18e2 
0f9b793 0f8b31c 0f9a39e 0f942a9 0f9abf2 
0fa2514 0f920c7 0fa1144 0f9b01d 0fa19db 
0f9b9a8 0f8b6ba 0f9a63d 0f9458b 0f9af41 
0f9c5b6 0f8c139 0f9b208 0f950e8 0f9ba9f 
0f9e993 0f8e6b5 0f9d62b 0f975aa 0f9df69 
0f97bb1 0f87827 0f96839 0f90774 0f970f4 
0f9e73f 0f8e363 0f9d3c8 0f972bc 0f9dc6c 
0f98be7 0f88929 0f978a7 0f91809 0f9818e 
0f9a06a 0f89bf0 0f98ce7 0f92b82 0f99521 
0f9ced5 0f8cc00 0f9bbb3 0f95a9e 0f9c46c 
0f969d0 0f86669 0f956c5 0f8f52e 0f95efb 
0f9dbe2 0f8d835 0f9c8f7 0f966e5 0f9d107 
0f988b9 0f88630 0f975f8 0f9147b 0f97e51 
0f99e71 0f89a03 0f98b4d 0f9293b 0f992de 
0f9ce27 0f8cabe 0f9bae9 0f95977 0f9c30d 
0f969f1 0f86582 0f9567d 0f8f525 0f95dde 
0f9d946 0f8d454 0f9c599 0f96404 0f9cce0 
0f98ba4 0f887b9 0f97829 0f9170d 0f97fba 
0f9a250 0f89d3e 0f98ec1 0f92cd3 0f995b4 
0f9d4c9 0f8d189 0f9c1ac 0f95ffc 0f9c920 
0f97355 0f86fac 0f96086 0f8feb9 0f96793 
0f9e38a 0f8dff9 0f9d0bf 0f96ef1 0f9d81b 
0f99811 0f89632 0f98583 0f9245b 0f98d86 
0f9ae8c 0f8ab5d 0f99bc7 0f939b0 0f9a32d 
0f9e310 0f8e126 0f9d0b0 0f96ec8 0f9d8db 
0f983b6 0f88137 0f97119 0f90eab 0f978f3 
0f9f0de 0f8ecfc 0f9dde0 0f97bbb 0f9e5b0 
0f9a0fb 0f89e48 0f98df9 0f92c6a 0f99601 
