0f8a905 0f7f728 0f8d0fe 0f90a46 0f87467 
0fc369c 0fb800d 0fc51dc 0fc63df 0fbf8cb 
0fbc734 0fb1093 0fbe1e3 0fc1446 0fb8fdf 
0fc0097 0fb4ab0 0fc1b18 0fc2ea7 0fbc748 
0fc3347 0fb7ae3 0fc4d78 0fc71c0 0fbfc9a 
0fbc471 0fb0bf7 0fbdf39 0fbf484 0fb8cbc 
0fc60e4 0fba811 0fc7a95 0fc7774 0fc29cc 
0fbf923 0fb3db1 0fc1195 0fc1306 0fbc291 
0fc31fc 0fb7899 0fc4d77 0fc1547 0fbf950 
0fc6c4b 0fbb3c6 0fc8b0a 0fc2424 0fc3b7e 
0fbff0e 0fb49b5 0fc1ca1 0fbb192 0fbca45 
0fc81f6 0fbcdda 0fca048 0fd0e48 0fc4e4f 
0fc1766 0fb63e2 0fc3342 0fcb93f 0fbe261 
0fc524e 0fba03f 0fc6f4f 0fcaf8f 0fc1c50 
0fc85d1 0fbd0c1 0fca312 0fcea4d 0fc5477 
0fc192f 0fb62c3 0fc36ba 0fc728a 0fbe5b8 
0fcad4b 0fbf733 0fcca47 0fcf936 0fc7830 
0fc3fbe 0fb8833 0fc5bce 0fc9e6d 0fc0d39 
0fc6fe6 0fbb9e9 0fc8d22 0fcad9a 0fc3930 
0fca0a8 0fbeab6 0fcbd7a 0fcf35c 0fc6da9 
0fc30a4 0fb7a9b 0fc4e09 0fc7a3a 0fbfbe4 
0fcc448 0fc0e1c 0fcde40 0fd0344 0fc8c00 
0fc5633 0fb9e8a 0fc6f75 0fcb2d9 0fc209d 
0fc85e1 0fbcf4d 0fc9ff4 0fcc0bf 0fc4c36 
0fcb83e 0fc0133 0fcd171 0fd05cf 0fc8205 
0fc49bc 0fb9277 0fc6319 0fc8c6b 0fc1130 
0fcdf93 0fc2934 0fcf8f6 0fd10fa 0fca636 
0fc75c1 0fbbe02 0fc8e7e 0fcbec7 0fc3ef8 
0fca96c 0fbf2a9 0fcc358 0fcd4c9 0fc6e7a 
0fce14d 0fc29c8 0fcfab7 0fd1cb9 0fcaa5f 
0fc7868 0fbc07c 0fc91ae 0fca49a 0fc3f68 
0fd1253 0fc5b2f 0fd2bcb 0fd2f7a 0fcd8b0 
0fcaad7 0fbf2c2 0fcc3bd 0fcea92 0fc7474 
0fcddae 0fc26b2 0fcf712 0fcfbbd 0fca2ba 
0fd15f3 0fc5e9f 0fd2f5c 0fd4737 0fcdf5a 
0fca539 0fbee53 0fcc17f 0fcdb9a 0fc6f8c 
0fd38cd 0fc81c7 0fd54e8 0fd6693 0fd023f 
0fcccc2 0fc145f 0fce7ce 0fd1627 0fc9904 
0fcf614 0fc3ee3 0fd1221 0fd21df 0fcbe5c 
0fd29bc 0fc71f8 0fd4427 0fd6be8 0fcf4e4 
0fcb7c3 0fc005c 0fcd013 0fcf1bd 0fc7f4b 
0fd492f 0fc92bf 0fd617b 0fd76a9 0fd1022 
0fcdd3b 0fc254e 0fcf512 0fd25b9 0fca6fd 
0fd0577 0fc4ed6 0fd1dee 0fd2f8e 0fccb4b 
0fd38af 0fc8135 0fd5049 0fd7972 0fd0210 
0fcc308 0fc0b23 0fcdaec 0fcfec8 0fc8ab6 
0fd525b 0fc9abf 0fd6a3a 0fd8167 0fd1988 
0fce43c 0fc2a74 0fcfbc6 0fd302c 0fcaeba 
0fd0862 0fc4f75 0fd20ee 0fd34ce 0fcd02c 
0fd3ae9 0fc8182 0fd540c 0fd7d06 0fd081a 
0fcc135 0fc083d 0fcdc6e 0fd0240 0fc8e19 
0fd4cd2 0fc9553 0fd6842 0fd8375 0fd18d7 
0fcde13 0fc251a 0fcf8ab 0fd32d9 0fcabd9 
0fcfece 0fc47c4 0fd1a85 0fd3466 0fcc7ee 
0fd3139 0fc7a14 0fd4be8 0fd79fb 0fcfd48 
0fcb4dc 0fbfe0a 0fcd00a 0fcf3c6 0fc7ee9 
0fd401d 0fc8945 0fd5b4b 0fd74ca 0fd0954 
0fccf99 0fc1755 0fcea16 0fd1f1a 0fc9bcf 
0fcec77 0fc3520 0fd07c5 0fd1fa3 0fcb404 
0fd1efe 0fc66a4 0fd3922 0fd6434 0fce969 
0fc9c74 0fbe419 0fcb6c1 0fcdf75 0fc63fd 
0fd21d6 0fc698e 0fd3bc6 0fd6a04 0fce6de 
0fcac51 0fbf1a7 0fcc598 0fd16ab 0fc7600 
0fcc30d 0fc06af 0fcdbef 0fd1029 0fc8757 
0fceeda 0fc2f22 0fd05a4 0fd5413 0fcb4df 
0fc60f2 0fba194 0fc76f0 0fcccd1 0fc23f3 
0fcdf27 0fc2024 0fcf610 0fd4026 0fca2bc 
0fc6255 0fba08d 0fc77d2 0fcdcfa 0fc2893 
0fc6dba 0fbae2d 0fc81f9 0fcc926 0fc2dbd 
0fc9a3f 0fbd928 0fcaa81 0fd0633 0fc598f 
0fc0b6b 0fb49bd 0fc1ca0 0fc778d 0fbcaa9 
0fc8b49 0fbca04 0fc9d8f 0fcea29 0fc4ba3 
0fc10ce 0fb51cd 0fc242c 0fc8795 0fbd6a9 
0fc12e1 0fb599a 0fc2b28 0fc74e9 0fbd9a1 
0fc4112 0fb8885 0fc58b7 0fcbf7c 0fc09ab 
0fbafe4 0faf81d 0fbc961 0fc1ea0 0fb796e 
0fc2f3c 0fb78e9 0fc4a52 0fc8ed0 0fbf58d 
0fbb66d 0fb010c 0fbd071 0fc2b9d 0fb817f 
0fbbf51 0fb0a27 0fbdb54 0fbffd5 0fb8993 
0fbee7e 0fb37cb 0fc09df 0fc453a 0fbbee1 
0fb5c37 0faa54e 0fb77c2 0fbaeb8 0fb2d83 
0fbdb2f 0fb24dc 0fbf6f5 0fc170a 0fbadde 
0fb6917 0faaf4d 0fb82ba 0fbbac2 0fb4073 
0fb72ec 0faba63 0fb8d72 0fb9d40 0fb4233 
0fba4ab 0faec9c 0fbbe7c 0fbe270 0fb74e5 
0fb12c4 0fa5bdc 0fb2ab5 0fb4b9b 0fadd3b 
0fb92d2 0fadd27 0fba9e8 0fbb9ae 0fb5bc9 
0fb1f1f 0fa6729 0fb355a 0fb62fd 0faec98 
0fb2aec 0fa73cc 0fb41d6 0fb4ea8 0faf389 
0fb6ad4 0fab3a0 0fb80fb 0fba3d8 0fb32ee 
0faeb50 0fa33fb 0fb01bd 0fb241e 0fab0d2 
0fb7fdf 0fac956 0fb965d 0fbaaf0 0fb4183 
0fb2592 0fa6ed9 0fb3bca 0fb6ef7 0fae8f2 
0fb42ae 0fa8e93 0fb5aac 0fb7160 0fb0099 
0fb9449 0fade19 0fbac25 0fbd0d1 0fb5c01 
0fb1ed5 0fa6723 0fb37db 0fb5b6c 0fae95f 
0fbbb36 0fb04f5 0fbd6f1 0fbe604 0fb8840 
0fb6a55 0fab43c 0fb85d7 0fbae37 0fb3a82 
0fb857b 0fad053 0fba097 0fbb384 0fb5288 
0fbd68b 0fb2106 0fbf0b6 0fc1769 0fba553 
0fb5ab3 0faa316 0fb7525 0fb9782 0fb29f1 
0fbf256 0fb3991 0fc0cce 0fc1923 0fbc24d 
0fba079 0fae69d 0fbb9f6 0fbe27b 0fb711c 
0fbbd86 0fb0521 0fbd7c7 0fbe415 0fb89ab 
0fc1161 0fb58b9 0fc2b2d 0fc4ae5 0fbe19c 
0fb998a 0fae022 0fbb40b 0fbd187 0fb6a8d 
0fc3569 0fb7ae8 0fc4e83 0fc59e9 0fc0357 
0fbe32e 0fb262d 0fbfa15 0fc1d77 0fbb22b 
0fbf457 0fb3b3e 0fc0e12 0fc2038 0fbc160 
0fc40d1 0fb875e 0fc5a37 0fc851f 0fc1122 
0fbc1e7 0fb088d 0fbdba4 0fc07e8 0fb90d1 
0fc52cb 0fb9a71 0fc6d08 0fc8818 0fc205d 
0fbfbe9 0fb4222 0fc1554 0fc5023 0fbccf1 
0fc0da3 0fb559a 0fc27f5 0fc4749 0fbd918 
0fc5f5f 0fba7f1 0fc7876 0fca55a 0fc2c1d 
0fbe084 0fb2851 0fbf92d 0fc282c 0fbab91 
0fc729f 0fbba3d 0fc8bc7 0fca92b 0fc3e2e 
0fc191a 0fb5ebe 0fc3275 0fc6df2 0fbe9bb 
0fc28e8 0fb7027 0fc4499 0fc5ef4 0fbf5e5 
0fc785e 0fbbfe6 0fc9490 0fcbcc3 0fc484c 
0fbf5c7 0fb3d5f 0fc1257 0fc384b 0fbc39c 
0fc8605 0fbce51 0fca1e5 0fcb243 0fc4f9c 
0fc2e3e 0fb75bd 0fc48c1 0fc7986 0fbf838 
0fc3b85 0fb8578 0fc57b0 0fc6a63 0fc0098 
0fc8c03 0fbd5bf 0fca837 0fcccb7 0fc5402 
0fc0af7 0fb53fb 0fc279a 0fc4a04 0fbd263 
0fc9a99 0fbe4b0 0fcb75f 0fcc624 0fc60a1 
0fc3ff5 0fb89b9 0fc5bb0 0fc8900 0fc076c 
0fc4b4c 0fb97a5 0fc675c 0fc7984 0fc0c01 
0fc99ef 0fbe735 0fcb547 0fcdce4 0fc5a24 
0fc1328 0fb617a 0fc2ee8 0fc5977 0fbce84 
0fc9fc5 0fbecd5 0fcbd54 0fcd60c 0fc5d77 
0fc444c 0fb8f67 0fc612d 0fc967a 0fc0a3c 
0fc4d4d 0fb9829 0fc6bbf 0fc739d 0fc1362 
0fc9cad 0fbe6b8 0fcba45 0fcc8b4 0fc676e 
0fc128a 0fb5a46 0fc308c 0fc43f1 0fbe113 
0fc9c65 0fbe545 0fcbc66 0fcb892 0fc66bf 
0fc400e 0fb8b5c 0fc5c29 0fc7c40 0fc0853 
0fc499d 0fb90fd 0fc6653 0fc51fc 0fc10da 
0fc9538 0fbdb14 0fcb263 0fca334 0fc6077 
0fc09f6 0fb51ec 0fc276d 0fc1d5d 0fbd37f 
0fc92a2 0fbde4f 0fcb0fc 0fc8a9b 0fc5bc0 
0fc4044 0fb8af8 0fc5b6a 0fc2102 0fc0b2c 
0fc3cb2 0fb8a1a 0fc5908 0fc16df 0fc07e9 
0fc7c00 0fbc93c 0fc9a26 0fcdbdd 0fc4d94 
0fbf72f 0fb4048 0fc134f 0fc5462 0fbc440 
0fc7f5b 0fbc802 0fc9b40 0fcd19a 0fc4a5d 
0fc2826 0fb6f48 0fc42c0 0fca187 0fbf617 
0fc2ccf 0fb7521 0fc4900 0fc8e83 0fbf6a5 
0fc7a43 0fbc2ea 0fc968a 0fcee64 0fc481f 
0fbf1bb 0fb3bb4 0fc0e6d 0fc5c6c 0fbbe79 
0fc7965 0fbc512 0fc96df 0fcc4e7 0fc4629 
0fc2517 0fb6f3c 0fc4207 0fc862f 0fbf5bc 
0fc2db8 0fb77ee 0fc4b20 0fc68ea 0fbf945 
0fc8622 0fbced1 0fca1bd 0fccb56 0fc5313 
0fc08b6 0fb5141 0fc2465 0fc4f78 0fbd490 
0fc9857 0fbe2aa 0fcb4e9 0fcc4ef 0fc62f2 
0fc4d6e 0fb96cd 0fc697d 0fc8ecb 0fc1b49 
0fc5aed 0fba47a 0fc76e1 0fc8381 0fc2402 
0fcb80d 0fc011a 0fcd343 0fcf1db 0fc8398 
0fc3a75 0fb827d 0fc555a 0fc728f 0fc04b0 
0fcc9d8 0fc11fd 0fce4a5 0fcefce 0fc91af 
0fc7cfc 0fbc3c7 0fc96dc 0fcc444 0fc4861 
0fc8424 0fbcc2c 0fc9f5b 0fcb260 0fc4b8e 
0fcdb53 0fc231b 0fcf602 0fd1c5d 0fca637 
0fc5863 0fb9fa0 0fc7349 0fc9cd4 0fc22a6 
0fce34c 0fc2b4f 0fcfedd 0fd11aa 0fcabf9 
0fc93b4 0fbda6c 0fcae22 0fcde25 0fc5f62 
0fc9865 0fbe066 0fcb3bf 0fcc671 0fc60a2 
0fcef1a 0fc36c3 0fd0a16 0fd2eef 0fcba1b 
0fc6a83 0fbb1d0 0fc8566 0fcad50 0fc3497 
0fcf5eb 0fc3e97 0fd115b 0fd23b0 0fcbedb 
0fca926 0fbf08c 0fcc3ad 0fcf518 0fc7606 
0fcaa9e 0fbf2d7 0fcc4d9 0fcd9b7 0fc7342 
0fd04fd 0fc4ca8 0fd1c1e 0fd414c 0fccedd 
0fc7e15 0fbc54e 0fc95a1 0fcbd4a 0fc473e 
0fd0637 0fc4e7f 0fd1e30 0fd308c 0fccd2a 
0fcb725 0fbfe18 0fcce46 0fcffd4 0fc81bd 
0fcb524 0fbfd50 0fccd0c 0fce13a 0fc7b6f 
0fd0e3e 0fc5615 0fd2590 0fd4ab7 0fcd6b0 
0fc8565 0fbccc3 0fc9ca1 0fcc887 0fc4d7d 
0fd0be9 0fc545b 0fd23d4 0fd403e 0fcd21d 
0fcbe77 0fc056e 0fcd55c 0fd13b9 0fc8815 
0fcb966 0fc0188 0fcd142 0fcf60e 0fc7f17 
0fd11d4 0fc59a8 0fd290b 0fd5f24 0fcda35 
0fc867b 0fbcdab 0fc9f7b 0fcd862 0fc4ffb 
0fd0cf5 0fc555c 0fd2782 0fd49f8 0fcd5dc 
0fcbe1b 0fc056e 0fcd7c7 0fd1db2 0fc8a66 
0fcb3a6 0fbfbc8 0fccda8 0fcfc44 0fc7bb3 
0fd0c40 0fc533c 0fd2531 0fd61b1 0fcd61d 
0fc7c1e 0fbc19e 0fc949b 0fccf85 0fc44da 
0fcfa16 0fc3f22 0fd1209 0fd4391 0fcbf3e 
0fca49a 0fbe73d 0fcbba7 0fd0f94 0fc6d44 
0fca8f0 0fbefdf 0fcbe85 0fce849 0fc7254 
0fc3792 0fb7ea2 0fc4daa 0fc6dcc 0fbfeb0 
0fcc910 0fc10d8 0fcdf00 0fcf4c8 0fc8fd1 
0fc4e2f 0fb94bf 0fc639a 0fc93f2 0fc1772 
0fc8131 0fbc91e 0fc97d3 0fca7c0 0fc469e 
0fca766 0fbee76 0fcbd20 0fce6c2 0fc70a1 
0fc34ad 0fb7bcf 0fc4aef 0fc6b56 0fbfbc5 
0fcc596 0fc0d6f 0fcdbff 0fcf15e 0fc8c8b 
0fc4b98 0fb9236 0fc616e 0fc917e 0fc152b 
0fc7de4 0fbc5d3 0fc94a9 0fca434 0fc438f 
0fca4e4 0fbebef 0fcbaa1 0fce392 0fc6e35 
0fc31a4 0fb78cb 0fc47c4 0fc67fe 0fbf8af 
0fcc2f6 0fc0af3 0fcd945 0fcee50 0fc89ba 
0fc4a36 0fb90e0 0fc5fe9 0fc902e 0fc13bc 
0fc7c15 0fbc3e8 0fc9275 0fca252 0fc4196 
0fca4ab 0fbeba1 0fcba0d 0fce337 0fc6dc6 
0fc2fba 0fb76cd 0fc45de 0fc669a 0fbf6d2 
0fcc221 0fc09fd 0fcd861 0fced95 0fc88c6 
0fc4a1a 0fb90b9 0fc5fd5 0fc908d 0fc1377 
0fc7a55 0fbc264 0fc90fb 0fca1a1 0fc3fab 
0fca4d8 0fbec3e 0fcba9c 0fce440 0fc6dd0 
0fc2fab 0fb7735 0fc45ef 0fc66ca 0fbf658 
0fcc1f0 0fc0a0f 0fcd827 0fcecfb 0fc8816 
0fc4b3f 0fb91f0 0fc60bd 0fc90fe 0fc1430 
0fc7a76 0fbc28e 0fc90ab 0fc9ff9 0fc3f2f 
0fca5b1 0fbed09 0fcbb54 0fce44c 0fc6e09 
0fc310e 0fb7853 0fc4731 0fc69bc 0fbf728 
0fcc155 0fc0959 0fcd788 0fcef58 0fc8737 
0fc4986 0fb9038 0fc5f2e 0fc9119 0fc1212 
0fc7591 0fbbd84 0fc8c51 0fc9be1 0fc3aaa 
0fca210 0fbe954 0fcb856 0fcde74 0fc6af0 
0fc2b7c 0fb7308 0fc4243 0fc6001 0fbf260 
0fcbd99 0fc05d0 0fcd47e 0fce722 0fc8435 
0fc4862 0fb8ed5 0fc5e14 0fc8c90 0fc124b 
0fc7545 0fbbc2e 0fc8b49 0fc9af4 0fc3bf9 
0fca44b 0fbe974 0fcb878 0fce354 0fc6ecf 
0fc2add 0fb6fd7 0fc3ef8 0fc62e8 0fbf2ac 
0fcbcc5 0fc029e 0fcd069 0fce66f 0fc835c 
0fc4573 0fb89dd 0fc5880 0fc8a6b 0fc0e78 
0fc6c2c 0fbb334 0fc80e5 0fc95a2 0fc3154 
0fc97e1 0fbde15 0fcabea 0fcdafc 0fc615b 
0fc1945 0fb5faa 0fc2e16 0fc58d1 0fbe144 
0fca57f 0fbec9d 0fcba74 0fcd839 0fc6eda 
0fc2b55 0fb7068 0fc3f5e 0fc7931 0fbf8aa 
0fc4f17 0fb9540 0fc63f5 0fc7eba 0fc18dd 
0fc7af2 0fbc02a 0fc8fe8 0fcc2ae 0fc49a3 
0fbfc6e 0fb40de 0fc1275 0fc3fb2 0fbca72 
0fc8cf9 0fbd233 0fca2ff 0fcbf8f 0fc58c8 
0fc1657 0fb5c50 0fc2cb6 0fc6f9d 0fbe19b 
0fc3d7e 0fb8629 0fc5644 0fc7ee4 0fc0048 
0fc6c42 0fbb672 0fc8534 0fcc7ef 0fc30d2 
0fbf39a 0fb3eb6 0fc0bd0 0fc4024 0fbb3b2 
0fc8866 0fbd2e5 0fc9fae 0fcbfa3 0fc4810 
0fc121f 0fb5a2b 0fc291c 0fc64de 0fbd4d0 
0fc3bc1 0fb8763 0fc544e 0fc7412 0fbf7b3 
0fc6ca0 0fbb719 0fc8422 0fcbf28 0fc2c1b 
0fbf461 0fb3f7d 0fc0d39 0fc3d74 0fbb0d1 
0fc895d 0fbd457 0fca1b6 0fcbf4d 0fc4c98 
0fc1172 0fb57dd 0fc292d 0fc5838 0fbde97 
0fc37d7 0fb8046 0fc5193 0fc60cd 0fbfd4b 
0fc66f1 0fbaee2 0fc7f6f 0fc9d27 0fc3270 
0fbeb9d 0fb2f19 0fc0301 0fc1132 0fbb2a5 
0fc7fac 0fbc5a3 0fc9678 0fc93e6 0fc44fc 
0fc0726 0fb51e1 0fc1da7 0fc2f67 0fbce63 
0fc25c6 0fb74c0 0fc3ea5 0fc37d5 0fbec42 
0fc539f 0fb9fcf 0fc6b42 0fc7541 0fc1e2d 
0fbd751 0fb20de 0fbeee7 0fbea70 0fb9fd7 
0fc6df9 0fbb5f7 0fc8584 0fc6b46 0fc3647 
0fbffdb 0fb4558 0fc1670 0fc14fd 0fbcade 
0fc2aa3 0fb7208 0fc4532 0fc2997 0fbf494 
0fc5fc7 0fba70c 0fc79c4 0fc80e3 0fc2d4e 
0fbd935 0fb202a 0fbf38d 0fc0354 0fba460 
0fc5ea4 0fba676 0fc7930 0fc88eb 0fc293b 
0fbdd1b 0fb241c 0fbf752 0fc2c44 0fbab31 
0fbf18a 0fb39b1 0fc0c80 0fc21fb 0fbbb0c 
0fc1b4c 0fb61d5 0fc33f0 0fc6269 0fbe787 
0fb97fd 0faddea 0fbae39 0fbd990 0fb5fd2 
0fc2799 0fb6e72 0fc3e0f 0fc57f1 0fbeed2 
0fbba34 0faff95 0fbd021 0fc03ed 0fb84a9 
0fbdd8c 0fb244f 0fbf475 0fc0868 0fba3ef 
0fc1d8d 0fb639e 0fc3359 0fc5fab 0fbe726 
0fba493 0faeaae 0fbbae1 0fbe1d5 0fb6bff 
0fc3b63 0fb82b7 0fc51c0 0fc693b 0fc0176 
0fbd2c1 0fb1808 0fbe7a3 0fc1900 0fb9a96 
0fbf799 0fb3db7 0fc0d3c 0fc1d70 0fbbb8b 
0fc35d9 0fb7aff 0fc4a63 0fc71c7 0fbfdee 
0fbb947 0fafe1a 0fbce84 0fbf099 0fb7fcc 
0fc4ed1 0fb9491 0fc6401 0fc7664 0fc13d6 
0fbe5ac 0fb2a85 0fbfa44 0fc2788 0fbad47 
0fc0688 0fb4ceb 0fc1c05 0fc2651 0fbc95d 
0fc477a 0fb8d7b 0fc5b8e 0fc79ac 0fc0c4e 
0fbcb2a 0fb1147 0fbdf7c 0fbf779 0fb8d30 
0fc5f94 0fba653 0fc73c1 0fc7abb 0fc2014 
0fbf9fc 0fb3f1a 0fc0dfe 0fc36f2 0fbc0d3 
0fc181c 0fb5e30 0fc2edf 0fc394e 0fbddd9 
0fc5d19 0fba24d 0fc7442 0fc96b6 0fc27f8 
0fbe095 0fb2664 0fbf88e 0fc185c 0fbaa71 
0fc753a 0fbbc58 0fc8db3 0fc9dd2 0fc3e6a 
0fc0fd9 0fb5623 0fc27d3 0fc592c 0fbdcb3 
0fc2c0d 0fb7458 0fc4585 0fc5a2a 0fbf50b 
0fc707e 0fbb8f2 0fc89c3 0fcb806 0fc3d82 
0fbf3e1 0fb3c34 0fc0d64 0fc3a03 0fbbf53 
0fc89fe 0fbd2db 0fca36f 0fcbd31 0fc5391 
0fc2849 0fb705b 0fc414b 0fc7d8e 0fbf5c6 
0fc41ff 0fb8b25 0fc5c01 0fc7d08 0fc0b60 
0fc879e 0fbcff1 0fca0b3 0fcdb37 0fc5457 
0fc04b8 0fb4c12 0fc1dc6 0fc57f4 0fbcf42 
0fc9314 0fbdb7c 0fcac6b 0fcd0c5 0fc5c6a 
0fc2802 0fb6fcc 0fc40d6 0fc8fc9 0fbf471 
0fc3871 0fb7ff8 0fc50bb 0fc86a2 0fbff57 
0fc79d5 0fbbe10 0fc8f6e 0fcde32 0fc41d9 
0fbebcc 0fb2f18 0fc011a 0fc4f27 0fbb281 
0fc6b53 0fbafc2 0fc8183 0fcbfcb 0fc30fa 
0fbf3b7 0fb35a1 0fc08b8 0fc618a 0fbbcfd 
0fbefac 0fb3170 0fc0690 0fc43c7 0fbb692 
0fc2087 0fb6271 0fc37a9 0fc8967 0fbeb89 
0fb82ee 0fac511 0fb9b68 0fbe572 0fb4dd6 
0fc0572 0fb4911 0fc1b8f 0fc507c 0fbcaac 
0fb92a2 0fad670 0fba774 0fbeea7 0fb597a 
0fb913d 0fad60d 0fba709 0fbd489 0fb4ff6 
0fbce52 0fb0de4 0fbe15b 0fc24bd 0fb8c9c 
0fb389e 0fa75bf 0fb4bbf 0fb940a 0faf8e1 
0fbbcaf 0fafc61 0fbd192 0fc0c76 0fb7ebe 
0fb545d 0fa9448 0fb6926 0fbb9b3 0fb1a61 
0fb58f0 0fa9d4f 0fb701f 0fbb46c 0fb1d51 
0fb9b36 0fae0d8 0fbb287 0fc1585 0fb6901 
0fb09b4 0fa4fad 0fb2309 0fb7f57 0fad938 
0fb9083 0fad62f 0fbaa77 0fbe98d 0fb62c4 
0fb26a8 0fa6cbf 0fb403b 0fb94b9 0fafdab 
0fb2876 0fa7244 0fb4448 0fb63fc 0faf647 
0fb748b 0fabd9b 0fb8e15 0fbb2c5 0fb4672 
0fae8d1 0fa30e8 0fafe77 0fb2a3b 0fabccf 
0fb6a1e 0fab2a1 0fb7fc1 0fb9ae2 0fb418b 
0fafe60 0fa458c 0fb18e8 0fb5100 0fad3b8 
0fb0354 0fa485b 0fb1e7f 0fb3021 0fad180 
0fb487a 0fa8db5 0fb60f8 0fb89a7 0fb16d8 
0fab676 0f9fb1d 0facf39 0fafef1 0fa808a 
0fb3ea4 0fa86e6 0fb571b 0fb68f2 0fb0405 
0fadc02 0fa233e 0faf2dd 0fb1b19 0faa54a 
0fadf31 0fa2892 0faf3c3 0faf9df 0faa0a7 
0fb2647 0fa6e0a 0fb3984 0fb574a 0faeb55 
0fa96e0 0f9dbab 0faab69 0faccf8 0fa5e78 
0fb20fe 0fa673e 0fb369b 0fb460e 0fae767 
0fac3d9 0fa0955 0fad8bc 0fb0baf 0fa8dee 
0fad2c7 0fa1934 0fae90f 0fb026b 0fa9a77 
0fb27e7 0fa6d51 0fb3de0 0fb6afc 0faf483 
0faa9fe 0f9eec0 0fac230 0faef33 0fa77fa 
0fb4494 0fa8aa1 0fb5dfb 0fb74d7 0fb11b8 
0faefa1 0fa36df 0fb086e 0fb3bc5 0fabdc8 
0fb03b4 0fa4e31 0fb1d8b 0fb31c8 0facb31 
0fb5bfb 0faa637 0fb74b6 0fb96fc 0fb26bc 
0faddde 0fa2698 0faf64f 0fb127d 0faa7e8 
0fb76ab 0fabe02 0fb8fa2 0fb9afe 0fb4076 
0fb24c5 0fa6a6c 0fb3d02 0fb6494 0faf286 
0fb3491 0fa7ae3 0fb4e14 0fb547c 0fafe8d 
0fb8e90 0fad304 0fba725 0fbbceb 0fb5e00 
0fb084b 0fa4d05 0fb2094 0fb3529 0fad662 
0fb99d5 0fadfe0 0fbb1b3 0fbae9a 0fb64fd 
0fb4361 0fa89aa 0fb5af4 0fb7bd8 0fb12ab 
0fb4455 0fa8c4a 0fb5cda 0fb66f1 0fb0f0c 
0fb9c07 0fae46b 0fbb364 0fbd44b 0fb68e5 
0fb0fbc 0fa5834 0fb2709 0fb4e1d 0fadb94 
0fb991c 0fae2ad 0fbb1ca 0fbc485 0fb6453 
0fb469c 0fa8e05 0fb5e7d 0fb93f7 0fb162a 
0fb43e3 0fa8b4e 0fb5d21 0fb75c8 0fb0ff8 
0fb9e6f 0fae4d1 0fbb6cc 0fbdf3b 0fb6d7d 
0fb1147 0fa5680 0fb29bb 0fb5b23 0fade92 
0fb9f3b 0fae570 0fbb796 0fbd4ac 0fb67f4 
0fb4f70 0fa950a 0fb66d6 0fb9f86 0fb1ac6 
0fb4ca3 0fa936e 0fb64bb 0fb79d4 0fb13e3 
0fbac31 0faf1df 0fbc3b2 0fbe5f7 0fb76f7 
0fb232a 0fa67f6 0fb3a2b 0fb5fbf 0faed84 
0fbb2dc 0faf960 0fbc853 0fbd8cc 0fb78b8 
0fb6777 0faadca 0fb7ce5 0fbaeac 0fb2f18 
0fb6851 0fab0ca 0fb8012 0fb92ef 0fb28f1 
0fbcb6a 0fb144e 0fbe2e3 0fc0480 0fb8de2 
0fb42cf 0fa8be2 0fb5a68 0fb87f3 0fb0560 
0fbd229 0fb1d55 0fbe97b 0fc0967 0fb9201 
0fb876a 0fad13f 0fb9ed8 0fbddd8 0fb479c 
0fb8567 0facc98 0fb9de1 0fbb909 0fb45b6 
0fbe935 0fb3299 0fbffdd 0fc1a4d 0fbab66 
0fb608b 0faa54f 0fb783b 0fb9624 0fb2891 
0fbf0c9 0fb36b3 0fc08f5 0fc0491 0fbb604 
0fba316 0fae562 0fbb9c2 0fbd0f7 0fb6c4f 
0fb9d59 0fae337 0fbb502 0fbb6df 0fb5f1f 
0fc00e6 0fb468b 0fc169d 0fc265a 0fbc1d3 
0fb7803 0fac2e7 0fb8eae 0fb9d65 0fb3d32 
0fc0990 0fb5785 0fc249f 0fc1709 0fbd6e8 
0fbc74e 0fb1287 0fbe10a 0fbe325 0fb98bd 
0fbc6c4 0fb116c 0fbe2a5 0fbb89e 0fb91df 
0fc27fb 0fb706d 0fc439e 0fc1f71 0fbf599 
0fba0e7 0fae88f 0fbbc36 0fb9906 0fb6d22 
0fc2ee0 0fb782a 0fc4b06 0fc16fb 0fbf86e 
0fbe98e 0fb3218 0fc041a 0fc0f79 0fbb5b6 
0fbed43 0fb36a4 0fc04fe 0fc1cff 0fbb13b 
0fc5854 0fba119 0fc6de1 0fc991c 0fc1e17 
0fbd899 0fb2039 0fbee47 0fc1871 0fb9e77 
0fc6acb 0fbb2d3 0fc8173 0fc8b72 0fc2f14 
0fc2638 0fb6cc3 0fc3c3e 0fc6557 0fbeedd 
0fc2215 0fb6ad4 0fc3937 0fc4b37 0fbe723 
0fc80b3 0fbc984 0fc978d 0fcbfd5 0fc49b0 
0fbf865 0fb40f7 0fc0fb2 0fc4071 0fbc16f 
0fc81a9 0fbcaf3 0fc9961 0fcb87a 0fc48f0 
0fc3af5 0fb8256 0fc517a 0fc8bb3 0fc0562 
0fc3a72 0fb82e5 0fc5192 0fc6878 0fc0032 
0fca12a 0fbe90a 0fcb748 0fcd740 0fc68de 
0fc213e 0fb6830 0fc371c 0fc5490 0fbe7e9 
0fcb19e 0fbf99f 0fcc7a4 0fccae1 0fc75bc 
0fc6e9d 0fbb592 0fc840e 0fca5ed 0fc369c 
