0f7ecca 0f1ad7e 00162cf 0ff4d61 0f19ce6 
0fdc57b 0fcf5e6 0fe7a37 00136b1 0fd437d 
0fdb353 0fcdeb9 0fe6b5d 0016219 0fd326b 
0fe073a 0fd34a7 0febc96 0010b7a 0fd8467 
0fd6dac 0fc9b2b 0fe2371 0018e07 0fceadb 
0fde7e2 0fd163e 0fea1d8 00138b1 0fd68bf 
0fd89e0 0fcbea2 0fe42b9 0016c3b 0fd08c3 
0fd7279 0fc9f91 0fe2e37 001a130 0fcf2c3 
0fdc5f9 0fcf0fc 0fe7c70 0014ed7 0fd4124 
0fd36ad 0fc5a2c 0fde965 001d109 0fcac69 
0fdacb1 0fcce45 0fe7d5b 0017ee2 0fd22c5 
0fd587e 0fc79a6 0fe0368 001b07d 0fcc81c 
0fd35c1 0fc5535 0fdeba4 001ea5a 0fca9d5 
0fcf4d9 0fc1c77 0fdd6be 0022cf8 0fc7e05 
0fcdf57 0fc09df 0fd8db6 002238c 0fc64da 
0fc9c32 0fbc46c 0fd544f 00271b7 0fc244d 
0fd1dfb 0fc4747 0fde410 001fdc4 0fca57c 
0fc8f35 0fbb94d 0fd3df9 0026b0b 0fc151d 
0fcf53d 0fc1cf5 0fdd526 0022c9d 0fc7e56 
0fcdf04 0fc099b 0fd8d2d 002241f 0fc648a 
0fc9aad 0fbc2bf 0fd5283 002734b 0fc22c6 
0fd1ce4 0fc460a 0fde33b 001ff0a 0fca465 
0fc8c94 0fbb64f 0fd3b25 0026db1 0fc1272 
0fcf202 0fc197e 0fdd1dc 0022fcc 0fc7b28 
0fcdcb4 0fc0723 0fd8ace 0022688 0fc6243 
0fc983f 0fbc02e 0fd4f7d 002755c 0fc2057 
0fd1b6e 0fc446d 0fde05c 002004a 0fca2f8 
0fc8b63 0fbb51b 0fd39f6 0026e79 0fc114e 
0fcefab 0fc173c 0fdcec4 002320a 0fc78d6 
0fcdc63 0fc06e7 0fd8a50 0022728 0fc620e 
0fc95f0 0fbbde0 0fd4d55 0027781 0fc1e23 
0fd193b 0fc4224 0fddf1d 00202de 0fca0bb 
0fc89ab 0fbb364 0fd383f 0027057 0fc0f85 
0fceda0 0fc1533 0fdcf32 002342c 0fc76c0 
0fcdb3b 0fc05e3 0fd8952 002285f 0fc6105 
0fc9559 0fbbd8a 0fd4dc3 0027839 0fc1de0 
0fd19db 0fc42d9 0fde246 002027f 0fca1e1 
0fc8b24 0fbb4d1 0fd39de 0026ed9 0fc11af 
0fcef29 0fc1691 0fdcc0a 002320b 0fc7937 
0fcdf45 0fc0a2b 0fd8d8a 00223b6 0fc6629 
0fc9a6f 0fbc3e9 0fd523f 00272b1 0fc245e 
0fd1ff1 0fc4b23 0fde712 001fb6e 0fca9fe 
0fc9215 0fbbe4d 0fd41dc 00266ad 0fc1abc 
0fcf596 0fc1fc0 0fdcd58 0022a3b 0fc81c8 
0fce4ae 0fc11dc 0fd9465 0021ce0 0fc6dc2 
0fc9d95 0fbc76d 0fd53da 0026e41 0fc2813 
0fd233f 0fc4dd3 0fde5ca 001f788 0fcacee 
0fc952c 0fbc098 0fd4403 002638a 0fc1c8d 
0fcfa6f 0fc2328 0fdca3a 002267d 0fc84a8 
0fcee3a 0fc19d4 0fd9c00 0021532 0fc7489 
0fcab39 0fbd467 0fd5ed3 002621c 0fc339a 
0fd3646 0fc60fa 0fdf475 001e6ae 0fcbe25 
0fcadc7 0fbd982 0fd5b6a 0024cfb 0fc339f 
0fd1646 0fc401b 0fddc35 0020c68 0fc9f86 
0fd0f15 0fc3bfb 0fdbc30 001f610 0fc9469 
0fccde1 0fbf928 0fd7fab 002416d 0fc555e 
0fd5a45 0fc86e2 0fe1234 001c517 0fce114 
0fcd35d 0fc00ee 0fd8030 00229f3 0fc57fd 
0fd3b8f 0fc6601 0fdf7a4 001e986 0fcc371 
0fd32bb 0fc602c 0fddebe 001d30c 0fcb6da 
0fceec5 0fc18ea 0fd9e7b 0022018 0fc74ee 
0fd797f 0fca40e 0fe289b 001a55b 0fcffb2 
0fcee0d 0fc1ae2 0fd9ad4 0020db3 0fc7290 
0fd5216 0fc7ba4 0fe0686 001d329 0fcd927 
0fd46c8 0fc7396 0fdf2d4 001c087 0fcc938 
0fd01b4 0fc2cf9 0fdb17a 0020f65 0fc85eb 
0fd87bb 0fcb473 0fe38d9 0019882 0fd0c5a 
0fcf863 0fc2849 0fda6e3 00203fb 0fc7b25 
0fd5606 0fc87e4 0fe0c42 001cb1d 0fcde97 
0fd465e 0fc794a 0fdf801 001bc04 0fccccb 
0fcfb66 0fc2777 0fdaebb 00211cc 0fc8335 
0fd7ece 0fca877 0fe30da 0019f7d 0fd0499 
0fcf1a4 0fc19e2 0fda234 0020c8c 0fc733d 
0fd4f29 0fc728e 0fe2551 001d538 0fcd1a1 
0fd3e6a 0fc5b55 0fde802 001cec2 0fcb895 
0fcecac 0fc07a3 0fd9d98 002282a 0fc6add 
0fd683f 0fc8763 0fe2409 001bbe6 0fce54d 
0fcd207 0fbf3e0 0fd7b6d 00229b5 0fc4e2e 
0fd262e 0fc4966 0fde890 001e108 0fca81d 
0fd030c 0fc264b 0fdad5e 0020568 0fc80ed 
0fc9d97 0fbc16f 0fd504a 00272cc 0fc201a 
0fd186a 0fc3f01 0fddbea 0020775 0fc9571 
0fc800e 0fbaafb 0fd2ae5 00279cb 0fbfdd6 
0fcd4e3 0fc0020 0fd96d4 00249f9 0fc586e 
0fcc08d 0fbed0e 0fd6c13 0024370 0fc4257 
0fc6bc7 0fb9393 0fd255e 002a18d 0fbefba 
0fceba7 0fc11cd 0fdc59d 0023658 0fc6c70 
0fc5b57 0fb7fbc 0fd050a 002a851 0fbda14 
0fcb948 0fbda35 0fe0a4a 00271ee 0fc3c35 
0fcb040 0fbd463 0fd5f9f 0025c44 0fc3053 
0fc69f3 0fb8b8b 0fd291a 002a8d9 0fbec60 
0fcf4a1 0fc1840 0fddc23 0022ea2 0fc76d9 
0fc7150 0fb98e5 0fd1c0b 0028ebc 0fbf1b7 
0fcd951 0fbfe96 0fddf9e 0024f26 0fc5c8c 
0fcd8a4 0fc007c 0fd8213 002349d 0fc5879 
0fc97dd 0fbbd93 0fd524c 0027e97 0fc1b78 
0fd2887 0fc4e8c 0fdfc9f 001fdbd 0fcabf6 
0fca567 0fbce3d 0fd4f72 0025d77 0fc27fb 
0fd0bb7 0fc343e 0fdfd36 0021cf4 0fc932b 
0fd0c85 0fc39ff 0fdb924 001fdee 0fc91bd 
0fccf73 0fbfa1d 0fd808c 0024447 0fc55f7 
0fd6405 0fc8de0 0fe204a 001becf 0fcea36 
0fcea15 0fc135e 0fd94a1 0021483 0fc6dcb 
0fd5514 0fc7abc 0fe04e5 001ce79 0fcdbf8 
0fd5891 0fc80af 0fe02b7 001af39 0fcdbba 
0fd1a78 0fc3f5c 0fdc7f2 001f6d3 0fc9f08 
0fdab40 0fccff9 0fe57c9 00176d0 0fd2fa3 
0fd2b35 0fc52a3 0fdd427 001d6b3 0fcae5c 
0fd8f4e 0fcb4c0 0fe3e7a 0019a65 0fd167f 
0fd8e37 0fcb55b 0fe37a5 0017e28 0fd1254 
0fd4726 0fc6b80 0fdf42a 001ccfd 0fccd4a 
0fdcfa4 0fcf534 0fe7c60 0015546 0fd5626 
0fd4533 0fc6b91 0fdee9f 001bb76 0fcc9fa 
0fd9e88 0fcc38f 0fe4da4 001894e 0fd2823 
0fd90ff 0fcba90 0fe3b88 001784e 0fd184e 
0fd3ced 0fc658d 0fdeb76 001d28a 0fcc695 
0fdb9ce 0fce4b1 0fe68b0 0016438 0fd441c 
0fd225f 0fc4e7f 0fdce8d 001d5f3 0fcaa6f 
0fd7071 0fc9b48 0fe227c 001ada6 0fcfc63 
0fd5cb9 0fc8a0c 0fe0930 001a32a 0fce4c0 
0fd0075 0fc2ba7 0fdb05a 0020689 0fc8aaa 
0fd791a 0fca45d 0fe287f 0019eb2 0fd0399 
0fcdf73 0fc0ce2 0fd8bec 002143d 0fc67bd 
0fd2a62 0fc5873 0fddbb1 001f13a 0fcb553 
0fd162a 0fc4426 0fdc180 001e88c 0fc9d51 
0fcb6dc 0fbe374 0fd65a5 0024f54 0fc40fb 
0fd2e8b 0fc5cfc 0fddcc2 001ea7b 0fcb913 
0fc92fe 0fbc441 0fd3e6e 002620c 0fc1baa 
0fcd6d3 0fc0352 0fd86ad 0024688 0fc62a0 
0fcbee4 0fbeffc 0fd6938 0024104 0fc47c5 
0fc5b60 0fb8a4c 0fd0b2f 002aa7f 0fbe663 
0fcd002 0fc00d1 0fd8a00 00247d0 0fc5ae3 
0fc3018 0fb60b3 0fcdb10 002c380 0fbb648 
0fc75aa 0fba215 0fd4b95 002a5a6 0fbff67 
0fc5da8 0fb8c10 0fd07f5 002a3b5 0fbe3c6 
0fbf655 0fb220e 0fcb725 0031390 0fb7edb 
0fc6d92 0fb99b2 0fd69f4 002afb7 0fbf58d 
0fbce87 0fafbcb 0fc7674 0032c16 0fb5448 
0fc1959 0fb44e5 0fd71cf 0030820 0fba244 
0fc0918 0fb3a38 0fcb9d7 002fcd1 0fb8f44 
0fbacb5 0fad7d1 0fc81f1 00361c8 0fb314f 
0fc2e7c 0fb5913 0fd4e6c 002f23c 0fbb251 
0fb99cb 0fac437 0fc3d68 00365af 0fb1aeb 
0fbeead 0fb15ad 0fd8014 0033903 0fb729c 
0fbe85d 0fb10ac 0fc98cd 003252a 0fb684b 
0fb936b 0fab9c9 0fc8000 0037e23 0fb187d 
0fc1f64 0fb4511 0fd6314 00305a2 0fba3bd 
0fb9433 0fabb3b 0fc3856 0036eaa 0fb15fc 
0fbedd6 0fb135f 0fda28c 0033a5a 0fb7419 
0fbee3c 0fb1619 0fca6c0 0031e14 0fb7269 
0fb9e0b 0fac33b 0fc8a6b 0037281 0fb2488 
0fc2c80 0fb548d 0fd6028 002f48a 0fbb398 
0fba6ed 0facf99 0fc4e65 00357a4 0fb2d88 
0fbfef0 0fb2434 0fd9b8d 0032510 0fb89fe 
0fc01c2 0fb2a60 0fcba85 0030927 0fb889c 
0fbb01d 0fad6e5 0fca065 0035fa9 0fb38a8 
0fc3c6c 0fb6356 0fd8d05 002e62d 0fbc51a 
0fbb679 0fadfd8 0fc6004 0034978 0fb3db7 
0fc15d2 0fb3dd5 0fdb6e6 0031006 0fba086 
0fc2182 0fb4d51 0fcda66 002e9cb 0fba9fa 
0fbdb4a 0fb039d 0fcbb14 0033576 0fb669f 
0fc75ec 0fb9de8 0fda566 002add8 0fc015b 
0fbff60 0fb27fa 0fca7b7 00303f2 0fb87df 
0fc6879 0fb8d91 0fdee56 002c245 0fbf409 
0fc7e8c 0fba50b 0fd3416 00293d7 0fc05e5 
0fc41b2 0fb640b 0fd2d04 002d920 0fbc9a1 
0fce49b 0fc08a7 0fe1de2 0024a94 0fc6bf8 
0fc7411 0fb98a7 0fd19ca 00297d8 0fbf914 
0fcdcaa 0fbfdcc 0fe11fb 00254c0 0fc64ec 
0fcf1c6 0fc155d 0fd9afb 0022471 0fc777a 
0fcaea1 0fbd048 0fd6078 0026b04 0fc3708 
0fd4b09 0fc6d36 0fe1a5f 001e004 0fcd34f 
0fcd2e6 0fbf6bc 0fd784c 00232b5 0fc5878 
0fd348b 0fc55d5 0fde3e8 001f63a 0fcbce7 
0fd3e59 0fc6372 0fde2e4 001ce74 0fcc226 
0fcef68 0fc12be 0fd963d 002235c 0fc7457 
0fd7d85 0fca063 0fe24a5 001aad0 0fd0248 
0fcf963 0fc1cc8 0fd9cd8 0020b3b 0fc7acf 
0fd4e9c 0fc6f60 0fdf73f 001dd3c 0fcd362 
0fd500e 0fc741f 0fdf40d 001becd 0fcd221 
0fcf790 0fc1a1a 0fd9f1e 0021b13 0fc7c41 
0fd7e53 0fca311 0fe268f 001a6a7 0fd0429 
0fcf1b0 0fc17ef 0fd9724 0020cd9 0fc7578 
0fd40f5 0fc6533 0fdec49 001e4ae 0fcc907 
0fd3fe5 0fc68e9 0fde69f 001c92f 0fcc547 
0fce54f 0fc0ce1 0fd8f82 00227cb 0fc6d30 
0fd6d2c 0fc9648 0fe187b 001b3a1 0fcf5df 
0fce261 0fc0cc5 0fd8a61 0021945 0fc68c6 
0fd33af 0fc5ba0 0fde0cd 001f010 0fcbd2c 
0fd353b 0fc6013 0fddceb 001d2c9 0fcbb1c 
0fcdad6 0fc044e 0fd85e7 00231cc 0fc6343 
0fd6514 0fc8df6 0fe0ec6 001bd83 0fcebd7 
0fcd8f7 0fc033e 0fd7feb 00223b1 0fc5d75 
0fd2b08 0fc5210 0fdd779 001f98d 0fcb317 
0fd2de7 0fc588b 0fdd595 001da84 0fcb2f2 
0fcd40a 0fbfd2e 0fd8048 0023808 0fc5c38 
0fd5d44 0fc877e 0fe0a85 001c261 0fce698 
0fcd3bc 0fc0034 0fd7df1 002265e 0fc5b84 
0fd27e6 0fc52bc 0fdd80a 001fa43 0fcb3ba 
0fd2d82 0fc5bab 0fdd844 001da32 0fcb5a1 
0fcd846 0fc03ab 0fd85b3 0023512 0fc615c 
0fd6782 0fc930c 0fe15e9 001ba36 0fcf06e 
0fce12d 0fc0de5 0fd8c55 0021af4 0fc67e4 
0fd3e1e 0fc6933 0fded81 001e6cd 0fcc75e 
0fd4739 0fc776a 0fdf1fb 001bd71 0fccd59 
0fcf299 0fc1d0b 0fda09a 002191a 0fc7931 
0fd83b4 0fcad43 0fe30a5 0019e37 0fd0a95 
0fd005f 0fc28f1 0fda890 001fdd6 0fc8475 
0fd57c7 0fc7bd6 0fe047c 001cef4 0fcdea9 
0fd602b 0fc8711 0fe07d0 001ab18 0fce41e 
0fd099b 0fc2e52 0fdb4f7 002044d 0fc9095 
0fd957b 0fcbaea 0fe4234 0018dcc 0fd1ca7 
0fd09bb 0fc2ec4 0fdb5ac 001f29c 0fc8e5a 
0fd5ca5 0fc8bc1 0fe12e4 001c219 0fce8a6 
0fd6d87 0fc9222 0fe1349 0019d24 0fcedfc 
0fd156f 0fc39a9 0fdbfea 001f422 0fc9a1a 
0fd997b 0fcbd10 0fe4b89 0017ef9 0fd2096 
0fd0ce1 0fc3044 0fdbc12 001e853 0fc8fd1 
0fd61e2 0fc8474 0fe1160 001c200 0fce6cf 
0fd6519 0fc8569 0fe0db0 001a4b8 0fce330 
0fd0aef 0fc2a4a 0fdb578 00205d6 0fc8c0a 
0fd96fc 0fcb53d 0fe406a 0019378 0fd188b 
0fd10d9 0fc315d 0fdb5a6 001f821 0fc8f09 
0fd5db5 0fc7e7d 0fe169e 001cf72 0fce274 
0fd5f4a 0fc84eb 0fe0664 001b0e3 0fce119 
0fd0414 0fc2947 0fdae84 0020d9c 0fc87d7 
0fd8a7b 0fcb1f8 0fe372b 00197ec 0fd0fa7 
0fd035b 0fc2ef7 0fdad25 001f953 0fc86e0 
0fd5476 0fc8235 0fe0373 001d117 0fcdd07 
0fd5b6a 0fc8bf6 0fe04bd 001b194 0fce0a6 
0fd01b2 0fc2e3f 0fdadb5 0020efc 0fc8912 
0fd8be8 0fcb7c5 0fe3828 00198ce 0fd140c 
0fd0a29 0fc352d 0fdb27e 001f4f2 0fc90be 
0fd5d44 0fc852d 0fe0b26 001c78f 0fce69c 
0fd6a62 0fc95bc 0fe132c 0019fae 0fcf029 
0fd192e 0fc42ae 0fdc4d7 001f3c7 0fca134 
0fdac05 0fcd673 0fe57df 0017749 0fd357c 
0fd31af 0fc5c63 0fdd98e 001cf2a 0fcb775 
0fd894f 0fcb15d 0fe36d7 0019f51 0fd12e9 
0fd983e 0fcc231 0fe40f4 001755a 0fd1ec9 
0fd45e8 0fc6d6c 0fdf1e2 001ca30 0fcce10 
0fdd739 0fcfef4 0fe839f 0014d8a 0fd5fe9 
0fd581c 0fc8046 0fe00f2 001a685 0fcddfc 
0fdacb6 0fcd109 0fe5a90 0017709 0fd35de 
0fdbb96 0fce573 0fe645a 0014ee8 0fd4181 
0fd673b 0fc8f6a 0fe12e7 001a6ae 0fceeaa 
0fdf4f5 0fd1e00 0fea0fa 0012d2b 0fd7d08 
0fd731c 0fc9d76 0fe1ba9 00189ca 0fcf90d 
0fdc21a 0fce9d1 0fe6fda 0016160 0fd4ba6 
0fdcc93 0fcf6ed 0fe7512 0013bb0 0fd5351 
0fd72c6 0fc9a6a 0fe1e6b 00195a2 0fcfbdf 
0fdfe20 0fd25f0 0fea90e 0011e67 0fd8723 
0fd772d 0fca0c0 0fe1f76 00181ca 0fcfefc 
0fdc361 0fcecce 0fe7172 0015d13 0fd4f45 
0fdc9fd 0fcf833 0fe7370 0013b1d 0fd5353 
0fd6c6d 0fc98cd 0fe1974 0019b57 0fcf89c 
0fdf6a2 0fd241e 0fea412 0012792 0fd8380 
0fd6f87 0fc9edd 0fe1a55 00187f1 0fcfafa 
0fdbb3e 0fce7b1 0fe6ac2 00162d7 0fd4907 
0fdc299 0fcf217 0fe6d37 0014038 0fd4d0f 
0fd61d3 0fc8dc2 0fe0e0f 001a328 0fcece4 
0fde404 0fd1065 0fe90cb 001362d 0fd6f97 
0fd5832 0fc8663 0fe02b2 0019ba9 0fce2a4 
0fd9cf4 0fcc8ea 0fe4cb4 0017e70 0fd2bc1 
0fda17e 0fccfc1 0fe4cc5 0015f4d 0fd2e4b 
0fd3d5a 0fc6a81 0fdec48 001c5da 0fccbb0 
0fdc249 0fcf025 0fe718d 00156bd 0fd5173 
0fd3753 0fc66b4 0fde2ee 001bc78 0fcc409 
0fd7dc1 0fcaa5d 0fe2e05 0019d80 0fd0dba 
0fd8366 0fcb386 0fe2e45 0017f54 0fd10ab 
0fd2011 0fc4d32 0fdcc80 001e52c 0fcad64 
0fda72d 0fcd38e 0fe5297 001767a 0fd33f0 
0fd1d17 0fc4b15 0fdc421 001dc23 0fca674 
0fd6071 0fc8bbf 0fe0cfd 001bf98 0fcedf8 
0fd664d 0fc93ee 0fe0cec 001a0a8 0fcf12c 
0fd015c 0fc2b40 0fda9f0 002080b 0fc8c91 
0fd8a91 0fcb219 0fe3344 00195fc 0fd1587 
0fd01dc 0fc2b18 0fda701 001f945 0fc8a2c 
0fd4a08 0fc70ba 0fdf520 001d88c 0fcd627 
0fd57ac 0fc82d2 0fdfdf6 001b2e3 0fce063 
0fcf809 0fc20cd 0fda273 00214b1 0fc835a 
0fd87fe 0fcb169 0fe339f 0019b6b 0fd143b 
0fd0596 0fc3114 0fdae16 001f727 0fc8f46 
0fd5265 0fc7bc6 0fe00be 001d14f 0fcdf90 
0fd63d7 0fc90ea 0fe0d9d 001a63e 0fcee3f 
0fd045c 0fc2f6c 0fdb026 00206c4 0fc9040 
0fd91ca 0fcbcdb 0fe3d5a 0018f0b 0fd1e4d 
0fd0ae3 0fc3737 0fdb1ee 001eec0 0fc94f7 
0fd50c4 0fc7a03 0fdfcfc 001cf0b 0fcdec9 
0fd5e82 0fc8b6d 0fe066f 001a75b 0fcea18 
0fcfae5 0fc2462 0fda543 0020c96 0fc87b7 
0fd8623 0fcb040 0fe3168 00198f3 0fd13d8 
0fd00f9 0fc2cea 0fda8a8 001f7da 0fc8b57 
0fd4ae7 0fc7544 0fdf927 001d54d 0fcd91f 
0fd5c6b 0fc8910 0fe06a7 001a9eb 0fce71b 
0fcfdc7 0fc27a4 0fdab59 0020ab4 0fc89eb 
0fd8e33 0fcb8a4 0fe3cd3 0019279 0fd1b10 
0fd0e21 0fc3a9a 0fdb975 001ec5b 0fc98f5 
0fd58ac 0fc83a2 0fe0a54 001c8bc 0fce84a 
0fd6ec8 0fc9ce1 0fe1ae8 0019adc 0fcfb39 
0fd106a 0fc3c69 0fdbebf 001f999 0fc9e01 
0fda08f 0fccc8f 0fe4fa6 00180de 0fd3012 
0fd21dd 0fc4e95 0fdcce9 001d93a 0fcaec6 
0fd6adb 0fc93c2 0fe1b0c 001b6f6 0fcfbd9 
0fd8132 0fcaba4 0fe2b7c 001897c 0fd0f0b 
0fd228e 0fc4a34 0fdce7b 001e943 0fcb14c 
0fdb10a 0fcd891 0fe5d70 00172a6 0fd4071 
0fd3220 0fc5a52 0fdda1a 001cbe2 0fcbe19 
0fd77c9 0fc9d63 0fe2509 001abd1 0fd07a7 
0fd886c 0fcafe3 0fe300f 001829c 0fd146c 
0fd2449 0fc48e2 0fdcdac 001e615 0fcb0e7 
0fdaca7 0fcd0d7 0fe56ab 00172c6 0fd3966 
0fd2930 0fc50fc 0fdcfac 001cf44 0fcb230 
0fd6934 0fc8f38 0fe15a4 001b5bd 0fcf651 
0fd79d8 0fca2ce 0fe215f 0018d01 0fd036a 
0fd166c 0fc3e3c 0fdc0c5 001f518 0fca124 
0fda32b 0fccb26 0fe4f17 0018093 0fd2f0a 
0fd2317 0fc4cb3 0fdcb6f 001d997 0fcac05 
0fd6925 0fc907e 0fe173c 001b8bb 0fcf62f 
0fd7f21 0fca9e0 0fe28c2 001896a 0fd099c 
0fd1ecc 0fc4827 0fdcb77 001e922 0fcab54 
0fdacd8 0fcd726 0fe5a8c 0017163 0fd3a49 
0fd2de3 0fc5995 0fdd795 001c8ff 0fcb829 
0fd7165 0fc9b02 0fe20c8 001aa8e 0fcff26 
0fd8405 0fcb165 0fe2e41 0017f44 0fd0ecd 
0fd1e42 0fc4ad6 0fdcb21 001e3d8 0fcaa94 
0fda8c3 0fcd536 0fe55d8 00172d7 0fd3635 
0fd2438 0fc527d 0fdccee 001d190 0fcaea6 
0fd6501 0fc9074 0fe12d8 001b7b4 0fcf37a 
0fd75f6 0fca47b 0fe1e01 001906e 0fd0106 
0fd0ca7 0fc396e 0fdb722 001f9e9 0fc9913 
0fd96c0 0fcc495 0fe429d 001880e 0fd23f9 
0fd111f 0fc406f 0fdb93c 001e68f 0fc9b7d 
0fd505f 0fc7cc7 0fdfe3f 001cd86 0fcde6d 
0fd6150 0fc90ab 0fe0ada 001a463 0fcec8d 
0fcfb65 0fc29e7 0fda7f2 0020978 0fc887a 
0fd89f5 0fcb903 0fe3831 001927e 0fd17be 
0fd0b96 0fc3b25 0fdb5f6 001e98f 0fc95f9 
0fd51f6 0fc7e06 0fe021f 001ca21 0fce013 
0fd6b5a 0fc9b71 0fe17a5 0019952 0fcf794 
0fd0afe 0fc39ba 0fdbaaa 001fa1e 0fc9936 
0fd9ddc 0fcccc7 0fe4edd 0017e7f 0fd2d11 
0fd1eaf 0fc4ed6 0fdcc14 001d5f8 0fcaacd 
0fd64b5 0fc919b 0fe185e 001b68a 0fcf4d5 
0fd7ce4 0fcad95 0fe2c21 00185b1 0fd0a4d 
0fd17e5 0fc4599 0fdcaff 001e8fc 0fca738 
0fda612 0fcd290 0fe5c5a 001721f 0fd3783 
0fd237d 0fc5639 0fddb8e 001cbcd 0fcb5a2 
0fd6ac5 0fc98ff 0fe274a 001adf1 0fcfedd 
0fd8893 0fcb23b 0fe3743 00180d8 0fd108a 
0fd240d 0fc4806 0fdd19b 001e844 0fcab9a 
0fdaa61 0fcd915 0fe5ede 001727e 0fd39c3 
0fd2aa6 0fc5e99 0fdda8e 001c972 0fcb7b4 
0fd7478 0fca2d2 0fe289a 001a884 0fd022a 
0fd8d9e 0fcb928 0fe3857 0017e49 0fd1440 
0fd2b5c 0fc4fdb 0fdd348 001e4a5 0fcad5e 
0fdb3a5 0fcd55f 0fe5b30 00174e1 0fd35fb 
0fd2f4b 0fc519f 0fdd3a6 001d3d5 0fcacf0 
0fd68df 0fc8b51 0fe1583 001be26 0fced79 
0fd775e 0fc9f40 0fe2068 0019554 0fcfb0b 
0fd0e5a 0fc3697 0fdb9ac 001fcf6 0fc938d 
0fd9483 0fcbeed 0fe4198 0018d51 0fd1b80 
0fd0c75 0fc37fc 0fdb652 001edc1 0fc9239 
0fd4886 0fc720c 0fdf77f 001d7e6 0fcd2de 
0fd5ac6 0fc88d8 0fe04eb 001af39 0fce30d 
0fcf361 0fc1da7 0fda034 00215bc 0fc7dce 
0fd7cf6 0fca829 0fe2a99 001a3de 0fd085c 
0fcfb59 0fc2600 0fda5d6 001feea 0fc8451 
0fd3c30 0fc6361 0fdeb71 001e482 0fcc780 
0fd52b6 0fc7c2e 0fdfc92 001b6a4 0fcda4f 
0fcef98 0fc1757 0fd9a1b 0021c24 0fc7858 
0fd7bc7 0fca48d 0fe26c2 001aa6a 0fd03fb 
0fcfa58 0fc2454 0fda12e 0020622 0fc7f37 
0fd390d 0fc6089 0fde555 001ec29 0fcc152 
0fd4ec8 0fc791b 0fdf679 001bef0 0fcd505 
0fce664 0fc101d 0fd918e 00225f3 0fc6fba 
0fd7082 0fc9a65 0fe1c50 001b4b2 0fcfb3e 
0fcefac 0fc1b73 0fd9705 0020e35 0fc77bf 
0fd2d3d 0fc5664 0fdd99c 001f58a 0fcb8cb 
0fd43a5 0fc6fe5 0fdebb3 001c7bc 0fccc5e 
0fcdc94 0fc0792 0fd87a1 0022cd5 0fc6707 
0fd6902 0fc9401 0fe1550 001b8ab 0fcf43d 
0fce9d1 0fc1664 0fd9249 002111d 0fc72ea 
0fd2847 0fc527d 0fdd620 001f7da 0fcb5a2 
0fd409b 0fc6e1e 0fdea3f 001c79a 0fccbc0 
0fcda05 0fc067e 0fd8658 0022abf 0fc677f 
0fd66fe 0fc93a2 0fe142e 001b3b5 0fcf61c 
0fce60f 0fc15d8 0fd904d 0020c5b 0fc74e6 
0fc9a45 0fbc2a5 0fd3d8a 0026aff 0fc27e5 
0fd2bfe 0fc5429 0fdd1a5 001f957 0fcbb34 
0fcc50b 0fbefc3 0fd665f 00237c0 0fc50f5 
0fce436 0fc0c1e 0fd8a86 00239c8 0fc72da 
0fd232f 0fc4c96 0fdc51b 001ede1 0fcae8b 
0fca677 0fbce06 0fd49cc 0025d78 0fc321c 
0fd3726 0fc5e9d 0fddc6a 001ebbb 0fcc3ff 
0fccfdb 0fbf937 0fd703b 0022969 0fc591d 
0fcf046 0fc16ea 0fd98ef 00225f1 0fc7fc0 
0fd3049 0fc5928 0fdd4a3 001da66 0fcbd74 
0fcb8e4 0fbe10e 0fd5ec6 002465e 0fc4729 
0fd4d6b 0fc75a8 0fdf560 001d21b 0fcdd40 
0fcea4e 0fc14d9 0fd8e08 0020c5f 0fc77c2 
0fd0d1a 0fc352b 0fdb672 0020955 0fc9e67 
0fd4ec4 0fc798d 0fdf49d 001b859 0fcdce7 
0fcd7e2 0fc0190 0fd7e5f 00225d8 0fc682b 
0fd6ded 0fc9833 0fe16f1 001b17a 0fd0063 
0fd08df 0fc33ef 0fdad33 001eeec 0fc980b 
0fd28a7 0fc516b 0fdd36d 001efae 0fcbc4d 
0fd666a 0fc9376 0fe0d5f 001a43d 0fcf79b 
0fce9a0 0fc166f 0fd8fb4 002178d 0fc798e 
0fd7b63 0fca76c 0fe23aa 001a66b 0fd0ce3 
0fd141c 0fc41a8 0fdb961 001e2f9 0fca3bc 
0fd331b 0fc5dc7 0fdddeb 001e54c 0fcc639 
0fd70f5 0fc9f3c 0fe1831 0019a2e 0fd01cf 
0fcf430 0fc203b 0fd9c51 0020b8c 0fc852d 
0fd867d 0fcb123 0fe3015 0019a59 0fd17b8 
0fd1f7d 0fc4c19 0fdc3cf 001da50 0fcac8f 
0fd403a 0fc69bf 0fde8ec 001dc30 0fcd026 
0fd7f32 0fcaad3 0fe23ee 001909f 0fd0ca6 
0fd03b5 0fc2ea4 0fda888 002005b 0fc9170 
0fd92d0 0fcc288 0fe3b2e 00190b2 0fd247e 
0fd24f8 0fc555c 0fdcbff 001d2e4 0fcb583 
0fd3d24 0fc6a70 0fdeaa8 001dd4a 0fcd319 
0fd7940 0fca516 0fe219d 001958a 0fd0c48 
0fcf816 0fc2195 0fda1c0 0020884 0fc89ba 
0fd7fe8 0fca54d 0fe2ea5 0019d78 0fd14b1 
0fd1793 0fc4860 0fdc36d 001dedc 0fcab27 
