0faf850 0fa13d8 0fba7db 0fa81a1 0fa8f4f 
0fb3ddc 0fa58ac 0fbe4ce 0fac0a9 0fad154 
0fb4ddb 0fa67c5 0fbf6c1 0fad150 0fae60a 
0fb104c 0fa2acd 0fbb80f 0fa937a 0faa608 
0fb64df 0fa7f63 0fc0c5d 0fae7c4 0faf9e0 
0fb1c98 0fa3680 0fbc579 0faa011 0fab518 
0fb3f6d 0fa5a5f 0fbe675 0fac244 0fad2d0 
0fb5031 0fa6a30 0fbf91f 0fad3a4 0fae83f 
0fb1155 0fa2bdd 0fbb938 0fa9490 0faa6f3 
0fb64e9 0fa7f7f 0fc0c97 0fae7fb 0faf9c5 
0fb1ce1 0fa36d1 0fbc5db 0faa085 0fab551 
0fb3e60 0fa5957 0fbe568 0fac155 0fad1b9 
0fb5078 0fa6a72 0fbf932 0fad3e7 0fae867 
0fb1110 0fa2b81 0fbb8a8 0fa942c 0faa69d 
0fb65b1 0fa8050 0fc0d2e 0fae8a3 0fafa6f 
0fb1e77 0fa3877 0fbc764 0faa207 0fab6d9 
0fb3f35 0fa5a35 0fbe630 0fac20e 0fad273 
0fb5288 0fa6c87 0fbfb3a 0fad5e8 0faea62 
0fb130e 0fa2d91 0fbbab9 0fa9626 0faa895 
0fb66be 0fa816f 0fc0e5f 0fae9c9 0fafb72 
0fb1f4e 0fa3955 0fbc852 0faa2ee 0fab7aa 
0fb3f76 0fa5a71 0fbe671 0fac254 0fad298 
0fb52e1 0fa6ce5 0fbfb99 0fad644 0faeaa6 
0fb1240 0fa2ccb 0fbba13 0fa9569 0faa7c3 
0fb66e5 0fa8184 0fc0e5f 0fae9be 0fafb71 
0fb1f98 0fa3975 0fbc85d 0faa2ed 0fab7cf 
0fb3ed9 0fa59b2 0fbe581 0fac169 0fad1e3 
0fb5328 0fa6d20 0fbfba1 0fad653 0faead7 
0fb11bd 0fa2c3e 0fbb968 0fa94c2 0faa739 
0fb64d0 0fa7f81 0fc0c5b 0fae7a1 0faf92c 
0fb1f8a 0fa3985 0fbc872 0faa2f3 0fab79b 
0fb3c45 0fa5740 0fbe32a 0fabef2 0facf36 
0fb5229 0fa6c34 0fbfad3 0fad575 0fae9a0 
0fb105d 0fa2af0 0fbb82a 0fa9384 0faa5cd 
0fb63df 0fa7ea1 0fc0b68 0fae6d0 0faf83d 
0fb1f2a 0fa393e 0fbc810 0faa2ac 0fab751 
0fb3c09 0fa5722 0fbe2fd 0fabed2 0facef9 
0fb5346 0fa6d6a 0fbfc01 0fad6a3 0faeaaf 
0fb109c 0fa2b28 0fbb870 0fa93c5 0faa5f7 
0fb63d9 0fa7e95 0fc0b62 0fae6c7 0faf817 
0fb1ff5 0fa39fd 0fbc8e5 0faa37b 0fab808 
0fb3bad 0fa56be 0fbe299 0fabe7a 0face93 
0fb53f6 0fa6e14 0fbfc72 0fad72e 0faeb59 
0fb10c4 0fa2b5a 0fbb85c 0fa93c9 0faa623 
0fb65e2 0fa80bf 0fc0d47 0fae8cb 0fafa25 
0fb20ed 0fa3b21 0fbc9c5 0faa476 0fab910 
0fb3d04 0fa5836 0fbe3d3 0fabfc0 0facfed 
0fb551a 0fa6f57 0fbfda1 0fad85c 0faec80 
0fb11e2 0fa2ca1 0fbb99e 0fa9507 0faa750 
0fb65a6 0fa809e 0fc0d30 0fae89b 0faf9ea 
0fb212d 0fa3b56 0fbc9f3 0faa496 0fab932 
0fb3b78 0fa56a1 0fbe243 0fabe1a 0face53 
0fb548b 0fa6ec5 0fbfd30 0fad7c6 0faebd5 
0fb1023 0fa2ac4 0fbb7f8 0fa932c 0faa576 
0fb6435 0fa7f0c 0fc0bc5 0fae718 0faf84f 
0fb2086 0fa3a9c 0fbc94c 0faa3f1 0fab8aa 
0fb3b11 0fa5628 0fbe1bc 0fabdc6 0facdf9 
0fb544f 0fa6ea2 0fbfcd9 0fad7bc 0faebc5 
0fb10bd 0fa2b7a 0fbb84b 0fa93f3 0faa650 
0fb64f8 0fa7fe4 0fc0c05 0fae7e4 0faf946 
0fb2176 0fa3ba5 0fbc9f0 0faa504 0fab9cc 
0fb3ac4 0fa55f4 0fbe14e 0fabda6 0facdde 
0fb556d 0fa6fbd 0fbfdc9 0fad8d7 0faece4 
0fb1013 0fa2abe 0fbb7a1 0fa9339 0faa5a9 
0fb635b 0fa7e29 0fc0a85 0fae62b 0faf78a 
0fb2095 0fa3a97 0fbc952 0faa40d 0fab8e0 
0fb38bb 0fa53b3 0fbdfab 0fabb8c 0facbd4 
0fb52d5 0fa6ce4 0fbfb9e 0fad643 0faea71 
0fb0d6e 0fa27cf 0fbb559 0fa90ae 0faa351 
0fb61db 0fa7c65 0fc0953 0fae4d4 0faf651 
0fb1f44 0fa3925 0fbc872 0faa313 0fab7fb 
0fb367c 0fa5162 0fbdd9e 0fab98f 0faca08 
0fb53dc 0fa6de1 0fbfcba 0fad793 0faebd1 
0fb0ce4 0fa2751 0fbb4d3 0fa906e 0faa343 
0fb6052 0fa7b09 0fc07dd 0fae3a0 0faf531 
0fb1fdf 0fa39d9 0fbc8f9 0faa3b8 0fab8c1 
0fb35bd 0fa50b4 0fbdcd1 0fab8c7 0fac953 
0fb53f4 0fa6dfd 0fbfcc2 0fad784 0faebc2 
0fb0c51 0fa26ac 0fbb463 0fa8fab 0faa276 
0fb602d 0fa7ada 0fc07fb 0fae360 0faf4c8 
0fb208a 0fa3a73 0fbc9ed 0faa469 0fab950 
0fb34c9 0fa4f99 0fbdbf5 0fab7d1 0fac854 
0fb5504 0fa6ef2 0fbfdcb 0fad890 0faecbd 
0fb0db6 0fa2807 0fbb5d0 0fa9128 0faa3e3 
0fb6138 0fa7bcc 0fc08f1 0fae46f 0faf5c3 
0fb2292 0fa3c50 0fbcbc4 0faa655 0fabb5d 
0fb3746 0fa520a 0fbde33 0faba2e 0facadc 
0fb5754 0fa713a 0fbfff7 0fadad8 0faef4b 
0fb100c 0fa2a5f 0fbb829 0fa9392 0faa688 
0fb64e0 0fa7f7a 0fc0c64 0fae811 0faf9ba 
0fb2572 0fa3f40 0fbce5a 0faa925 0fabe7b 
0fb39a3 0fa547c 0fbe08f 0fabc9f 0facd6b 
0fb594b 0fa734f 0fc0209 0fadcdc 0faf12a 
0fb1242 0fa2ca6 0fbba42 0fa95b3 0faa88e 
0fb6688 0fa8125 0fc0e0e 0fae9c4 0fafb39 
0fb2639 0fa400e 0fbcf28 0faaa01 0fabf0c 
0fb39a0 0fa547b 0fbe08f 0fabcb6 0facd3e 
0fb59ff 0fa73f7 0fc02b9 0faddba 0faf1cb 
0fb1123 0fa2b66 0fbb926 0fa94a9 0faa778 
0fb648d 0fa7f14 0fc0bed 0fae7a9 0faf90f 
0fb26cd 0fa4089 0fbcfc1 0faaa8c 0fabfa4 
0fb36c7 0fa5185 0fbddb7 0fab9cd 0faca8b 
0fb59cb 0fa73a1 0fc0255 0fadd58 0faf1b6 
0fb0f84 0fa29a4 0fbb769 0fa92ea 0faa63b 
0fb6275 0fa7ce1 0fc09bd 0fae580 0faf749 
0fb25dd 0fa3f8e 0fbcec3 0faa98a 0fabefc 
0fb3540 0fa4ffa 0fbdc37 0fab847 0fac93a 
0fb58f6 0fa72ea 0fc01ac 0fadc95 0faf0fa 
0fb0ec2 0fa28ff 0fbb6ce 0fa923b 0faa578 
0fb621a 0fa7cb2 0fc09a4 0fae549 0faf6d4 
0fb258e 0fa3f4b 0fbceac 0faa958 0fabe96 
0fb34dd 0fa4f89 0fbdbc7 0fab7cc 0fac89b 
0fb586e 0fa7244 0fc00f7 0fadbd9 0faf039 
0fb0dd0 0fa27ff 0fbb5ac 0fa911a 0faa46a 
0fb60c9 0fa7b4e 0fc0816 0fae3d0 0faf575 
0fb2412 0fa3db3 0fbcceb 0faa7b1 0fabd1d 
0fb335c 0fa4dfa 0fbda14 0fab636 0fac72e 
0fb5886 0fa7254 0fc00cf 0fadbd6 0faf05f 
0fb0dbb 0fa27e0 0fbb581 0fa9107 0faa47d 
0fb6154 0fa7bd7 0fc085d 0fae43b 0faf60b 
0fb2697 0fa404e 0fbcf4d 0faaa27 0fabfae 
0fb336c 0fa4e34 0fbda2c 0fab64e 0fac749 
0fb59f4 0fa73f2 0fc025f 0fadd53 0faf1b5 
0fb0ee1 0fa2920 0fbb6d3 0fa922c 0faa582 
0fb624b 0fa7ce4 0fc0978 0fae52c 0faf6c3 
0fb28e0 0fa42a2 0fbd1ad 0faac6a 0fac1c7 
0fb3473 0fa4f3a 0fbdb4b 0fab763 0fac843 
0fb5d15 0fa7712 0fc0588 0fae087 0faf4bd 
0fb1081 0fa2ac2 0fbb87d 0fa93e6 0faa733 
0fb636b 0fa7e18 0fc0ac1 0fae686 0faf7f3 
0fb2a48 0fa4429 0fbd340 0faae17 0fac355 
0fb34ef 0fa4fcc 0fbdbbe 0fab7f7 0fac8d1 
0fb5d40 0fa7754 0fc0594 0fae0c7 0faf502 
0fb1119 0fa2b68 0fbb8d3 0fa9486 0faa7dd 
0fb630c 0fa7dbb 0fc0a05 0fae60b 0faf798 
0fb297f 0fa4357 0fbd238 0faad2e 0fac283 
0fb33b3 0fa4e97 0fbda85 0fab6b4 0fac784 
0fb5c4d 0fa766d 0fc04ce 0fadfbf 0faf3ec 
0fb0fe5 0fa2a4e 0fbb805 0fa9362 0faa6a1 
0fb6292 0fa7d5c 0fc09f7 0fae5ad 0faf715 
0fb28c5 0fa42b3 0fbd1ca 0faac89 0fac1cd 
0fb3245 0fa4d22 0fbd925 0fab541 0fac61f 
0fb5bbd 0fa75be 0fc03f5 0fadf0f 0faf35c 
0fb0dff 0fa283e 0fbb5c8 0fa9157 0faa4d9 
0fb5ffb 0fa7ab7 0fc070f 0fae301 0faf497 
0fb287c 0fa426a 0fbd146 0faac34 0fac1a4 
0fb3051 0fa4b4a 0fbd717 0fab353 0fac448 
0fb6ed3 0fa8997 0fc15ed 0faf244 0fb0405 
0fb22b1 0fa3cd4 0fbcaf4 0faa6a7 0fabb1d 
0fb4b08 0fa661a 0fbf14b 0face3c 0fade67 
0fb536f 0fa6d8a 0fbfbb6 0fad75a 0faebb6 
0fb1abf 0fa357f 0fbc1c8 0fa9e59 0fab03e 
0fb6da8 0fa8866 0fc14b6 0faf11d 0fb02f1 
0fb2169 0fa3b97 0fbc993 0faa559 0fab9f6 
0fb4a5f 0fa6585 0fbf0a3 0facd9c 0fadddf 
0fb547a 0fa6ea5 0fbfcb3 0fad85f 0faece4 
0fb1a67 0fa3527 0fbc15a 0fa9deb 0faaff4 
0fb6dc2 0fa8889 0fc14be 0faf133 0fb0314 
0fb2169 0fa3b98 0fbc9ac 0faa577 0faba17 
0fb47f9 0fa631c 0fbee46 0facb51 0fadb96 
0fb53e7 0fa6e16 0fbfc2a 0fad7e5 0faec56 
0fb193a 0fa33fe 0fbc050 0fa9ce7 0faaefd 
0fb6bb5 0fa868d 0fc12c6 0faef3f 0fb011b 
0fb21b2 0fa3beb 0fbc9f0 0faa5be 0faba83 
0fb482c 0fa6358 0fbee78 0facb7c 0fadbee 
0fb54b1 0fa6ee8 0fbfce6 0fad8a8 0faed43 
0fb196f 0fa343b 0fbc088 0fa9d17 0faaf65 
0fb6c88 0fa8758 0fc137c 0faeffd 0fb01f0 
0fb2328 0fa3d5d 0fbcb49 0faa718 0fabbf8 
0fb4959 0fa648e 0fbefa0 0facc9c 0fadd1b 
0fb572c 0fa716a 0fbff57 0fadb15 0faefb3 
0fb1b44 0fa3603 0fbc237 0fa9ecd 0fab131 
0fb6f31 0fa89f2 0fc1604 0faf28e 0fb047f 
0fb25fd 0fa401f 0fbce09 0faa9e1 0fabec3 
0fb4b8a 0fa66af 0fbf1bc 0facec7 0fadf4a 
0fb59a7 0fa73e4 0fc01ce 0fadd8b 0faf248 
0fb1c3d 0fa3704 0fbc33a 0fa9fd2 0fab248 
0fb700e 0fa8add 0fc16fd 0faf389 0fb058c 
0fb25cf 0fa4003 0fbce20 0faa9fa 0fabedc 
0fb492d 0fa6464 0fbef90 0facc9e 0fadd21 
0fb5851 0fa7292 0fc008a 0fadc5c 0faf102 
0fb1a14 0fa34de 0fbc11d 0fa9dc5 0fab043 
0fb6d57 0fa882c 0fc143b 0faf0d6 0fb02d7 
0fb245c 0fa3e8f 0fbcc94 0faa86d 0fabd6a 
0fb46ad 0fa61d9 0fbece3 0fac9f2 0fada98 
0fb56af 0fa70f0 0fbfec2 0fada89 0faef47 
0fb1814 0fa32e0 0fbbf1b 0fa9bb7 0faae43 
0fb6b60 0fa8644 0fc1244 0faeed9 0fb00d9 
0fb2290 0fa3cc0 0fbcaa9 0faa68a 0fabb9f 
0fb4485 0fa5faf 0fbeaa2 0fac7ba 0fad86a 
0fb5574 0fa6fb5 0fbfd6a 0fad943 0faee0b 
0fb1634 0fa30f3 0fbbd17 0fa99b4 0faac5d 
0fb6a52 0fa8524 0fc1108 0faed96 0faffa1 
0fb2328 0fa3d52 0fbcb28 0faa6f6 0fabc18 
0fb4400 0fa5f36 0fbea1e 0fac72e 0fad7cd 
0fb56d5 0fa711b 0fbfeb8 0fada8d 0faef3d 
0fb1792 0fa3266 0fbbe79 0fa9b14 0faadb0 
0fb6b54 0fa8643 0fc1205 0faeea7 0fb009a 
0fb23a8 0fa3de9 0fbcbb4 0faa79a 0fabc9a 
0fb4539 0fa6081 0fbeb33 0fac85f 0fad8f1 
0fb57f6 0fa7247 0fbffc8 0fadbb9 0faf059 
0fb18ac 0fa3386 0fbbf8a 0fa9c33 0faaeba 
0fb6ccd 0fa87c5 0fc136f 0faf029 0fb01f6 
0fb257e 0fa3fc9 0fbcd82 0faa97c 0fabe57 
0fb4601 0fa6159 0fbec12 0fac94a 0fad9a6 
0fb598a 0fa7401 0fc0192 0fadd7e 0faf1da 
0fb1928 0fa341d 0fbc02c 0fa9cd3 0faaf30 
0fb6d0e 0fa8829 0fc13d4 0faf07d 0fb0209 
0fb2720 0fa417f 0fbcf2a 0faab13 0fabfdd 
0fb45b4 0fa610f 0fbebb9 0fac8ea 0fad955 
0fb5b6f 0fa75dc 0fc0345 0fadf37 0faf3ab 
0fb1a35 0fa350c 0fbc0fe 0fa9da8 0fab04a 
0fb6dfd 0fa88ec 0fc1487 0faf13a 0fb030e 
0fb290b 0fa4355 0fbd111 0faacf0 0fac1f9 
0fb46e2 0fa6238 0fbecea 0faca0f 0fada9c 
0fb5dc8 0fa782f 0fc05b8 0fae18f 0faf5fe 
0fb1b2a 0fa3610 0fbc230 0fa9eb8 0fab141 
0fb6e88 0fa899d 0fc154a 0faf1e4 0fb038b 
0fb2a9a 0fa44fa 0fbd2ce 0faae85 0fac37b 
0fb4626 0fa6193 0fbec49 0fac93f 0fad9d7 
0fb5da1 0fa7818 0fc057f 0fae148 0faf5dc 
0fb1a97 0fa357e 0fbc176 0fa9dfc 0fab0b4 
0fb6e60 0fa896d 0fc14ea 0faf18c 0fb0362 
0fb27b9 0fa4217 0fbcfae 0faab7d 0fac09d 
0fb4520 0fa607e 0fbeb0e 0fac82a 0fad8b1 
0fb5cb4 0fa7732 0fc0486 0fae064 0faf4e9 
0fb188a 0fa338c 0fbbf7a 0fa9c0d 0faaea0 
0fb6bde 0fa870c 0fc1286 0faef31 0fb00d1 
0fb260d 0fa407e 0fbce28 0faaa03 0fabee5 
0fb403d 0fa5ba6 0fbe670 0fac384 0fad3e7 
0fb590e 0fa738e 0fc0101 0fadce7 0faf14c 
0fb142b 0fa2f12 0fbbb63 0fa97e9 0faaa90 
0fb68a6 0fa83a9 0fc0f66 0faebff 0fafdc5 
0fb2558 0fa3f9c 0fbcd81 0faa94c 0fabe75 
0fb3e7a 0fa59a5 0fbe4a3 0fac1a2 0fad262 
0fb59ff 0fa7445 0fc01ed 0faddbd 0faf254 
0fb15d1 0fa3080 0fbbce2 0fa9963 0faac59 
0fb69af 0fa8499 0fc1081 0faed1d 0fafef3 
0fb275a 0fa419a 0fbcfac 0faab70 0fac099 
0fb402c 0fa5b61 0fbe677 0fac387 0fad439 
0fb5b44 0fa7594 0fc036d 0fadf42 0faf3c0 
0fb1652 0fa3110 0fbbdb4 0fa9a24 0faacfd 
0fb6a87 0fa8579 0fc116a 0faee16 0faffb9 
0fb2957 0fa4380 0fbd1a0 0faad6e 0fac291 
0fb3fdc 0fa5aff 0fbe61f 0fac332 0fad3db 
0fb5c8b 0fa76cf 0fc048f 0fae053 0faf4cd 
0fb1627 0fa30d2 0fbbd59 0fa99c6 0faacaf 
0fb6a25 0fa84e5 0fc10d9 0faed66 0faff16 
0fb27ef 0fa41eb 0fbd018 0faabdb 0fac108 
0fb3fd8 0fa5ad9 0fbe5f0 0fac309 0fad3d4 
0fb5ce3 0fa771e 0fc04e3 0fae0be 0faf54d 
0fb1693 0fa314b 0fbbe04 0fa9a69 0faad45 
0fb6b73 0fa866f 0fc1270 0faeef4 0fb00a1 
0fb2a20 0fa444b 0fbd274 0faae28 0fac360 
0fb3fbc 0fa5ae7 0fbe61d 0fac30f 0fad3bc 
0fb5d55 0fa77a1 0fc054e 0fae122 0faf589 
0fb16ca 0fa316a 0fbbdcb 0fa9a3b 0faad3d 
0fb6aa8 0fa8582 0fc1133 0faeddc 0faff87 
0fb2b01 0fa4518 0fbd323 0faaed8 0fac418 
0fb3f49 0fa5a5f 0fbe555 0fac252 0fad31a 
0fb5eaa 0fa78db 0fc0666 0fae238 0faf6a4 
0fb1755 0fa31db 0fbbe67 0fa9acf 0faadd3 
0fb6b2e 0fa8602 0fc11d3 0faee79 0fb000f 
0fb2c0e 0fa4630 0fbd467 0fab01d 0fac534 
0fb3fa3 0fa5acd 0fbe612 0fac309 0fad399 
0fb6016 0fa7a6a 0fc0825 0fae3f4 0faf82b 
0fb17f9 0fa32aa 0fbbf61 0fa9bb4 0faae92 
0fb6b23 0fa860c 0fc11e1 0faee77 0faffef 
0fb2cc2 0fa46de 0fbd4ed 0fab0a9 0fac5d4 
0fb3fd0 0fa5aef 0fbe5e4 0fac2f1 0fad3a0 
0fb60ca 0fa7b0e 0fc0888 0fae472 0faf8bd 
0fb181d 0fa32ab 0fbbf0b 0fa9b86 0faae9c 
0fb6baa 0fa8689 0fc1212 0faeebb 0fb0052 
0fb2e1d 0fa4832 0fbd625 0fab1da 0fac715 
0fb3e33 0fa595c 0fbe45c 0fac15a 0fad20a 
0fb607c 0fa7ad2 0fc0843 0fae431 0faf870 
0fb17a3 0fa3252 0fbbecc 0fa9b4d 0faae56 
0fb6aa2 0fa85ae 0fc1141 0faee0e 0faff7c 
0fb2dfa 0fa4841 0fbd656 0fab218 0fac726 
0fb3e0a 0fa5956 0fbe474 0fac17c 0fad1f3 
0fb61d1 0fa7c3d 0fc09d1 0fae5b4 0faf9cc 
0fb181e 0fa32be 0fbbf4d 0fa9bb8 0faaebf 
0fb6bb1 0fa869d 0fc122c 0faeedd 0fb005b 
0fb2f45 0fa4967 0fbd74a 0fab308 0fac846 
0fb3e54 0fa597b 0fbe469 0fac169 0fad21b 
0fb629e 0fa7cf7 0fc0a63 0fae641 0fafa6a 
0fb1866 0fa3310 0fbbf8d 0fa9be8 0faaef0 
0fb6b50 0fa8655 0fc11e0 0faee8b 0faffdb 
0fb2f3b 0fa496c 0fbd77c 0fab33b 0fac83e 
0fb3e3b 0fa5980 0fbe47b 0fac196 0fad21e 
0fb62d3 0fa7d4d 0fc0a9b 0fae6aa 0fafab3 
0fb1809 0fa32d1 0fbbf2d 0fa9bc5 0faaec1 
0fb6a49 0fa8565 0fc10c5 0faeda5 0fafeee 
0fb2edf 0fa491f 0fbd6e2 0fab2d4 0fac7e7 
0fb3ad6 0fa560d 0fbe0af 0fabdf5 0face94 
0fb604b 0fa7aab 0fc07c2 0fae3e0 0faf7f7 
0fb14b9 0fa2f61 0fbbbba 0fa9837 0faab56 
0fb662f 0fa8130 0fc0c74 0fae948 0fafaa0 
0fb2bad 0fa45df 0fbd3ae 0faaf7b 0fac494 
0fb35ee 0fa511e 0fbdbe2 0fab906 0fac9a3 
0fb5c45 0fa76ae 0fc03e0 0fadfe9 0faf3ef 
0fb10fc 0fa2bb3 0fbb825 0fa94a4 0faa7ac 
0fb633d 0fa7e55 0fc09c1 0fae686 0faf7c7 
0fb2923 0fa436b 0fbd13d 0faad16 0fac22d 
0fb34ce 0fa5017 0fbdada 0fab801 0fac89f 
0fb5ca4 0fa7715 0fc0426 0fae035 0faf44e 
0fb10ac 0fa2b5e 0fbb7aa 0fa942e 0faa751 
0fb6318 0fa7e28 0fc0965 0fae636 0faf77d 
0fb29e3 0fa4417 0fbd1e0 0faadb2 0fac2ce 
0fb34c2 0fa5009 0fbdabb 0fab7de 0fac873 
0fb5d74 0fa77ef 0fc0508 0fae10f 0faf4fe 
0fb11f2 0fa2caa 0fbb903 0fa9580 0faa88f 
0fb6492 0fa7fb9 0fc0af1 0fae7cc 0faf8e8 
0fb2d51 0fa47ab 0fbd567 0fab14b 0fac63b 
0fb3621 0fa5177 0fbdc2c 0fab968 0fac9e0 
0fb60cb 0fa7b5c 0fc085c 0fae483 0faf852 
0fb14a6 0fa2f6c 0fbbbc4 0fa9853 0faab58 
0fb664b 0fa8181 0fc0c8a 0fae996 0fafaa7 
0fb3062 0fa4ac2 0fbd862 0fab469 0fac959 
0fb3817 0fa5366 0fbddeb 0fabb3a 0facbd1 
0fb62d6 0fa7d57 0fc0a26 0fae65a 0fafa3b 
0fb161f 0fa30d5 0fbbd19 0fa999a 0faacc0 
0fb66ff 0fa822e 0fc0d6a 0faea41 0fafb50 
0fb30c7 0fa4b1f 0fbd8e7 0fab4b5 0fac9a3 
0fb3745 0fa529e 0fbdd6c 0faba88 0facb04 
0fb6205 0fa7ca6 0fc09cb 0fae5da 0faf98c 
0fb14b5 0fa2f8b 0fbbc11 0fa9880 0faab88 
0fb652f 0fa806d 0fc0bbf 0fae8a0 0faf997 
0fb2fb3 0fa4a1c 0fbd7d1 0fab3b7 0fac8af 
0fb352b 0fa5092 0fbdb29 0fab86f 0fac8fa 
0fb613a 0fa7bef 0fc08be 0fae4ff 0faf8b5 
0fb1337 0fa2e10 0fbba46 0fa96e8 0faaa1f 
0fb645f 0fa7f99 0fc0a75 0fae78a 0faf8c2 
0fb2f60 0fa49b0 0fbd736 0fab33d 0fac85e 
0fb338f 0fa4eda 0fbd967 0fab6ab 0fac760 
0fb6026 0fa7aad 0fc0780 0fae3b4 0faf789 
0fb1164 0fa2c11 0fbb884 0fa950d 0faa847 
0fb61b1 0fa7cd1 0fc0820 0fae508 0faf60e 
0fb2d7a 0fa47bb 0fbd5b9 0fab195 0fac6a1 
0fb307d 0fa4bb9 0fbd6cf 0fab3f5 0fac497 
0fb5ecc 0fa7937 0fc0672 0fae29e 0faf66c 
0fb106f 0fa2aff 0fbb7c8 0fa944e 0faa7aa 
0fb613d 0fa7c3d 0fc07b0 0fae4b0 0faf5e8 
0fb2d6d 0fa477c 0fbd589 0fab17b 0fac6c8 
0fb30d5 0fa4be6 0fbd6eb 0fab42a 0fac50c 
0fb5f54 0fa79b2 0fc06e2 0fae317 0faf70d 
0fb0ffb 0fa2a94 0fbb741 0fa93be 0faa737 
0fb6058 0fa7b63 0fc06b1 0fae3ae 0faf4ed 
0fb2e41 0fa4862 0fbd67d 0fab260 0fac7a0 
0fb2fd5 0fa4aee 0fbd627 0fab357 0fac42e 
0fb601c 0fa7a7a 0fc07de 0fae401 0faf7dc 
0fb1102 0fa2b89 0fbb883 0fa94ec 0faa868 
0fb6211 0fa7cff 0fc088c 0fae583 0faf6c9 
0fb2fbc 0fa49cc 0fbd80b 0fab3eb 0fac938 
0fb3104 0fa4c15 0fbd74a 0fab47c 0fac564 
0fb6214 0fa7c63 0fc09be 0fae5fa 0faf9ea 
0fb1324 0fa2d90 0fbba7b 0fa96f0 0faaa78 
0fb62ff 0fa7dcb 0fc0956 0fae639 0faf78d 
0fb31c6 0fa4ba7 0fbd9cf 0fab5a8 0facb0e 
0fb3247 0fa4d2a 0fbd84a 0fab573 0fac68d 
0fb63b8 0fa7de1 0fc0b48 0fae753 0fafb53 
0fb1398 0fa2dea 0fbbb04 0fa974e 0faaaef 
0fb6424 0fa7f00 0fc0aa2 0fae76b 0faf8b6 
0fb342e 0fa4e1d 0fbdc71 0fab82a 0facd8a 
0fb3310 0fa4e03 0fbd959 0fab661 0fac75e 
0fb65a7 0fa7ff5 0fc0d4b 0fae964 0fafd2f 
0fb158b 0fa2ff0 0fbbcf1 0fa9951 0faacdc 
0fb6420 0fa7efe 0fc0a77 0fae762 0faf889 
0fb3619 0fa5004 0fbde1b 0fab9f4 0facf4d 
0fb330d 0fa4def 0fbd916 0fab638 0fac741 
0fb6624 0fa8059 0fc0d8e 0fae9b0 0fafd88 
0fb1537 0fa2f85 0fbbc83 0fa98d0 0faac7d 
0fb6355 0fa7e33 0fc09b7 0fae686 0faf7b4 
0fb3533 0fa4f2e 0fbdd7e 0fab92e 0face79 
0fb30f9 0fa4bec 0fbd749 0fab445 0fac53d 
0fb65ba 0fa8001 0fc0d5e 0fae96a 0fafd30 
0fb1472 0fa2ec3 0fbbbc7 0fa9814 0faabd4 
0fb62d7 0fa7dbd 0fc0939 0fae616 0faf749 
0fb350f 0fa4f0d 0fbdd36 0fab8f7 0face59 
0fb30eb 0fa4be8 0fbd708 0fab41a 0fac526 
0fb643b 0fa7e99 0fc0bbb 0fae7de 0fafbae 
0fb13a2 0fa2e0c 0fbbad9 0fa9747 0faaafa 
0fb6211 0fa7d0c 0fc0843 0fae53e 0faf66e 
0fb3408 0fa4e0c 0fbdc0e 0fab7e2 0facd42 
0fb2f38 0fa4a3d 0fbd555 0fab274 0fac378 
0fb63ef 0fa7e53 0fc0b6f 0fae792 0fafb5e 
0fb11f2 0fa2c5d 0fbb951 0fa959c 0faa950 
0fb5f7c 0fa7a6f 0fc05c4 0fae2a8 0faf3ce 
0fb3361 0fa4d5d 0fbdb84 0fab739 0facc8d 
0fb2dd4 0fa48d0 0fbd403 0fab107 0fac20c 
0fb645d 0fa7eab 0fc0bd4 0fae7e6 0fafbac 
0fb12aa 0fa2d14 0fbba00 0fa9656 0faaa0e 
0fb608a 0fa7b76 0fc06c2 0fae3b1 0faf4c4 
0fb34f2 0fa4ef4 0fbdd11 0fab8d3 0face1d 
0fb2d9e 0fa48a3 0fbd3d8 0fab0d7 0fac1d0 
0fb654f 0fa7fbe 0fc0cd2 0fae8ec 0fafc7c 
0fb1305 0fa2d6d 0fbba6e 0fa96b6 0faaa63 
0fb5fc9 0fa7ac6 0fc05ff 0fae2f1 0faf3e2 
0fb35d0 0fa4fd9 0fbddd6 0fab9ab 0facee7 
0fb2d04 0fa4803 0fbd2f0 0fab018 0fac11d 
0fb6467 0fa7ec9 0fc0b9a 0fae7d1 0fafb6d 
0fb1197 0fa2c06 0fbb8cc 0fa9525 0faa8eb 
0fb5dcb 0fa78cc 0fc03de 0fae0de 0faf1d5 
0fb342a 0fa4e3d 0fbdc12 0fab7e2 0facd28 
0fb2a3b 0fa4542 0fbd046 0faad4e 0fabe4a 
0fb62b9 0fa7d33 0fc0a17 0fae63a 0faf9ba 
0fb1086 0fa2af9 0fbb7d6 0fa941e 0faa7cd 
0fb5d28 0fa7827 0fc0340 0fae033 0faf11a 
0fb34b7 0fa4ebb 0fbdcb5 0fab875 0facdb0 
0fb29d4 0fa44d1 0fbcfde 0faaceb 0fabdda 
0fb6364 0fa7dd3 0fc0ab2 0fae6d6 0fafa4c 
0fb10bd 0fa2b36 0fbb82c 0fa9462 0faa80f 
0fb5d37 0fa784b 0fc0364 0fae051 0faf133 
0fb35bb 0fa4fe6 0fbddc0 0fab98b 0faceae 
0fb29a0 0fa44ac 0fbcf98 0faacad 0fabda8 
0fb635a 0fa7dcf 0fc0a7f 0fae6aa 0fafa13 
