0fbda00 0fe9599 0fb5ca3 0fac1f3 0fb3000 
0fa991d 0029a14 0fa1e78 0f986b8 0f9d9a6 
0fad3d7 00288f3 0fa49bf 0f9c5e7 0f9fbb3 
0fb2b9f 0025609 0faaa94 0fa19d1 0fa61ca 
0fad4a8 002672b 0fa5354 0f9c478 0fa0962 
0fb6dcd 00230a7 0fae3a9 0fa5eba 0fa98b0 
0fb2835 0022dea 0faac4e 0fa15cb 0fa6d9c 
0fb6361 0021ccc 0fad99c 0fa55ae 0fa9386 
0fbc001 001e7c0 0fb3ff1 0faaea6 0fb011f 
0fb767e 001c0e8 0faf569 0fa65ec 0fab63e 
0fc2639 0fdedde 0fb9ce9 0fb163b 0fb59be 
0fbef2c 0fd6747 0fb73e2 0fadade 0fb3600 
0fc3382 0fcddfb 0fbac3c 0fb23a2 0fb5e9b 
0fc8fa0 0fc775e 0fc0f7f 0fb7b8c 0fbc9be 
0fc3e45 0fbe9df 0fbbc5a 0fb2b7d 0fb7a9f 
0fcebb8 0fb40a9 0fc5ffe 0fbdaa2 0fc2056 
0fc9b96 0fb13c6 0fc1b50 0fb8691 0fbe3a9 
0fcc21c 0fb0152 0fc37d2 0fbb311 0fbf13a 
0fd1201 0facd59 0fc8f96 0fbff73 0fc5231 
0fcad46 0faab1d 0fc2ace 0fb9ca5 0fbe8d3 
0fd4314 0fa9c62 0fcb8f6 0fc3496 0fc74a9 
0fcf52a 0fa8b76 0fc7962 0fbe372 0fc3ca6 
0fd216a 0fa8c00 0fc98e7 0fc156a 0fc510c 
0fd7206 0fa7b1d 0fcf48a 0fc63f4 0fcb4fc 
0fd14e7 0fa584c 0fc972a 0fc093c 0fc5669 
0fdae01 0fa61b1 0fd25c3 0fca274 0fce3f0 
0fd659c 0fa5274 0fce8ea 0fc54ee 0fcb24a 
0fd971f 0fa47c7 0fd0d82 0fc8a77 0fccb84 
0fdee4e 0fa2736 0fd6c4f 0fcde18 0fd3691 
0fd8933 0fa3d46 0fd04f6 0fc7a90 0fccb11 
0fe229a 0fa48ec 0fd981d 0fd1524 0fd58b8 
0fdd463 0fa4df7 0fd56ce 0fcc2d8 0fd2005 
0fe00f5 0fa57ea 0fd7773 0fcf3ae 0fd319c 
0fe500e 0fa46a6 0fdd143 0fd3ee5 0fd8ed8 
0fde9b7 0fa38d8 0fd694d 0fcd9c2 0fd2659 
0fe778c 0fa4bd9 0fded54 0fd68db 0fdac5e 
0fe1afe 0fa5f00 0fd9ea0 0fd08b7 0fd678b 
0fe383b 0fa5f97 0fdaedb 0fd2a77 0fd6d9f 
0fe7301 0fa66d9 0fdf343 0fd616e 0fdb71d 
0fdf984 0fa723d 0fd775f 0fce8be 0fd3b4f 
0fe784c 0fa8906 0fdeedb 0fd6896 0fdacc4 
0fe0de4 0fa9611 0fd9230 0fcfa26 0fd583b 
0fe1928 0faad4f 0fd8eef 0fd09be 0fd4c22 
0fe446e 0fac25f 0fdc4e4 0fd3156 0fd86e9 
0fdb970 0fac458 0fd39ef 0fca730 0fcf977 
0fe23c1 0fadd5d 0fd9bfb 0fd1287 0fd58ca 
0fda3ab 0fae36b 0fd2a78 0fc8ea6 0fcf005 
0fd8f1a 0fae5b6 0fd07fe 0fc7e7e 0fcc5ba 
0fd915c 0faefb7 0fd143d 0fc7ce1 0fcd9a7 
0fcd336 0fae841 0fc55fd 0fbbfa7 0fc1c70 
0fd023b 0faf3a9 0fc7c09 0fbef9d 0fc4313 
0fc40c4 0fae81c 0fbca15 0fb2a21 0fb9afc 
0fbe7dd 0fadb92 0fb64fb 0fad59a 0fb2a98 
0fbac82 0fadeb0 0fb347e 0fa9641 0fafeee 
0fab7e0 0fad05a 0fa4260 0f9a2c3 0fa0748 
0fabd33 0fad75f 0fa3efe 0f9a8f8 0fa00be 
0f9e090 0fad669 0f970e8 0f8c879 0f93b03 
0f97c4f 0fad80a 0f8ffba 0f868bc 0f8bed9 
0f945bf 0fae2ce 0f8d2b3 0f82e65 0f8969c 
0f85ed7 0fae0eb 0f7eaf1 0f74917 0f7adce 
0f87a2a 0faf1b2 0f7fc35 0f765e2 0f7c04b 
0f7ba1d 0faf39f 0f74b67 0f6a1e6 0f712fb 
0f76f3d 0fb0562 0f6f1b7 0f65b87 0f6b06e 
0f7544e 0fb1b43 0f6df70 0f63d53 0f6a4ef 
0f68724 0fb2c86 0f611a9 0f571f0 0f5d7c4 
0f6c021 0fb354c 0f64226 0f5ac7e 0f604d9 
0f61f38 0fc4b21 0f5aba3 0f5060a 0f57747 
0f5f1d3 0008f06 0f56dbe 0f4da96 0f52e2f 
0f5f0ea 002d2ce 0f57711 0f4d6fe 0f53ba2 
0f53c81 0053c97 0f4c67a 0f426fc 0f486dc 
0f58bce 005538c 0f50dce 0f477e0 0f4ca1b 
0f4fcf6 0059ad6 0f48bc4 0f3e566 0f4519a 
0f4e073 005d7db 0f46116 0f3cda6 0f41e80 
0f4f217 005ecc0 0f47bf3 0f3dbbf 0f43f7e 
0f450ce 00644de 0f3d9f2 0f33be3 0f39cce 
0f4aad3 0065179 0f42b6f 0f3976f 0f3ea0d 
0f4291d 0068f45 0f3b898 0f3121d 0f37d1d 
0f41b05 006c236 0f39d2c 0f308a1 0f357a4 
0f43ba7 006cd0d 0f3c724 0f325cb 0f386a4 
0f3a8c1 0071c28 0f333f1 0f29407 0f2f19a 
0f40fbe 007205a 0f3912f 0f2fb64 0f34b02 
0f99f50 0fadf23 0f91dad 0f88c4d 0f8dd8c 
0f92687 0fad6b0 0f8a719 0f81469 0f8663b 
0f9a6d1 0fadf78 0f91d26 0f8969a 0f8d835 
0f95c7a 0fadd71 0f8e13b 0f8484b 0f8a401 
0f961f4 0fadcd9 0f8d94d 0f8523b 0f89415 
0f9b15a 0fae599 0f92f7a 0f89e6a 0f8efbc 
0f9387a 0fade40 0f8b927 0f8264c 0f877fb 
0f9b95c 0fae59e 0f92ff6 0f8a934 0f8ea50 
0f96e88 0fae415 0f8f33e 0f85a4f 0f8b5dc 
0f973fc 0fae3cb 0f8eb81 0f8643f 0f8a5dd 
0f9c3c9 0faeaad 0f94201 0f8b0ce 0f9020e 
0f94b13 0fae34a 0f8cb5f 0f838ce 0f88b02 
0f9cbbd 0faeaae 0f9421d 0f8bb77 0f8fcde 
0f981e4 0fae8ce 0f906df 0f86db2 0f8c906 
0f9870d 0fae8b2 0f8fe8c 0f8773d 0f8b8f4 
0f9d6a7 0faf234 0f954ca 0f8c3b5 0f914b0 
0f95d3f 0faec99 0f8dd60 0f84b07 0f89d27 
0f9dc99 0faf89b 0f95254 0f8cc50 0f90df8 
0f993aa 0faf8f6 0f91806 0f87f45 0f8db16 
0f9984c 0faf912 0f90f8e 0f88859 0f8ca45 
0f9e952 0fb0038 0f96742 0f8d643 0f92779 
0f96f48 0faf95d 0f8ef1e 0f85ced 0f8af5e 
0f9efa5 0fb029d 0f96542 0f8df5d 0f92184 
0f9a737 0fafbc4 0f92b0c 0f892ed 0f8ef9e 
0f9add3 0faf520 0f923de 0f89d85 0f8e02e 
0fa02a6 0faf2ed 0f97ef7 0f8eec8 0f940fc 
0f98d8d 0fadd3a 0f90ccb 0f87a15 0f8cbdd 
0fa145b 0facb74 0f98a9d 0f902ae 0f94375 
0f9d3f3 0faad5c 0f958f2 0f8be12 0f9196b 
0f9dfff 0fa8dae 0f9588b 0f8cd57 0f90e53 
0fa3ce8 0fa777f 0f9bd6c 0f926f7 0f975b5 
0f9d0d2 0fa5915 0f95407 0f8bba1 0f90a9c 
0fa5e07 0fa5902 0f9d5d9 0f94afd 0f988e6 
0fa2475 0fa5906 0f9a9fe 0f90db2 0f9661b 
0fa3bf8 0fa58c5 0f9b3b3 0f929f5 0f96879 
0faa56d 0fa5e19 0fa22eb 0f99092 0f9de48 
0fa4a0b 0fa4c87 0f9c91e 0f9361d 0f983a7 
0faedb7 0fa4dee 0fa616c 0f9dbf5 0fa16c7 
0faccbf 0fa42d6 0fa4e22 0f9b71e 0fa0a74 
0fafdbe 0fa3679 0fa7179 0f9ec99 0fa2476 
0fb7e87 0fa34d1 0faf99c 0fa6a71 0faaedf 
0fb3a7b 0fa21ae 0fab74f 0fa2729 0fa6ee7 
0fbf745 0fa2023 0fb6a21 0fae695 0fb1dbb 
0fbecb7 0fa0b83 0fb6e1b 0fad817 0fb28e4 
0fc38d8 0f9e72a 0fbad93 0fb291c 0fb5f04 
0fccf3d 0f9ee44 0fc476e 0fbbca0 0fc016f 
0fc9f5d 0f9f139 0fc17d4 0fb8df8 0fbd286 
0fd6d2f 0fa05d5 0fcda61 0fc5e19 0fc9305 
0fd7659 0fa0a56 0fcf1bb 0fc636a 0fcb1fb 
0fdd267 0fa0d7e 0fd4212 0fcc42b 0fcf548 
0fe7ba5 0fa0839 0fdf3cf 0fd6a7b 0fdaaa9 
0fe5c95 0fa0958 0fdd650 0fd4c85 0fd8b7f 
0ff387c 0fa173a 0fea67f 0fe29b0 0fe5bb8 
0ff48d6 0fa20b2 0fec3e2 0fe35f1 0fe8274 
0ffaa22 0fa2429 0ff1ce4 0fe9f8f 0fecfb0 
0fffc7b 0fa36e6 0ffc9db 0ff41de 0ff8419 
0fffc7c 0fa3fdc 0fface9 0ff24c6 0ff680a 
0fffc7f 0fa479f 0fffca7 0ffe91d 0fff5d6 
0fffc7e 0fa5363 0fffd0b 0fff3ab 0fffb99 
0fffc7d 0fa63f8 0fffd0f 0fffb8d 0fffb99 
0fffc7c 0fa9c94 0fffd11 0fffc99 0fffb99 
0fffc7f 0fad655 0fffd12 0fffc9a 0fffb95 
0fffc7e 0fb21ff 0fffd10 0fffc98 0fffb95 
0fffc7b 0fb67c2 0fffd10 0fffc99 0fffb9a 
0fffc7d 0fbabe4 0fffd0f 0fffc9a 0fffb9a 
0fffc80 0fbf42a 0fffd10 0fffc99 0fffb98 
0fffc7e 0fc2d85 0fffd11 0fffc99 0fffb9a 
0fffc7e 0fc7959 0fffd0d 0fffc99 0fffb96 
0fffc7e 0fcc040 0fffd10 0fffc94 0fffb98 
0fffc7f 0fcfd13 0fffd10 0fffc5f 0fffb9a 
0fffc7d 0fd531f 0fffd0c 0fff4a0 0fffb93 
0fffc7f 0fda7fa 0fff573 0ff5bd5 0ffbd43 
0fffc80 0fe17fe 0fffcd0 0ff8bfa 0ffdbd0 
0ffe2ad 0fe9411 0ff90c7 0fee1c8 0ff47f9 
0ffad39 0ff0186 0ff33f5 0fe97be 0fee5e5 
0ffa562 0ff6824 0ff34ad 0fe8d09 0feea52 
0fed78a 0ffaf43 0fe6cf3 0fdc370 0fe1d47 
0ff0afd 0ffef69 0fe98c7 0fdf9bc 0fe4256 
0fe7325 0fffcef 0fe11bf 0fd5fdb 0fdbf9f 
0fe3111 0fffcee 0fdc168 0fd2251 0fd6817 
0fe3d1b 0fffcec 0fdd3cb 0fd2b53 0fd8211 
0fd8553 0fffcec 0fd1c2e 0fc7451 0fcccdd 
0fdcfcf 0fffcf0 0fd5b7d 0fcc10c 0fd0aa6 
0fd4abb 0fffcee 0fce4f7 0fc3835 0fc9c5b 
0fd13ff 0fffcee 0fca0e4 0fc0661 0fc4f9f 
0fd23c9 0fffcf2 0fcb6ca 0fc1328 0fc6c7c 
0fc6254 0fffcf1 0fbf828 0fb526b 0fbab91 
0fc9968 0fffcf0 0fc2591 0fb8b73 0fbd145 
0fc05af 00015eb 0fb9ec8 0faf220 0fb56e1 
0fbc674 0004dc9 0fb4fd2 0fab701 0fb06b9 
0fbd96d 000563a 0fb690b 0fac778 0fb284d 
0fb2a0b 000a5b1 0fabbc1 0fa18d3 0fa78cc 
0fb7905 000aabf 0fafff5 0fa6a10 0fab7d4 
0faff23 000da42 0fa9553 0f9ec23 0fa51cb 
0fad932 0010a94 0fa61b9 0f9ca5f 0fa14cb 
0fb0374 0010a81 0fa920c 0f9f0fe 0fa4aa6 
0fa63fb 00153b3 0f9f405 0f9513c 0f9ab13 
0fac03a 00153e0 0fa459e 0f9af15 0f9f73b 
0fa5121 0017e6f 0f9e451 0f93bb3 0f99d12 
0fa3304 001a9fd 0f9b74d 0f92162 0f967da 
0fa6153 001a561 0f9e92f 0f94ca0 0f9a1f6 
0f9c519 001e885 0f94d59 0f8b178 0f90814 
0fa29ef 001e2f5 0f9a8b1 0f918f8 0f95d69 
0f9c617 002062a 0f951d4 0f8b120 0f91087 
0f9b50e 0022978 0f93219 0f8a45f 0f8ea3f 
0f9f3f9 0021c18 0f9758d 0f8e003 0f9372b 
0f96b3d 002564c 0f8ed6e 0f857d1 0f8af80 
0f9e611 00245c5 0f95ece 0f8d471 0f9182d 
0f9993f 0025c95 0f92103 0f8835b 0f8df6d 
0f9a06b 00272cb 0f91982 0f88eef 0f8d1e1 
0f9f6bb 002580e 0f9759f 0f8e26f 0f93597 
0f988ad 0028338 0f90b0a 0f87560 0f8c765 
0fa1b40 0026422 0f9933b 0f90a6f 0f949af 
0f9e2a5 0026da2 0f9679a 0f8ce19 0f9258d 
0f9fa48 002788e 0f9718f 0f8eb23 0f92722 
0fa6690 0025047 0f9e42a 0f95532 0f9a08f 
0fa122a 0026a38 0f99233 0f90268 0f94ce6 
0fab8c4 0023b2a 0fa2f82 0f9aaf3 0f9e3ab 
0fa947a 0023535 0fa1957 0f9827d 0f9d610 
0fac3ae 0022d68 0fa3bc5 0f9b5f4 0f9ef8b 
0fb3f83 001f594 0fabda8 0fa2e63 0fa7776 
0faed44 0020625 0fa6d81 0f9dcb0 0fa2628 
0fb9383 001cf10 0fb0903 0fa84b9 0fabad2 
0fb69f9 001c4b4 0faec50 0fa56f1 0faa83b 
0fb925c 001ba42 0fb0879 0fa8428 0fabbaf 
0fc0642 00180c1 0fb8317 0faf508 0fb3ae1 
0fba47a 001935a 0fb22f7 0fa93ae 0fad888 
0fc354e 001621f 0fba9d3 0fb26a8 0fb5907 
0fbfa36 0015c01 0fb7d6c 0fae778 0fb342e 
0fc1062 001584c 0fb864d 0fb0283 0fb36c9 
0fc7c49 0012393 0fbf941 0fb6b72 0fbb370 
0fc24ab 00133a1 0fba33f 0fb145b 0fb5fb0 
0fcc793 000fb43 0fc3be7 0fbbaed 0fbf68d 
0fc994a 0006785 0fc17e1 0fb86aa 0fbdf1a 
0fcb41c 0fef21f 0fc290e 0fba6c0 0fbe168 
0fd1eb0 0fea321 0fc9bb2 0fc0f20 0fc58f9 
0fcb995 0fe66c4 0fc37e9 0fbab20 0fbf4b3 
0fd56b9 0fe17f2 0fccd00 0fc4ab8 0fc8490 
0fd2bfe 0fda958 0fcaf98 0fc1ba5 0fc7161 
0fd504b 0fd1ed1 0fcc6cc 0fc449e 0fc8073 
0fdc50d 0fc83d2 0fd439b 0fcb6ab 0fd00bc 
0fd61e1 0fc068d 0fce182 0fc5417 0fca170 
0fdee63 0fbf2f1 0fd6461 0fce38d 0fd1b6b 
0fdafe3 0fbdc1d 0fd362e 0fca1fb 0fcf575 
0fdbb48 0fbc8a5 0fd3608 0fcb2e0 0fcec97 
0fe1519 0fbc399 0fd97e4 0fd09c4 0fd552a 
0fd9c5a 0fbbf53 0fd21aa 0fc916b 0fcde47 
0fe267b 0fbabea 0fda100 0fd1c74 0fd5b64 
0fde0f8 0fba141 0fd6a38 0fcd1f4 0fd2b0e 
0fde50d 0fbb962 0fd5c48 0fcd9e2 0fd186c 
0fe3c32 0fbc8f2 0fdbb6e 0fd2dbd 0fd7aca 
0fdc1f1 0fbcda4 0fd423f 0fcb41d 0fd047d 
0fe411f 0fbec40 0fdb70f 0fd3581 0fd75b1 
0fdf91f 0fbdbfa 0fd8063 0fce93e 0fd43a9 
0fdf714 0fbc96b 0fd72b2 0fceb95 0fd2a7e 
0fe41db 0fbc1d8 0fdc44b 0fd3306 0fd8114 
0fdb686 0fbabd5 0fd3b83 0fca794 0fcf703 
0fe266c 0fba186 0fda0df 0fd192e 0fd5729 
0fdc678 0fb97fd 0fd4ebb 0fcb493 0fd0f0a 
0fdab28 0fb88b9 0fd2663 0fc9d9b 0fcde7d 
0fdd989 0fb9541 0fd59d8 0fcc8a3 0fd1b4a 
0fd2d38 0fb95c3 0fcaf71 0fc1bfb 0fc7235 
0fd7570 0fb9ee9 0fceede 0fc66fe 0fcadd4 
0fce70e 0fba432 0fc708a 0fbd41b 0fc378e 
0fc8e43 0fbb04b 0fc0b40 0fb7f6d 0fbcb33 
0fc7c88 0fbb9e7 0fc021a 0fb6a0c 0fbc811 
0fb8568 0fbb765 0fb0f1c 0fa72ee 0fad664 
0fb7ec6 0fbb91d 0fb00c0 0fa6e09 0fac12e 
0faa70a 0fbae1e 0fa3a09 0f99197 0fa010e 
0fa0cf3 0fbaa48 0f993dd 0f8fb8f 0f95147 
0f9c81a 0fbb69f 0f955f0 0f8b387 0f917d4 
0f8b1bc 0fbb032 0f8434b 0f79dd7 0f80476 
0f89edd 0fbbec6 0f82525 0f78d2b 0f7e1b2 
0f7cd55 0fbc5db 0f76207 0f6b776 0f727a3 
0f74538 0fbc381 0f6cbde 0f633c3 0f68b20 
0f71fd1 0fbc90d 0f6ab2e 0f60ba3 0f67191 
0f63218 0fd05d0 0f5bb0c 0f51c56 0f58b06 
0f6468f 0ffec9c 0f5c549 0f53165 0f589c7 
0f59bc6 003ee16 0f52cbe 0f484b9 0f4f4f1 
0f539e8 004fd37 0f4bf13 0f428ab 0f47e69 
0f5395d 00529d4 0f4c2dd 0f424f6 0f48a0c 
0f46e00 0059d6d 0f3fa0b 0f359af 0f3c02f 
0f4a34d 005c7fe 0f42522 0f390f3 0f3e363 
0f42009 00614a0 0f3ad70 0f309c0 0f37c1c 
0f3e402 00663dd 0f36534 0f2d20e 0f32570 
0f40527 0067e34 0f38d2d 0f2f042 0f34f53 
0f35a60 006dde4 0f2e661 0f24602 0f2a6b3 
0f3aefe 006f41a 0f33134 0f29cb2 0f2e916 
0f34928 0072e41 0f2d930 0f23271 0f29982 
0f32dee 00769f0 0f2ae55 0f21aa7 0f26a29 
0f37488 0076fec 0f2f831 0f25d1b 0f2bc68 
0f2eff8 007bc36 0f2743e 0f1d81b 0f23ac0 
0f36afb 007bdbf 0f2e396 0f255ca 0f2a669 
0f329a8 007dfcb 0f2b084 0f21165 0f27aab 
0f32c21 0080407 0f2a5de 0f2192e 0f266c7 
0f3902a 007f0fa 0f30fba 0f27a95 0f2d1a9 
0f32800 0082276 0f2a96d 0f212cd 0f26a51 
0f3bfae 0080898 0f336d9 0f2acc1 0f2f0d5 
0f39b2c 0081108 0f32214 0f2846c 0f2e1cb 
0f3ba4c 0081b89 0f334c7 0f2a848 0f2eaad 
0f438ac 007f02d 0f3b976 0f3240e 0f37191 
0f3e80f 0080ae7 0f36a97 0f2d458 0f321d6 
0f49491 007db99 0f40be1 0f383a0 0f3bbcc 
0f4860f 007cffb 0f40c21 0f37191 0f3c18d 
0f4b9ba 007c68b 0f43185 0f3a9dd 0f3de89 
0f54e39 0078710 0f4cc6d 0f43bae 0f48180 
0f514a2 0078db9 0f496a6 0f4029f 0f449a7 
0f5d8a3 0074b1f 0f54f35 0f4c8d3 0f4fbc2 
0f5e06e 0072b80 0f5645a 0f4cc80 0f518fb 
0f62928 0070f1f 0f59db1 0f519bd 0f54e2c 
0f6d395 006bc1b 0f64c89 0f5c113 0f6012f 
0f6aff3 006af0d 0f62b64 0f59db2 0f5e06a 
0f78b6b 0065857 0f6f9d8 0f67b91 0f6ac7c 
0f7ac0a 00622b1 0f72963 0f69815 0f6e13b 
0f80e64 005e9a6 0f77d35 0f6fedb 0f72fe9 
0f8da82 0021c57 0f84a7f 0f7c460 0f8031d 
0f8d331 0fe13b3 0f845cf 0f7bd74 0f7fead 
0f9c675 0fa6ee0 0f9306f 0f8b66b 0f8e461 
0fa0181 0fa43a7 0f97b03 0f8ed99 0f93616 
0fa7916 0fa33aa 0f9e425 0f969b9 0f99847 
0fb4f01 0fa3836 0fabf21 0fa3cf5 0fa7991 
0fb4e94 0fa2f77 0fac1c3 0fa3d13 0fa7c5b 
0fc49f7 0fa2d31 0fbb404 0fb3b23 0fb6714 
0fc8004 0fa156a 0fbf93f 0fb6d31 0fbb585 
0fceaef 0fa12bc 0fc5652 0fbdca3 0fc0caa 
0fda45a 0fa2783 0fd16ec 0fc93bd 0fcd348 
0fd7bc7 0fa3469 0fcf1a3 0fc6b17 0fcaef7 
0fe41ce 0fa4c55 0fdaede 0fd339b 0fd66ca 
0fe3460 0fa586a 0fdb2e1 0fd21ef 0fd711f 
0fe5687 0fa7077 0fdc905 0fd48d4 0fd806a 
0fec39d 0fa8d80 0fe3e2b 0fdb2e2 0fdfc09 
0fe50d1 0fa980d 0fdd062 0fd40fc 0fd8eb7 
0fecff4 0fab6c0 0fe4586 0fdc266 0fe0109 
0fe7e40 0fadd4c 0fe042f 0fd6cf9 0fdc80c 
0fe691a 0fb04e3 0fde37c 0fd5c4b 0fd9f53 
0feab1d 0fb21e7 0fe2dd7 0fd9a96 0fdec9a 
0fe13c7 0fb2f6b 0fd9968 0fd0309 0fd57f8 
0fe7648 0fb5150 0fdf199 0fd66cc 0fda9a1 
0fe0d64 0fb7cc8 0fd982f 0fcf8e1 0fd5798 
0fde5f5 0fb9d63 0fd6346 0fcd528 0fd1c8c 
0fe19c0 0fbb5f1 0fd9d02 0fd050e 0fd5cc0 
0fd7966 0fbb14b 0fd010f 0fc644d 0fcbc64 
0fdd5f6 0fbb476 0fd51ba 0fcc24e 0fd09b9 
0fd6b89 0fbc2e8 0fcf575 0fc5316 0fcb598 
0fd42df 0fbdd80 0fcc0a1 0fc2e3d 0fc73ca 
0fd76d3 0fc13da 0fcfb2a 0fc5f17 0fcb2b7 
0fcd780 0fc28c0 0fc60fe 0fbc0e2 0fc15ee 
0fd3574 0fc59c4 0fcb598 0fc219d 0fc6318 
0fcd055 0fc7853 0fc60b2 0fbb905 0fc15d5 
0fcab89 0fca85a 0fc2f21 0fb9918 0fbda41 
0fcdff5 0fcf936 0fc6a5b 0fbca6f 0fc196c 
0fc3d62 0fd45b4 0fbca2d 0fb280b 0fb78f3 
0fc9543 0fdaeaa 0fc168d 0fb8251 0fbc09d 
0fc2751 0fe1e4e 0fbb8d6 0fb108e 0fb67dd 
0fbfdbd 0fe7b58 0fb81ec 0faec2e 0fb29e1 
0fc2fab 0fecd1f 0fbba84 0fb1ba1 0fb671f 
0fb892a 000786a 0fb152e 0fa7540 0fac37e 
0fbdf09 000e979 0fb60d2 0face6a 0fb0c67 
0fb760b 001081a 0fb0623 0fa612b 0fabb58 
0fb4d20 0012e90 0facf10 0fa3cd1 0fa7e86 
0fb7f59 0012264 0fb07c2 0fa6cbc 0fabdca 
0fadc7f 0016272 0fa67b3 0f9ca87 0fa2241 
0fb3272 0015e0a 0fab341 0fa233e 0fa6b1d 
0fac53b 00181df 0fa55bc 0f9b22b 0fa1a38 
0fa97e4 001ac0d 0fa1af4 0f98908 0f9dcd2 
0fac404 001a4fe 0fa4c58 0f9b22a 0fa130f 
0fa21f3 001e7a1 0f9abcd 0f91040 0f97644 
0fa7dcc 001e31b 0f9fc6a 0f96dcb 0f9c3a0 
0fa13fd 002066a 0f9a358 0f8fef0 0f96b92 
0f9e8b2 0023204 0f96c0f 0f8d714 0f925fc 
0fa1348 0022c7a 0f998b0 0f8fe02 0f95a9e 
0f965bd 0027354 0f8ec1e 0f850a3 0f8ad97 
0f9b6fb 0027370 0f931e8 0f8a450 0f8ebac 
0f94ed8 0029811 0f8d747 0f83815 0f8996f 
0f92dbd 002bfd0 0f8a8a9 0f81b7f 0f862c6 
0f96366 002b582 0f8e1e2 0f84e64 0f8a169 
0f8c8a0 002f3cc 0f848a4 0f7b3ed 0f80836 
0f92ea0 002e970 0f8a548 0f81ca8 0f85e33 
0f8dd9d 0030164 0f8638a 0f7c82b 0f8233e 
0f8ce9f 0031f6d 0f84788 0f7bddd 0f7fe9e 
0f9258c 0030609 0f8a4db 0f81235 0f86367 
0f8b04c 003335f 0f83231 0f79d71 0f7f075 
0f93771 00318f4 0f8af2e 0f82735 0f8667f 
0f9005b 00323e6 0f8869d 0f7ec31 0f8446e 
0f90a56 0033447 0f8837d 0f7faf1 0f83855 
0f972c2 0031147 0f8f236 0f860d2 0f8a9e1 
0f910c0 0033402 0f8943d 0f7ff9c 0f849ba 
0f9b072 0030cc1 0f92aa0 0f8a271 0f8d940 
0f9963a 003083a 0f91ca3 0f8841d 0f8d5ce 
0f9bd84 00306a1 0f93561 0f8b06f 0f8e8c9 
0fa4552 002cee5 0f9c4c0 0f93623 0f979f1 
0f9f870 002de9c 0f97c4f 0f8e9e7 0f9303b 
0faa282 002a683 0fa1aba 0f99707 0f9cd14 
0fa8930 002964b 0fa0e56 0f978c1 0f9cab5 
0faae71 0009264 0fa2502 0f99f68 0f9d746 
0fb2675 0fd4109 0faa278 0fa1576 0fa5d91 
0facafe 0fcfe02 0fa4ad5 0f9ba8c 0fa0405 
0fb640e 0fcec84 0fad8c2 0fa5579 0fa8ab3 
0fb3898 0fce69e 0fabb93 0fa25d7 0fa7649 
0fb4739 0fce493 0fabb96 0fa38e9 0fa72db 
0fbb467 0fce545 0fb307b 0faa36f 0faebb9 
0fb5062 0fcc20f 0facfb5 0fa3fea 0fa8f88 
0fbed05 0fc830e 0fb609b 0fadf0d 0fb21f3 
0fbd0fd 0fc1795 0fb5452 0fabea7 0fb1c75 
0fbf361 0fb8bd4 0fb67ea 0fae560 0fb2921 
0fc5e06 0fb8129 0fbd67f 0fb4e32 0fba089 
0fbf2ec 0fb6e45 0fb6fa3 0fae3e1 0fb38b6 
0fc82be 0fb66ff 0fbf56f 0fb7656 0fbb6b5 
0fc4f30 0fb5e02 0fbd058 0fb3e9b 0fb997d 
0fc5616 0fb54f5 0fbcade 0fb49b3 0fb8aa5 
0fcbf9a 0fb4acd 0fc3b06 0fbaf9c 0fbfddd 
0fc54f1 0fb1a4e 0fbcfde 0fb4441 0fb96e2 
0fce1e2 0fb0d16 0fc5194 0fbd310 0fc11da 
0fcaa8d 0fb06d6 0fc27bd 0fb97a8 0fbeeac 
0fcb4a9 0fad976 0fc2971 0fba6b9 0fbe336 
0fd1b44 0facbd9 0fc94a2 0fc0a56 0fc561a 
0fca749 0fab5aa 0fc25e9 0fb9778 0fbe484 
0fd30a7 0faad2a 0fca58b 0fc243f 0fc5dc0 
0fcfdbd 0fa880b 0fc834c 0fbee62 0fc42e2 
0fd0394 0fa5fe3 0fc7e04 0fbfa95 0fc34bf 
0fd6564 0fa65df 0fce792 0fc5a53 0fc9fb8 
0fcf2c8 0fa52f9 0fc762a 0fbe642 0fc3347 
0fd7c1c 0fa5423 0fcf19f 0fc7088 0fcad93 
0fd45e6 0fa4a09 0fccb4c 0fc347d 0fc890c 
0fd46db 0fa4dfc 0fcbb6a 0fc38d6 0fc7664 
0fda52d 0fa6c56 0fd21fb 0fc9464 0fcddca 
0fd2c08 0fa6537 0fcaa0f 0fc1ad8 0fc6c3f 
0fdae2d 0fa71f4 0fd22b2 0fca0d8 0fcde0b 
0fd6f34 0fa73ac 0fcf3ff 0fc5de3 0fcb691 
0fd69ab 0fa6a58 0fce1f5 0fc5cdd 0fc9b48 
0fdc73c 0fa6670 0fd44f5 0fcb764 0fd02e2 
0fd4768 0fa4f74 0fcc838 0fc379f 0fc87b8 
0fdc1e4 0fa4709 0fd38e2 0fcb4a7 0fcf1be 
0fd7b43 0fa31fb 0fd0080 0fc69c1 0fcc1fd 
0fd6b33 0fa1e1c 0fce275 0fc5dd7 0fc9db3 
0fdbceb 0fa0f69 0fd38b9 0fcac96 0fcfb18 
0fd30b3 0f9eec6 0fcaef1 0fc2048 0fc7481 
0fd9f97 0f9dfd7 0fd1350 0fc91c6 0fcd238 
0fd4b9d 0f9c62a 0fccf19 0fc3904 0fc954e 
