0fbff51 00123c9 0fb3ec0 0fb72f5 0fb53e7 
0fbba0f 0fde55b 0faf5ca 0fb21a6 0fb0a8d 
0fb3ae8 0fddfa4 0fa7329 0faa426 0fa8a45 
0fb94b7 0fdf110 0fac31f 0faff1f 0fadb7e 
0fb3225 0fdf441 0fa6dfc 0fa9911 0fa86f1 
0fb3fb7 0fe224d 0fa6a03 0faaa20 0fa822a 
0fb6769 0fe0210 0fa9ec7 0facf8a 0fab57d 
0fb045f 0ff7322 0fa3935 0fa6b48 0fa4d58 
0fb6fa1 0fe115e 0fa9eb2 0fad98a 0fab249 
0fb1be2 0fe90a0 0fa5947 0fa8155 0fa6de0 
0fb31ab 0fe81a1 0fa5f20 0fa9afb 0fa72b7 
0fb6190 0fdd9d2 0fa9b5f 0fac8ea 0faafde 
0faf784 0febbd1 0fa2f42 0fa5d9d 0fa43b9 
0fb5169 0fdd1e1 0fa83e8 0faba14 0fa976c 
0fae217 0fea058 0fa22aa 0fa45a7 0fa36d2 
0fad946 0ff3bbb 0fa092e 0fa4024 0fa1c27 
0faef47 0fe6973 0fa286e 0fa52d2 0fa3d9a 
0fa73fc 00102eb 0f9aa4f 0f9d890 0f9c0e2 
0fac438 0ffb42d 0f9f248 0fa2985 0fa08e4 
0fa4adb 001bace 0f9886d 0f9ad8c 0f9a03c 
0fa3903 002b7c5 0f96914 0f9a19d 0f97f2d 
0fa498d 002864d 0f98304 0f9ad84 0f9995e 
0f9cadb 003068c 0f90491 0f931fa 0f919fe 
0fa2a15 002eb5f 0f95b0e 0f991df 0f96e49 
0f9cb70 00318ac 0f90bc7 0f93044 0f91f7a 
0f9d3af 0032b7a 0f90368 0f93cbc 0f91808 
0f9f5bb 0031bcc 0f92ed9 0f95b45 0f94456 
0f97ff1 0035edd 0f8b5f8 0f8e6b5 0f8ccba 
0f9d1b4 00346e6 0f8ff2e 0f9399a 0f915b6 
0f961c4 0037b35 0f8a03d 0f8c645 0f8b4fc 
0f950db 0039b75 0f8815c 0f8b9a1 0f8952d 
0f95594 0039dc6 0f89139 0f8bb0c 0f8a705 
0f8c712 003f23a 0f801c5 0f82da4 0f817f4 
0f8ff66 003ed45 0f83239 0f866b5 0f847a1 
0f8751c 00435b7 0f7b7a8 0f7d91e 0f7ccbf 
0f84af8 0046ab5 0f77e66 0f7b315 0f791f3 
0f84152 0047ce4 0f77f18 0f7a615 0f79312 
0f7a5cf 004df90 0f6e3bf 0f70bd3 0f6f661 
0f7d6a8 004e621 0f70d86 0f73df4 0f71e99 
0f7553f 0053071 0f69a85 0f6b947 0f6ab9f 
0f73ec4 0055f99 0f6743e 0f6a6cd 0f68479 
0f74e1d 00565f0 0f68d5e 0f6b30a 0f69e05 
0f6cdcb 005b92f 0f60b7a 0f63459 0f61ce9 
0f71ecd 005aaee 0f6530a 0f686a7 0f665f7 
0f6b9b8 005e16c 0f5fd58 0f61e9d 0f60ed6 
0f6b763 00600c1 0f5ec79 0f62092 0f5fb4a 
0f6d6fc 005f9ad 0f616ed 0f63ced 0f6233a 
0f666fb 0064096 0f5a335 0f5ce1f 0f5b15d 
0f6c68d 006271f 0f5f98f 0f62f0c 0f60736 
0f66ee4 00652c8 0f5b083 0f5d43e 0f5c05b 
0f678c0 00666c3 0f5ab3b 0f5e27d 0f5b9d8 
0f6a930 0065106 0f5e52d 0f60fd0 0f5f47c 
0f64a22 00688ac 0f58354 0f5b1ed 0f595bf 
0f6bc0f 006606d 0f5ebe0 0f624f6 0f5fde2 
0f67aaf 0067a8e 0f5b831 0f5e068 0f5cc20 
0f69843 0067d9d 0f5c433 0f6024f 0f5db96 
0f6da87 006585e 0f60f82 0f6415f 0f6287b 
0f68874 006824e 0f5beeb 0f5f0a5 0f5d330 
0f70407 0064d76 0f63175 0f66d87 0f6463b 
0f6c92d 0065c87 0f60586 0f62fa1 0f61bd3 
0f6ea44 00656bb 0f617e2 0f654da 0f62cfe 
0f73000 00628fe 0f66749 0f6970e 0f67d6a 
0f6df8d 0064c98 0f61686 0f6476e 0f62cf4 
0f75daa 0061212 0f68c5b 0f6c687 0f6a209 
0f7256e 0061c66 0f66380 0f68af1 0f679bb 
0f749af 0061156 0f678cd 0f6b35f 0f68e07 
0f795dc 005dd84 0f6cdf7 0f6fc5e 0f6e490 
0f74e70 005f8be 0f6857a 0f6b642 0f69cdc 
0f7d8da 005b409 0f707ab 0f74227 0f71be9 
0f7b13a 005b042 0f6ee24 0f7172d 0f70409 
0f7e30f 00599b8 0f71223 0f74d64 0f72382 
0f84011 00557c9 0f77843 0f7a784 0f78aae 
0f807c4 00564ef 0f73fae 0f77087 0f7515e 
0f8a0e8 0051230 0f7cf5f 0f80b5f 0f7e0c3 
0f882ce 0050441 0f7bfd3 0f7ea39 0f7d1d5 
0f8bac1 004e42e 0f7e85a 0f82667 0f7faf5 
0f915a4 0049f24 0f84d3e 0f87e1e 0f86099 
0f8d29a 004af27 0f80b00 0f83be9 0f81df0 
0f95f23 0046144 0f88f68 0f8ca20 0f8a12a 
0f933c3 00458bd 0f873bf 0f89b14 0f88466 
0f95ac6 00441f3 0f88c6e 0f8c62c 0f89afa 
0f9a918 0040482 0f8e406 0f91179 0f8f25a 
0f95a38 0041bc2 0f8948f 0f8c3fc 0f8a3cc 
0f9d7c5 003d9da 0f907d1 0f94338 0f91821 
0f9a069 003db02 0f8ddf4 0f90878 0f8f1d8 
0f9b9fa 003d03a 0f8e7da 0f9262f 0f8fbad 
0f9fe54 0039d03 0f93503 0f96718 0f94a8d 
0f9a483 003bf9f 0f8dc91 0f90e48 0f8f130 
0fa21a0 0037f2b 0f95087 0f98c6a 0f964d9 
0f9e8ff 00382b0 0f927f7 0f94ff4 0f93cbe 
0fa0517 003262b 0f9353f 0f96fce 0f9475d 
0fa51c7 0008ca2 0f989a4 0f9b737 0f99b7d 
0f9faec 0015db4 0f93327 0f961ab 0f9466c 
0fa72f8 0fe9170 0f9a165 0f9db2d 0f9b598 
0fa32f4 0fec73b 0f97062 0f9975a 0f9866b 
0fa4484 0fe8f30 0f97231 0f9ad35 0f988e9 
0fa8581 0fcc8c1 0f9be78 0f9ed46 0f9d502 
0fa2583 0fe45cc 0f95d23 0f98bcb 0f9726e 
0fa9002 0fcce7c 0f9c153 0f9f9d9 0f9d3cf 
0fa436e 0fd14e7 0f983d2 0f9a8d9 0f9972a 
0fa45ef 0fd5254 0f97616 0f9ae7c 0f989ac 
0fa7666 0fcb1dc 0f9b176 0f9ddcd 0f9c594 
0fa05c7 0fdbb1d 0f93ec1 0f96ba9 0f953b2 
0fa61d0 0fcbcac 0f9927f 0f9cb5f 0f9a75b 
0fa0f5e 0fd602d 0f94dc4 0f973d8 0f9633a 
0fa0e40 0fe42ef 0f93cf5 0f975b2 0f94ff0 
0fa41fc 0fd5252 0f97a30 0f9a712 0f98d36 
0f9d532 0000030 0f90e77 0f93a02 0f91fb3 
0fa3e48 0feabb9 0f96fa6 0f9a4c1 0f97c88 
0f9f68e 0ffda73 0f93793 0f95943 0f944a0 
0f9fe4f 0004e46 0f92feb 0f96552 0f93d2d 
0fa3bc2 0fef209 0f97585 0f9a013 0f9858d 
0f9d3e4 0015a28 0f90d75 0f9392d 0f91fc3 
0fa3f60 0ff8be6 0f96e82 0f9a670 0f980be 
0f9fef9 0fff2cd 0f93b18 0f96236 0f94fea 
0fa092c 0001633 0f93561 0f9708f 0f94949 
0fa4a5f 0fe8291 0f97fe4 0f9af31 0f992f7 
0f9e6e1 0007d68 0f91db5 0f94c33 0f92fb0 
0fa53ab 0ff17ba 0f9809e 0f9baa3 0f991e9 
0fa0eae 00087df 0f94b67 0f971d0 0f95c67 
0fa10c8 0017498 0f93f89 0f9781c 0f94e05 
0fa4fc8 0000f08 0f986c8 0f9b3c7 0f99580 
0f9ebb6 001e287 0f923b7 0f95143 0f93508 
0fa5d8b 0ff9b96 0f98a0f 0f9c49e 0f99d76 
0fa2544 0ffe37f 0f9607a 0f988ad 0f97563 
0fa3885 0ffde16 0f965c9 0f9a02b 0f9774c 
0fa8960 0fd9a5e 0f9bedf 0f9eef3 0f9d127 
0fa3aa6 0feb1b7 0f97141 0f9a074 0f982c5 
0fab7a8 0fced99 0f9e7c5 0fa215c 0f9f6e1 
0fa8ac4 0fcce04 0f9cbeb 0f9f144 0f9da68 
0faa888 0fcc7b2 0f9da7a 0fa12ea 0f9e85d 
0fafcc3 0fccc02 0fa3622 0fa642d 0fa45fb 
0faa7a2 0fcc2b2 0f9e1b7 0fa0fd9 0f9f2ca 
0fb21a3 0fcc95a 0fa50ed 0fa8ba0 0fa62c7 
0faf2f9 0fcc3e7 0fa3025 0fa596f 0fa4578 
0fb085d 0fcbde0 0fa3605 0fa7329 0fa4cd3 
0fb5800 0fcc210 0fa8d62 0fabf9b 0faa4b8 
0fc5ff2 0fdb042 0fb95f0 0fbc8ad 0fba8a3 
0fbf449 0fda75c 0fb327e 0fb5bb4 0fb460d 
0fc4243 0fda8ab 0fb71e7 0fbacde 0fb84b0 
0fc312e 0fda893 0fb6fa5 0fb9793 0fb839a 
0fbffab 0fda1e8 0fb3490 0fb69ad 0fb4776 
0fc5fa7 0fdaa95 0fb95db 0fbc868 0fba891 
0fbf498 0fda4fc 0fb3528 0fb5e4a 0fb4879 
0fc4262 0fdabd3 0fb7531 0fbafd6 0fb87bc 
0fc305e 0fdade0 0fb7254 0fb99dc 0fb8609 
0fbff2a 0fda81c 0fb36f2 0fb6c37 0fb4964 
0fc5f2a 0fdb196 0fb9776 0fbcaf6 0fbaa0e 
0fbf377 0fdaf26 0fb33a5 0fb5df6 0fb47a7 
0fc4036 0fdb6d2 0fb71d5 0fbadf5 0fb85a9 
0fc2f4a 0fdbc36 0fb702f 0fb98e9 0fb8490 
0fbfe8c 0fdb779 0fb35d4 0fb6b63 0fb48c5 
0fc5f26 0fdbc41 0fb978b 0fbcaa2 0fbaa44 
0fbf42b 0fdae18 0fb3569 0fb5e60 0fb4930 
0fc427b 0fda9a5 0fb753b 0fbaffc 0fb886b 
0fc31d4 0fda284 0fb7421 0fb9b62 0fb87c2 
0fbff8b 0fd9ca6 0fb37ee 0fb6c6a 0fb4a7f 
0fc5ef1 0fda823 0fb97de 0fbcaa7 0fbaac9 
0fbf2cd 0fda4eb 0fb3439 0fb5d5a 0fb484b 
0fc3e78 0fdabb5 0fb7130 0fbac6f 0fb848d 
0fc2ea1 0fdb15a 0fb7064 0fb98b5 0fb84a4 
0fbfa5b 0fdb13f 0fb32db 0fb67cb 0fb45c6 
0fc5a73 0fdbe13 0fb93d7 0fbc6c3 0fba64a 
0fbef07 0fdbc7e 0fb3155 0fb5a17 0fb445f 
0fc39c6 0fdc2c5 0fb6d7a 0fba80f 0fb8014 
0fc2b4e 0fdc454 0fb6b9e 0fb92a4 0fb7eeb 
0fbf87d 0fdbf60 0fb2f15 0fb6302 0fb41ea 
0fc5b1f 0fdc554 0fb91e0 0fbc471 0fba5fb 
0fbf09c 0fdb87a 0fb3029 0fb5896 0fb44d4 
0fc3c6c 0fdb804 0fb6c79 0fba78e 0fb819b 
0fc2e97 0fdb686 0fb6d7d 0fb95a0 0fb8259 
0fbfafd 0fdaf20 0fb303b 0fb6530 0fb43f3 
0fc5c18 0fdb7ad 0fb9148 0fbc543 0fba649 
0fbf229 0fdb628 0fb3067 0fb59e1 0fb4579 
0fc3c28 0fdc011 0fb6b98 0fba735 0fb802f 
0fc3036 0fdc58c 0fb6ecb 0fb971c 0fb839d 
0fbfd48 0fdc2d2 0fb32c4 0fb6791 0fb460b 
0fc614b 0fdca28 0fb970f 0fbca7e 0fbaa51 
0fbf639 0fdc2df 0fb34d9 0fb5e2b 0fb48b5 
0fc403b 0fdc923 0fb70ae 0fbabcd 0fb8375 
0fc3242 0fdcd09 0fb7213 0fb99dc 0fb8553 
0fbfa65 0fdcb3b 0fb30b7 0fb6558 0fb442a 
0fc5a98 0fdd5f8 0fb9142 0fbc479 0fba4b4 
0fbed00 0fdceeb 0fb2d00 0fb5580 0fb40c5 
0fc3437 0fdd2c1 0fb6594 0fb9feb 0fb7845 
0fc24f6 0fdd458 0fb654d 0fb8c97 0fb78ba 
0fbeb34 0fdce36 0fb2293 0fb560e 0fb35ad 
0fc49d6 0fdd501 0fb816a 0fbb3bf 0fb9412 
0fbdae1 0fdcf4f 0fb1bb8 0fb4338 0fb2e6c 
0fc1f4b 0fdd55e 0fb50ee 0fb8b0c 0fb62f0 
0fc0ed0 0fdd74b 0fb4f28 0fb7698 0fb6232 
0fbd218 0fdd503 0fb092b 0fb3d46 0fb1c14 
0fc2f97 0fde07b 0fb6603 0fb99d3 0fb799f 
0fbc0e7 0fddd00 0faffe5 0fb29a2 0fb154b 
0fc05d8 0fde2a7 0fb356c 0fb71ef 0fb4a4e 
0fbf6a1 0fde900 0fb354b 0fb5ea6 0fb4c55 
0fbb9f9 0fde6d4 0faf07a 0fb2526 0fb05d7 
0fc1b5a 0fdf157 0fb519a 0fb8549 0fb67d6 
0fbabe5 0fdeded 0faeb6d 0fb1439 0fb03a7 
0fbee5a 0fdfaf4 0fb1fad 0fb5a27 0fb380f 
0fbdefb 0fe04e7 0fb207a 0fb465c 0fb3788 
0fba0db 0fe0033 0fad9f2 0fb0b7f 0faeeca 
0fbffe9 0fe0803 0fb3841 0fb6990 0fb4e21 
0fb8ef0 0fdfc36 0fad10d 0faf735 0fae5d6 
0fbd13c 0fdf851 0fb05d3 0fb3d26 0fb173c 
0fbc353 0fdf583 0fb07b3 0fb2b15 0fb1878 
0fb8391 0fdec7c 0fabfe0 0faeea4 0face94 
0fbe37c 0fdf248 0fb1f50 0fb4da0 0fb2ccf 
0fb708d 0fde891 0fab57f 0fad92a 0fac39f 
0fbb1af 0fde307 0fae677 0fb1de3 0faf587 
0fba257 0fdd829 0fae570 0fb0a50 0faf598 
0fb6241 0fdc9b8 0fa9bfe 0facd32 0faab9c 
0fbc265 0fdca5e 0fafbe7 0fb2c71 0fb0b05 
0fb50b0 0fdbcd6 0fa9307 0fab91b 0faa37c 
0fb94f1 0fdba58 0fac688 0fb0050 0fad7d7 
0fb8c21 0fdb207 0facc6e 0faf327 0fade3e 
0fb4fa9 0fda5ac 0fa8702 0fab9f3 0fa981e 
0fbb55d 0fda57e 0faecd3 0fb1ec9 0fafba8 
0fb4813 0fd939e 0fa88d1 0faafd5 0fa9978 
0fb9007 0fd8881 0fac04d 0fafb50 0fad144 
0fb8984 0fd7e7d 0fac8b9 0faf083 0fada0e 
0fb4be9 0fd6d3e 0fa8390 0fab61c 0fa92c9 
0fbaf6f 0fd689c 0fae74c 0fb18e9 0faf615 
0fb3cd6 0fd560a 0fa7ec9 0faa4b0 0fa8efc 
0fb7c8b 0fd507b 0faae20 0fae7f1 0fabe68 
0fb6bc6 0fd4c81 0faabf3 0fad2e1 0fabd87 
0fb21a0 0fd44ce 0fa5901 0fa8bd8 0fa6ab8 
0fb7a1f 0fd4b92 0fab2bf 0fae34b 0fac348 
0faffc3 0fd4749 0fa4075 0fa66e8 0fa5548 
0fb3b96 0fd4d48 0fa6af2 0faa5e2 0fa80c7 
0fb28b5 0fd51ab 0fa6752 0fa8e7e 0fa7d8c 
0fadd6c 0fd4dee 0fa1475 0fa4636 0fa278c 
0fb3c4e 0fd6298 0fa7221 0faa41c 0fa83d3 
0fac983 0fd832c 0fa0848 0fa2ecd 0fa196c 
0fb0743 0fdbb16 0fa3577 0fa6f0b 0fa479a 
0faf98a 0fe83b8 0fa35de 0fa5c8d 0fa4a28 
0fab518 0014d30 0f9e7eb 0fa1a97 0f9fb3e 
0fb141f 0003f5f 0fa4654 0fa78d7 0fa5947 
0fa9d87 0024a5f 0f9db9f 0fa0272 0f9efa6 
0fad7ff 0025ff7 0fa06ec 0fa4113 0fa1ab0 
0fac51b 0026119 0fa03c4 0fa29f5 0fa17f6 
0fa761b 0029346 0f9abdd 0f9de17 0f9c099 
0fac8ea 0027124 0f9fddc 0fa3043 0fa12ab 
0fa49db 002acc5 0f988e6 0f9af7d 0f99e65 
0fa7bc4 002a7e3 0f9aac8 0f9e536 0f9bfc4 
0fa63a6 002ae79 0f9a163 0f9c90f 0f9b75d 
0fa1462 002e1f1 0f94968 0f97c0e 0f95da5 
0fa6394 002c45d 0f9992d 0f9cb6c 0f9ad12 
0f9e3c1 00300df 0f9244a 0f949e7 0f93848 
0fa12b6 002ffa2 0f9441e 0f97be6 0f955c3 
0f9fcc9 00307a8 0f93dde 0f961d2 0f94ee4 
0f9ac80 0033f44 0f8e66b 0f9148a 0f8f545 
0fa03d4 0031e07 0f93cad 0f96b1d 0f94aef 
0f98991 00359e2 0f8cbd8 0f8ef16 0f8daef 
0f9bd6a 0035607 0f8efbb 0f92691 0f8fecd 
0f9ad4b 0035a40 0f8eefd 0f91268 0f8fcb4 
0f9633e 0038d36 0f89bc4 0f8cb8d 0f8ab03 
0f9c04e 003688a 0f8f6a6 0f927b3 0f9067e 
0f9509f 0039d22 0f89118 0f8b641 0f8a0ad 
0f98e09 00392b0 0f8bd6c 0f8f76d 0f8cec4 
0f98ada 0038d72 0f8c893 0f8f045 0f8daea 
0f94d33 003b73c 0f8816b 0f8b5a4 0f89497 
0f9b749 00388c7 0f8ea19 0f91f1d 0f8fd50 
0f95571 003b2d0 0f892dd 0f8bb47 0f8a661 
0f99fde 0039d79 0f8cdb5 0f9096b 0f8e092 
0f9a9f5 0038da3 0f8e59d 0f90f82 0f8f9b7 
0f976f2 003ad72 0f8aa9c 0f8dfa0 0f8beb1 
0f9ee75 0037327 0f92113 0f95678 0f93424 
0f99816 0039240 0f8d53a 0f8fe2b 0f8e8a5 
0f9eb71 0037367 0f91905 0f9553e 0f92bc5 
0f9ff41 00359ad 0f93a6b 0f96525 0f94f44 
0f9d323 00370c4 0f905b4 0f93c32 0f91c22 
0fa5036 0032f2c 0f980f4 0f9b8db 0f997d9 
0f9fdbb 0034831 0f93931 0f964c8 0f950b4 
0fa53f4 0032350 0f97fab 0f9bec1 0f99771 
0fa6a3f 003043f 0f9a562 0f9d138 0f9bd71 
0fa3d13 003180c 0f971c0 0f9a74d 0f988a5 
0fabad3 002d2c5 0f9ee40 0fa247a 0fa05be 
0fa6aca 002e820 0f9a8d2 0f9d160 0f9bfd8 
0fac03a 00222f2 0f9ef16 0fa2997 0fa0455 
0fad6cb 0ffc93d 0fa142f 0fa3acb 0fa2792 
0faa4cd 0ff48d0 0f9d9ec 0fa0c18 0f9eda5 
0fb1843 0fd21c7 0fa4cdb 0fa81d0 0fa6330 
0fabb89 0fcfecb 0f9f9e6 0fa234d 0fa12b6 
0fb017f 0fcefe0 0fa3006 0fa6cc7 0fa485e 
0fb0897 0fcec8b 0fa460e 0fa6fe0 0fa5e60 
0fac76d 0fce44b 0f9fe02 0fa3180 0fa1518 
0fb368d 0fce4eb 0fa6acb 0fa9ff8 0fa81b6 
0fad400 0fccd32 0fa1329 0fa3b8a 0fa2ba0 
0fb1d1e 0fcb7f6 0fa4c28 0fa884a 0fa6489 
0fb2ad4 0fcaba6 0fa68cf 0fa9221 0fa7e0b 
0faee65 0fc9912 0fa2555 0fa58de 0fa39e1 
0fb6220 0fc98d6 0fa966e 0facc67 0faaa86 
0fb03a5 0fc93f9 0fa4417 0fa6bce 0fa56db 
0fb4b7f 0fc9b17 0fa7bb6 0fab742 0fa8dc6 
0fb5c29 0fc9ee3 0fa9ab8 0fac3b2 0faad6d 
0fb2331 0fc993b 0fa59b0 0fa8d8a 0fa6d29 
0fb9ba6 0fca66c 0facf21 0fb050f 0fae314 
0fb3c85 0fca4e5 0fa7a73 0faa37f 0fa90b8 
0fb7f47 0fca76a 0faada4 0fae9db 0fac21a 
0fb85c4 0fcaa4d 0fac364 0faec90 0fad7b2 
0fb3b09 0fca7da 0fa71e2 0faa497 0fa8572 
0fba171 0fcb5f4 0fad4ea 0fb0a99 0fae8a2 
0fb3603 0fcb54e 0fa74e9 0fa9d07 0fa88bc 
0fb6e9c 0fcbf18 0fa9dcf 0fad986 0fab17d 
0fb771b 0fcc956 0fab531 0faddae 0fac80e 
0fb3073 0fcc5a6 0fa68ca 0fa99c6 0fa78ae 
0fb9bce 0fcd31d 0fad190 0fb04a7 0fae166 
0fb3483 0fcd34f 0fa764c 0fa9b72 0fa8620 
0fb70a9 0fcddbb 0faa334 0fadb9a 0fab0cb 
0fb7a62 0fce650 0fab9dc 0fae174 0faca70 
0fb3405 0fce970 0fa6b1e 0fa9df2 0fa7e1a 
0fb9f74 0fcfe4e 0fad266 0fb08fb 0fae7f6 
0fb3a64 0fd0417 0fa784a 0faa1b2 0fa8e66 
0fb7c58 0fd137d 0faa822 0fae764 0fabff9 
0fb90c3 0fd2223 0fac945 0faf792 0fae376 
0fb5594 0fd21bc 0fa8784 0fabe92 0faa05c 
0fbcc1f 0fd2b71 0fafbba 0fb34b8 0fb13c8 
0fb71a0 0fd2b6f 0faae99 0fad821 0fac4f4 
0fbb668 0fd3537 0fae48e 0fb1fa2 0faf6bd 
0fbc8ac 0fd3a5f 0fb065e 0fb2e58 0fb1776 
0fb87ff 0fd37d3 0fabfee 0faef9e 0face0d 
0fbf733 0fd41e8 0fb2e62 0fb5f4a 0fb3b61 
0fb97a8 0fd3cd8 0fadaa7 0fafd45 0fae8f4 
0fbd551 0fd3b44 0fb0746 0fb3eb8 0fb16a6 
0fbe60b 0fd392a 0fb252c 0fb4b59 0fb35bb 
0fba5bc 0fd2f40 0fadcb9 0fb0d83 0faef5b 
0fc1bf6 0fd3536 0fb4ea1 0fb82d5 0fb6124 
0fbc4cc 0fd2bf1 0fb04a0 0fb2a8d 0fb16ff 
0fc0a2e 0fd2954 0fb3c30 0fb73ef 0fb4a7c 
0fc2695 0fd2a8e 0fb666f 0fb8c60 0fb7385 
0fbee90 0fd206d 0fb25e3 0fb572b 0fb350d 
0fc64ad 0fd2ac3 0fb99bc 0fbccea 0fba7b4 
0fc0b79 0fd2379 0fb4c64 0fb7178 0fb5b36 
0fc5122 0fd21d3 0fb8140 0fbba8f 0fb8fe6 
0fc6810 0fd25ed 0fba553 0fbcd77 0fbb62c 
0fc237a 0fd2485 0fb59c3 0fb8b82 0fb6b54 
0fc92a0 0fd2cdf 0fbc4de 0fbfa80 0fbd703 
0fc3202 0fd2c41 0fb6f92 0fb97c2 0fb8448 
0fc6ad0 0fd36d4 0fb989d 0fbd3b3 0fbaaef 
0fc7c08 0fd410d 0fbb769 0fbe1be 0fbcbe5 
0fc3aa9 0fd4277 0fb706d 0fba2c2 0fb8323 
0fcb176 0fd4e3d 0fbe56c 0fc1938 0fbf4ff 
0fc5bf7 0fd4691 0fb9bad 0fbc139 0fbac06 
0fc9c6f 0fd4571 0fbcd37 0fc0573 0fbdb5a 
0fcb3cf 0fd45cd 0fbf1dd 0fc18da 0fc019e 
0fc6ea5 0fd42ed 0fba526 0fbd637 0fbb6fc 
0fcd9a8 0fd5345 0fc0cab 0fc415d 0fc1f31 
0fc78c1 0fd558e 0fbb7dd 0fbde24 0fbca0c 
0fcab4e 0fd5e5d 0fbda90 0fc14d2 0fbec42 
0fcb72c 0fd695e 0fbf403 0fc1cfa 0fc05d5 
0fc6681 0fd6956 0fb9eb2 0fbcf02 0fbae2b 
0fccc8d 0fd7900 0fc0207 0fc34ef 0fc0f8b 
0fc6720 0fd78bb 0fba8b8 0fbccf7 0fbb66f 
0fc9614 0fd82dd 0fbc73b 0fbffb7 0fbd55e 
0fca17a 0fd8e45 0fbdf08 0fc0776 0fbef9b 
0fc51ce 0fd91a6 0fb894c 0fbba6c 0fb99d8 
0fcb99a 0fda34e 0fbec69 0fc225e 0fbfdfd 
0fc5561 0fda8dd 0fb9340 0fbbbe5 0fba740 
0fc8417 0fdb497 0fbb21a 0fbee6c 0fbc63f 
0fc9009 0fdbd52 0fbcbe4 0fbf673 0fbe040 
0fc3d07 0fdb7b3 0fb73c0 0fba616 0fb87a6 
0fca2df 0fdc0f5 0fbd5de 0fc0bfc 0fbea41 
0fc3bd3 0fdbcdd 0fb7c13 0fba263 0fb902b 
0fc65c8 0fdc45a 0fb970c 0fbd05c 0fba904 
0fc6f90 0fdcf81 0fbacd2 0fbd619 0fbc162 
0fc17a7 0fdcc6d 0fb4f3a 0fb80a4 0fb63ea 
0fc79c2 0fdd80f 0fbacb4 0fbe307 0fbc24b 
0fc0e22 0fdd946 0fb4c6f 0fb74f2 0fb63e5 
0fc351b 0fde2bc 0fb6484 0fba01a 0fb789b 
0fc3e21 0fde96c 0fb7b30 0fba505 0fb8ec2 
0fbe758 0fddf00 0fb2016 0fb508e 0fb308a 
0fc4d11 0fde1ae 0fb8129 0fbb66b 0fb9225 
0fbe458 0fddaf4 0fb24aa 0fb4b4e 0fb36c4 
0fc1017 0fde143 0fb3fd4 0fb7a8c 0fb5175 
0fc1e02 0fddbc0 0fb5a65 0fb844f 0fb6db4 
0fbc8c3 0fdc7da 0faff6c 0fb3197 0fb1324 
0fc30b4 0fdc850 0fb625f 0fb99bf 0fb7655 
0fbc6df 0fdbef6 0fb05cd 0fb2d85 0fb199a 
0fbf056 0fdb546 0fb1f0c 0fb5b45 0fb32c9 
0fbfe11 0fdb594 0fb3a76 0fb6566 0fb4e6c 
0fba674 0fdae90 0fade4d 0fb1058 0faf095 
0fc12dd 0fdaaf6 0fb46d2 0fb7cd7 0fb58c1 
0fbaf3f 0fd9666 0faef88 0fb16e2 0fb039f 
0fbdc43 0fd8fe2 0fb0c35 0fb47f4 0fb1fa7 
0fbf03a 0fd8792 0fb2cc0 0fb581a 0fb42c6 
0fb9f66 0fd6f3a 0fad6b2 0fb09b1 0faece9 
0fc0e27 0fd6f39 0fb401f 0fb789f 0fb57d6 
0fbaf08 0fd5cd7 0faf07b 0fb1656 0fb03ea 
0fbdf4e 0fd4c27 0fb14a3 0fb4a9f 0fb20db 
0fbf599 0fd3e4e 0fb3692 0fb5c97 0fb46b2 
0fba139 0fd2b37 0fadc2c 0fb0a72 0faee09 
0fc0ccc 0fd279d 0fb4287 0fb75d4 0fb55c9 
0fba8c3 0fd1881 0faed14 0fb0ec8 0fafcac 
0fbd0cb 0fd1174 0fb03c6 0fb3a97 0fb13ef 
0fbe09a 0fd14f5 0fb1e03 0fb463f 0fb328a 
0fb837a 0fd116d 0faba49 0faeb6d 0fad093 
0fbe593 0fd2cee 0fb1771 0fb4d32 0fb2b46 
0fb77f5 0fd4945 0fab6a2 0fadd90 0faca61 
0fb99f9 0fd6c69 0fac866 0fb038e 0fadb74 
0fba56f 0fd8905 0fae12d 0fb0b07 0faf52c 
0fb44ee 0fd9370 0fa7c1a 0faac98 0fa8fbd 
0fba400 0fda851 0fad5d6 0fb0bb2 0fae9fc 
0fb3869 0fdafa6 0fa7644 0fa9d59 0fa8c02 
0fb5724 0fdbd6e 0fa84f2 0fabfd3 0fa99eb 
0fb5dda 0fdce84 0fa99b0 0fac28f 0faae08 
0fafa8a 0fe6d1e 0fa3097 0fa5f93 0fa43c6 
0fb5236 0fde8a5 0fa84d4 0fab974 0fa9879 
0fae10c 00000d5 0fa1f16 0fa4399 0fa32d8 
0faf28e 000fc3a 0fa2159 0fa5976 0fa347e 
0faee76 001642f 0fa295b 0fa522b 0fa4015 
0fa7d40 002695f 0f9b5ca 0f9e507 0f9cb27 
0facc64 0025029 0fa0085 0fa348f 0fa162e 
0fa50a4 0028b52 0f99263 0f9b65c 0f9a77a 
0fa5b50 0029c9c 0f98ed8 0f9c5d8 0f9a19d 
0fa573d 0029feb 0f996ee 0f9bd0e 0f9a95d 
0f9e763 002e6f1 0f922a2 0f94e8c 0f932b4 
0fa36dc 002d21d 0f96eeb 0f99f69 0f97d46 
0f9c091 0030e0f 0f906a1 0f926a3 0f91343 
0f9d4f8 0031e79 0f90a53 0f93f16 0f9176c 
