0fa4545 0fc479d 0f97ceb 0f9a7c8 0ff6a14 
0fbe3bb 0fbe506 0fb2be5 0fb6336 0fcc583 
0fb3111 0fbecf0 0fa7b47 0fa940d 0fcbd5b 
0fc42d4 0fc25b0 0fb8cb3 0fb9dc0 0fcce90 
0fb378a 0fc3753 0fa7ff6 0fabd33 0fcc443 
0fbcb45 0fc585d 0fb1686 0fb147c 0fcc66a 
0fbdaa5 0fc891c 0fb232b 0fb5b09 0fcc30a 
0fb1d31 0fc9563 0fa67ca 0fa80cd 0fcaae1 
0fc282a 0fcd825 0fb727d 0fb8297 0fca6ec 
0fb1600 0fcfd1e 0fa5ef2 0fa9ba0 0fc80d5 
0fba308 0fd33ac 0faee4a 0faeb3b 0fc693c 
0fbae2a 0fd790d 0faf699 0fb2de2 0fc4a08 
0faef0b 0fd8b2d 0fa3988 0fa52dd 0fc1df4 
0fc00d7 0fda9c0 0fb4aed 0fb5b55 0fc200f 
0fafa46 0fd808b 0fa42d6 0fa7fbc 0fc20dc 
0fb8f3d 0fd61c5 0fada4f 0fad825 0fc2d20 
0fbaa2b 0fd56a6 0faf265 0fb29b5 0fc255a 
0faf4cf 0fd2f4d 0fa3e9d 0fa57d4 0fc028a 
0fc0cba 0fd46d4 0fb56cb 0fb660e 0fbef22 
0fb0948 0fd3af1 0fa5177 0fa8ded 0fbc758 
0fb9cbe 0fd3a49 0fae7b1 0fae49f 0fbc2ff 
0fbb10a 0fd4248 0faf98b 0fb3040 0fbd1b3 
0faf08e 0fd2769 0fa3b3f 0fa549f 0fbd50b 
0fbff06 0fd449d 0fb4968 0fb591d 0fbeef1 
0faf854 0fd43a0 0fa4170 0fa7dbd 0fbe0d9 
0fb8a1c 0fd57bd 0fad610 0fad18d 0fbd5d2 
0fba568 0fd8161 0faeeb5 0fb2429 0fbbef4 
0faec8e 0fd82fe 0fa37ff 0fa512f 0fb9268 
0fc01df 0fdaad6 0fb4d5b 0fb5c44 0fb86a7 
0fb0064 0fd9b37 0fa4a78 0fa8701 0fb6804 
0fb9493 0fd8185 0fae032 0fadd6c 0fb6273 
0fbb36e 0fd51ec 0fafb75 0fb32d5 0fb72f0 
0faf99a 0fd00c7 0fa4339 0fa5cb2 0fb7633 
0fc0dac 0fce9a4 0fb56f3 0fb666b 0fb9a89 
0fb0bdc 0fcb6be 0fa5364 0fa8f2c 0fba501 
0fb9d2d 0fca014 0fae781 0fae411 0fbb28b 
0fbbcd3 0fca728 0fb0437 0fb39a6 0fbb244 
0fb00ec 0fca06e 0fa4a37 0fa6290 0fb9b6c 
0fc172d 0fce462 0fb6012 0fb6d69 0fb9192 
0fb1364 0fd2658 0fa5a61 0fa9788 0fb5355 
0fba017 0fd8f39 0fae9ce 0fae6f5 0fb1e6c 
0fbc36d 0ffae99 0fb08dd 0fb3ea7 0fac64a 
0fafd51 0020ae6 0fa456f 0fa5f74 0fa2d77 
0fc1ea6 001ca7b 0fb6712 0fb7584 0fa257b 
0fb1f23 001ee71 0fa664b 0faa64a 0fa3b82 
0fbade1 001eb45 0faf851 0faf5ff 0fa6b09 
0fbdb90 001c100 0fb2397 0fb59ab 0fa85b6 
0fb18e4 001fcbe 0fa62e9 0fa7c29 0fa7fa2 
0fc3e79 001baae 0fb8749 0fb9320 0fa86bf 
0fb3e51 001de70 0fa8441 0fac0c5 0fa5dea 
0fbcc1b 001dac3 0fb1501 0fb1037 0fa6cc2 
0fbf530 001b114 0fb3b68 0fb7027 0fa7622 
0fb2484 001f08e 0fa6cfb 0fa86e7 0fa6f60 
0fc436f 001ae37 0fb8df5 0fb9a5e 0fa8096 
0fb37bc 001d63c 0fa8063 0fabeb8 0fa72b5 
0fbc06f 001d686 0fb0bb4 0fb06f0 0fa776b 
0fbea54 001ad4b 0fb3297 0fb675a 0fa801b 
0fb1d9b 001ec47 0fa6787 0fa80a6 0fa7118 
0fc4050 001aaeb 0fb89df 0fb959c 0fa7e65 
0fb3935 001d003 0fa80ab 0fabf69 0fa764d 
0fa48d2 0fc0976 0f9911f 0f9b6bd 0fb8565 
0fb5730 0fc321d 0faa022 0faaa03 0fb91f3 
0fa83c2 0fc40b6 0f9caab 0fa0b06 0fb87a8 
0fabbf8 0fc5195 0fa05ea 0fa0862 0fb89d1 
0fb25e7 0fc7655 0fa6d80 0fa9c71 0fb9801 
0fa3811 0fc6767 0f980cf 0f9a517 0fb8bcc 
0fb4915 0fc7a11 0fa9275 0fa9b59 0fba330 
0fa7b98 0fc62a4 0f9c2fe 0fa0363 0fba72b 
0fab7b3 0fc64c0 0fa01f9 0fa048c 0fb9c4c 
0fb251f 0fc8bb0 0fa6cf5 0fa9b0a 0fb93c2 
0fa37ab 0fc7346 0f980a8 0f9a501 0fb85ec 
0fb4aa2 0fc80da 0fa940b 0fa9bb9 0fb96b1 
0fa822b 0fc6ac5 0f9c989 0fa0905 0fb8860 
0fabfef 0fc582c 0fa0a2a 0fa0c94 0fb803a 
0fb338a 0fc5f80 0fa7b59 0faa920 0fb83a1 
0fa4725 0fc3ca9 0f9902f 0f9b52d 0fb7232 
0fb5742 0fc59a7 0faa0ea 0faa950 0fb72eb 
0fa8ca9 0fc6d09 0f9d43d 0fa1448 0fb47f1 
0fac89d 0fc66b4 0fa130c 0fa1645 0fb37b4 
0fb3b9a 0fc75da 0fa8374 0fab134 0fb3477 
0fa4d76 0fc5c7d 0f996c1 0f9bc44 0fb16ef 
0fb5e27 0fc7c3d 0faa809 0fab045 0fb1fa7 
0fa91cf 0fc7ddc 0f9d9a2 0fa1932 0fb1323 
0fac971 0fc76f0 0fa140c 0fa1693 0fb1511 
0fb3d46 0fc8859 0fa8543 0fab2f9 0fb1c92 
0fa5101 0fc69e1 0f99a13 0f9bf22 0fb072d 
0fb64ac 0fc76ce 0faae73 0fab6c9 0fb0a2e 
0fa9d0d 0fc6f84 0f9e4a9 0fa24e5 0faf2bb 
0fad583 0fc6b1f 0fa2009 0fa233d 0fae574 
0fb4955 0fc84a7 0fa9152 0fabefc 0fae2cb 
0fa58cd 0fc6d8a 0f9a1ef 0f9c72e 0facd25 
0fb6a11 0fc8950 0fab3b8 0fabc36 0fad867 
0fa9f00 0fc8999 0f9e699 0fa26b6 0fac85c 
0fad4b9 0fc89cd 0fa1f20 0fa226e 0fac226 
0fb482f 0fca6a8 0fa900d 0fabde1 0fac51c 
0fa582c 0fc939e 0f9a137 0f9c6be 0faae92 
0fb68c8 0fcaa75 0fab26e 0fabb20 0fab87d 
0faa137 0fca1dc 0f9e89f 0fa291e 0faaa97 
0fad811 0fc9335 0fa224c 0fa2657 0faa5b4 
0fb4faf 0fc9edb 0fa9795 0fac644 0faaa95 
0fa5d78 0fc89b5 0f9a669 0f9cd32 0fa975b 
0fb6f73 0fc99c9 0fab8f5 0fac261 0faa504 
0faa6ca 0fc8cb9 0f9ee17 0fa2f1b 0fa999f 
0fadb92 0fc80f7 0fa25ba 0fa2a41 0fa9853 
0fb5137 0fc9258 0fa98d4 0fac73f 0fa9f2c 
0fa6079 0fc768a 0f9a937 0f9d00c 0fa8c5b 
0fb70f2 0fc874c 0faba73 0fac3f0 0fa99b5 
0faaaac 0fc7b70 0f9f1fe 0fa32b9 0fa8c9a 
0faddc5 0fc6d8b 0fa27df 0fa2ca0 0fa887e 
0fb54e1 0fc7cce 0fa9ca3 0facae8 0fa8e8b 
0fa62b9 0fc600b 0f9aba9 0f9d271 0fa7bd3 
0fb72cf 0fc7050 0fabc70 0fac59e 0fa8890 
0faadcf 0fc662c 0f9f526 0fa359c 0fa7b02 
0fae0e3 0fc5859 0fa2b1a 0fa2f87 0fa75e6 
0fb5982 0fc6644 0faa158 0facf15 0fa7a03 
0fa67d4 0fc4a3c 0f9b0ba 0f9d747 0fa65fd 
0fb7866 0fc5b39 0fac1f2 0facafa 0fa6f74 
0fab343 0fc521f 0f9fa9b 0fa3b0a 0fa6064 
0fae3c1 0fc4718 0fa2e0f 0fa3302 0fa5ae6 
0fb5dda 0fc57db 0faa59e 0fad37e 0fa611b 
0fa6d73 0fc32bd 0f9b62d 0f9dd14 0fa4b29 
0fb7fe2 0fc385c 0fac937 0fad24e 0fa5336 
0fabf18 0fc2168 0fa0617 0fa4678 0fa43dc 
0faf187 0fc037b 0fa3b3f 0fa400b 0fa3f4d 
0fb6f22 0fc054d 0fab67c 0fae418 0fa450e 
0fa799a 0fbe618 0f9c230 0f9e99b 0fa2f84 
0fb8651 0fc0499 0facfc5 0fad9b4 0fa3a5e 
0fabe28 0fc0d0e 0fa0574 0fa4667 0fa2b5c 
0faea04 0fc0dc7 0fa342c 0fa3999 0fa256b 
0fb68b3 0fc1ccf 0fab018 0fadde2 0fa269e 
0fa78c2 0fbef2d 0f9c0e2 0f9e81e 0fa0e05 
0fb88cb 0fc07ab 0fad1bc 0fadadb 0fa13dd 
0fac2dd 0fc165f 0fa09af 0fa4a1e 0fa01b0 
0fae570 0fc4bbe 0fa2f49 0fa35bc 0f9fcbb 
0fb5af6 0fc9f77 0faa293 0fad100 0fa05c3 
0fa5f06 0fca80a 0f9a78c 0f9cf81 0f9f993 
0fb6a44 0fcdc15 0fab3fd 0fabe3d 0fa0d89 
0faa4e9 0fce08e 0f9ecbd 0fa2e0d 0fa08c2 
0facaec 0fcef80 0fa15d1 0fa1ba7 0fa09f3 
0fb45cd 0fd1cb3 0fa8ee3 0faba95 0fa1e44 
0fa43b8 0fd957a 0f98d0d 0f9b0e3 0fa1f42 
0fb4a8c 0ff32ff 0fa93d0 0fa9731 0fa42b9 
0fa7b09 00241c3 0f9c3cb 0f9ffad 0fa45f2 
0fa9cff 00298af 0f9e94b 0f9e8a3 0fa51f3 
0fb1d12 0026555 0fa6671 0fa8d55 0fa6fdf 
0fa29bd 002a588 0f97423 0f997a9 0fa6d19 
0fb4e96 0026bf4 0fa99c2 0fa9fc1 0fa81d7 
0fa96c9 0027802 0f9dd26 0fa1b53 0fa8706 
0faca94 001e95a 0fa11fc 0fa133c 0fa938f 
0fb5db3 0fdc5a3 0faa27f 0facc9e 0faaf34 
0fa6af2 0fd728e 0f9b002 0f9d459 0fab58e 
0fb8be8 0fd38bd 0fad301 0fad748 0fad612 
0faccd7 0fd30fe 0fa11a2 0fa4ec4 0fad7e1 
0fafbab 0fd2f54 0fa43f2 0fa43e1 0fad865 
0fb8abd 0fd5368 0fad0b3 0fafa1d 0fadab4 
0fa92ab 0fd4e3b 0f9d97c 0f9fd5b 0fac3a6 
0fbb56b 0fd6fb2 0fafd0b 0fb00d7 0fad3fb 
0faf7a7 0fd80cb 0fa3c90 0fa7a5a 0fad0df 
0fb2a49 0fddc95 0fa70d6 0fa7124 0fad30d 
0fbb705 0fda30c 0fafd16 0fb25e3 0fadfa1 
0fabdfb 0fef9c0 0fa02d7 0fa2675 0fad4e8 
0fbdf3d 0fde276 0fb26a1 0fb2959 0fae8a9 
0fb1f21 0fe46b1 0fa6383 0faa08e 0fae136 
0fb47eb 0ff008f 0fa8e8c 0fa8e7a 0fae172 
0fbc9d4 0fdccff 0fb1060 0fb3a1f 0faf278 
0fac00b 0fe7508 0fa0582 0fa2b10 0faf30d 
0fbcfae 0fd8dde 0fb1809 0fb1df2 0fb2411 
0faf95b 0fd5231 0fa3f16 0fa80ff 0fb4faf 
0fb0d95 0fd0b6b 0fa5699 0fa5c16 0fb8fcc 
0fb80e7 0fce1b1 0fac753 0faf68b 0fbda1e 
0fa6b16 0fc8fad 0f9b280 0f9dbf2 0fc0e4d 
0fb6bbb 0fc80ec 0fab3f7 0fabd82 0fc4dd3 
0fa8c11 0fc76f2 0f9d42e 0fa186a 0fc66a9 
0fa9971 0fc7fdf 0f9e4d4 0f9eb38 0fc770b 
0fb0716 0fcba11 0fa5004 0fa7f69 0fc8440 
0f9e470 0fcbeea 0f92e96 0f959a6 0fc7d3e 
0fad957 0fced5a 0fa245e 0fa2fac 0fc8ef3 
0f9ed51 0fd1e61 0f93541 0f97c70 0fc85c0 
0f9e58a 0fe7b4a 0f92e23 0f9393b 0fc85e3 
0fa362d 0fd78b0 0f97c7f 0f9b11a 0fc9f92 
0f8fe29 0ff15a1 0f8446e 0f874f8 0feb4d5 
0f9dcc5 0fd125e 0f92580 0f9353d 000aab9 
0f8e48a 0fd12a8 0f82ad7 0f8747b 00319fd 
0f8cf6d 0fd9ed6 0f8176f 0f8240d 00381a3 
0f91810 0fc6b1f 0f85fcd 0f894ad 0036f4a 
0f7dc68 0febf32 0f7222f 0f75361 003d8db 
0f8b7d9 0fe0a5c 0f7fec3 0f80df1 003cd0f 
0f7c078 0ff3146 0f70460 0f74d10 0040783 
0f7ac33 0ffaa7a 0f6f2b9 0f6fd40 00449ad 
0f804d3 0fda498 0f74977 0f77937 0043952 
0f6dd49 0ff8255 0f62204 0f64cb1 004a174 
0f7c8cf 0fe45b9 0f70ee5 0f718fd 0049317 
0f6e6ab 0ffeafa 0f62aa5 0f66d5f 004c75a 
0f6e976 0020822 0f630e2 0f63842 004ff72 
0f763f1 00194d7 0f6a8a7 0f6d7a0 004e4c8 
0f65e0f 004ab01 0f5a516 0f5d00c 0053f44 
0f76c40 0028bfd 0f6b2b9 0f6bb5a 00521ff 
0f6a6dd 00011a1 0f5ea2d 0f62be8 0054647 
0f6bedf 0fca274 0f60679 0f60d4f 0056fed 
0f74a3c 0fa0af0 0f6928a 0f6c059 00547c0 
0f65362 0f9b0b2 0f59c9f 0f5c589 00594d1 
0f7707d 0f998ad 0f6bab7 0f6c218 0056b31 
0f6c36b 0f988c9 0f60b7e 0f64c15 005821f 
0f6f3b0 0f99439 0f63f05 0f64333 0059d25 
0f792f4 0f9d846 0f6dbfb 0f70620 00565e2 
0f6aa65 0fa8b3c 0f5f2e9 0f618a2 005a4c1 
0f7d2cd 0fa5271 0f71ce0 0f7208a 0056e75 
0f737fe 0fa6aa9 0f67fba 0f6bc14 005768d 
0f77bb8 0fa5974 0f6c635 0f6c5c9 0058373 
0f832e1 0fa0a05 0f779c4 0f79f25 0053e40 
0f76306 0f9d435 0f6aae7 0f6cd42 0056bca 
0f8ad18 0f9c963 0f7f5bb 0f7f499 0052114 
0f832a6 0f9a204 0f778d1 0f7b0de 0051416 
0f897ad 0f97a68 0f7e0d0 0f7dbf3 0050ac6 
0f9706d 0f98674 0f8b70d 0f8d79c 004ad4a 
0f8b85c 0f973aa 0f7ffcd 0f81da0 004c74e 
0fa0e76 0f99e62 0f956b8 0f95274 0046baf 
0f9933b 0f9bc89 0f8d8f1 0f90f67 00452dd 
0f9eb42 0f9d334 0f934dd 0f92fec 0044280 
0faafdb 0fa024b 0f9f88c 0fa1b2d 003e08d 
0f9dcf8 0f9f139 0f92691 0f94810 003fad7 
0fb19c2 0fa066c 0fa644a 0fa650b 003a3fa 
0fa86ee 0fa0c41 0f9cf35 0fa0a2d 0039062 
0faca18 0fa20c5 0fa159d 0fa132b 00386cc 
0fb8435 0fa674d 0facd8c 0faf0a1 003122e 
0faa696 0fa8566 0f9f0dc 0fa1245 002cd89 
0fbdc26 0fabd6e 0fb2772 0fb26bb 0fe766a 
0fb3c4a 0fad23c 0fa8506 0fac0d2 0fcca5d 
0fb6c17 0fad79a 0fab7a8 0fab851 0fcc5ad 
0fc09c9 0fb110e 0fb52fe 0fb7a23 0fcb13f 
0fb0a25 0fb299e 0fa540d 0fa7a7e 0fc9420 
0fc20d3 0fb7919 0fb6baa 0fb6ec6 0fc8c64 
0fb679c 0fbae6b 0faafd1 0faeec2 0fc73e8 
0fb7f9c 0fbd042 0facade 0faccf8 0fc6baf 
0fc131c 0fc17e3 0fb5be3 0fb83d7 0fc6d1a 
0fb09e2 0fc31f9 0fa53a4 0fa7b04 0fc5034 
0fc1b12 0fc7852 0fb65ef 0fb69f6 0fc48d4 
0fb5eea 0fca9a6 0faa755 0fae72e 0fc29ba 
0fb6ff5 0fcc3f5 0fabb7b 0fabf46 0fc161d 
0fbff2e 0fcf014 0fb4850 0fb7269 0fc1d5d 
0faecfe 0fce9ec 0fa36d3 0fa602c 0fc119d 
0fbfa05 0fd0f10 0fb4503 0fb4a8e 0fc193c 
0fb3af6 0fd258e 0fa8391 0fac526 0fbfc3e 
0fb467e 0fd334d 0fa91d2 0fa970a 0fbe495 
0fbd499 0fd6bd3 0fb1e04 0fb4864 0fbcd2d 
0fac5e6 0ff3b16 0fa0ddd 0fa37b1 0fb8cc7 
0fbd09e 0007c3e 0fb19a4 0fb1f23 0fb63b9 
0fb11ee 0023642 0fa5aa0 0fa9bc0 0fb2b9b 
0fb1edd 00266f7 0fa6b07 0fa715e 0fb11ac 
0fbb441 0022d28 0fafe26 0fb295c 0fb1141 
0faa7eb 0026ec5 0f9f273 0fa1df1 0faf4f2 
0fbb875 0023d88 0fb041a 0fb0aa0 0faee40 
0fb03c8 0024ae7 0fa4ce9 0fa8e47 0fab7fc 
0fb1279 00265fa 0fa5ed2 0fa6485 0fa8245 
0fbab0d 0022c21 0faf4ce 0fb1eac 0fa5c69 
0faa9fc 0026be6 0f9f38b 0fa1d17 0fa4056 
0fbba9d 002398a 0fb0506 0fb09fe 0fa5601 
0fb034e 00245fc 0fa4b86 0fa8b38 0fa30cd 
0fb0c7d 002613e 0fa57b3 0fa5c87 0fa0cf7 
0fba5d1 0022658 0faeec5 0fb16c7 0fa07e2 
0faa04d 0026359 0f9e962 0fa1231 0f9f528 
0fbb09d 0023010 0fafb77 0fafeb9 0f9f105 
0fb06a0 0023801 0fa4f67 0fa8cb2 0f9c4de 
0fb15fe 0024f14 0fa613b 0fa6188 0f9a2d3 
0fbae7c 000f89e 0faf64e 0fb1a8a 0f9f909 
0faa322 0fe1bbc 0f9eb74 0fa0e7b 0fa6c97 
0fbaa88 0fd4f6e 0faf5aa 0faf474 0faf5cd 
0faf9e7 0fd2072 0fa41a7 0fa7aba 0fb558f 
0fb062c 0fcfea9 0fa50e8 0fa5232 0fb937b 
0fbacb2 0fd178f 0faf516 0fb1aa0 0fbb73a 
0faab43 0fd15f6 0f9f42e 0fa1ab9 0fba2b0 
0fbbdf7 0fd592c 0fb07d8 0fb0a21 0fba31c 
0fb1ac5 0fdb92d 0fa6196 0faa200 0fb801e 
0fb35c1 00058a1 0fa7d11 0fa8115 0fb398d 
0fbe296 001c846 0fb29bb 0fb4f4a 0fadc61 
0fae5f6 002333d 0fa2ec7 0fa54df 0fa4ab7 
0fbfefe 001fe88 0fb4941 0fb4923 0f9acb2 
0fb5f83 0020179 0faa74f 0fae60f 0f9435e 
0fb75b8 002147c 0fac0bd 0fac4ed 0f938ae 
0fc23e0 001000d 0fb6b4d 0fb9525 0f9764d 
0fb2700 0fd6921 0fa6f53 0fa9cbc 0f9ad23 
0fc3c23 0fca5a7 0fb85c8 0fb8e27 0fa1581 
0fb8f93 0fc0150 0fad71b 0fb1b7b 0fa6e31 
0fb8966 0fba841 0fad496 0fade7a 0faba72 
0fc1a3e 0fbc38f 0fb636b 0fb8f78 0fb0037 
0faf7ce 0fbf92a 0fa418c 0fa6e75 0fb12f3 
0fbeb10 0fcae6a 0fb362f 0fb3b01 0fb0ec4 
0fb2afa 0fdd4a5 0fa7350 0fab330 0fab302 
0fb2054 0020e42 0fa6b9e 0fa6eb3 0f9ea07 
0fbc322 001de5b 0fb0bff 0fb3312 0f9c08e 
0fab741 00220be 0fa0086 0fa29f4 0f9d2bf 
0fbca04 001f264 0fb148f 0fb17d0 0f9f227 
0fb21fd 001fc6f 0fa69ac 0faaa30 0fa2365 
0fb299d 0021a8b 0fa742e 0fa7891 0fa44f7 
0fbd155 001deff 0fb19ea 0fb4153 0fa727d 
0fac6a6 00220b6 0fa0fa8 0fa3a8a 0fa8fc6 
0fbde8c 000be98 0fb2734 0fb2a5a 0fab04f 
0fb3ae5 0ffda03 0fa809f 0fac15d 0fab589 
0fb3e18 00042d9 0fa86d0 0fa8d45 0fac1ea 
0fbe207 0fe9ce6 0fb2922 0fb513b 0fadd03 
0fad27b 000ad00 0fa19f0 0fa4555 0fadfe5 
0fbe0e6 0ff1b3c 0fb29e8 0fb2e0f 0fafded 
0fb361c 0ff513c 0fa7c8c 0fabd8b 0fb06d9 
0fb3339 0002083 0fa7c98 0fa8256 0fb185d 
0fbd23e 0feab53 0fb1a08 0fb41f3 0fb350a 
0fabc49 000fb92 0fa0497 0fa2fe0 0fb360d 
0fbc453 0ff91b4 0fb0e09 0fb1106 0fb50dd 
0fb158f 000017f 0fa5cad 0fa9ca6 0fb5299 
0fb0f30 000d56f 0fa5971 0fa5e7b 0fb55db 
0fbaec7 0ff419d 0faf6f9 0fb1e26 0fb6437 
0fa9689 0015e6f 0f9df78 0fa0a79 0fb5c24 
0fb99e7 000a00c 0fae414 0fae675 0fb6e2e 
0fae867 00187f2 0fa309b 0fa6fce 0fb6d7f 
0fade94 0023d6a 0fa2b6f 0fa2f28 0fb6d0e 
0fb81a5 001f5cd 0facb20 0faf120 0fb720c 
0fa683b 0024ed4 0f9b37f 0f9dde2 0fb5a61 
0fb6f87 002264f 0fabc23 0fabdaf 0fb644b 
0fabd9e 00235a8 0fa0791 0fa47ae 0fb6145 
0fab466 0025a6a 0fa013c 0fa0683 0fb5de9 
0fb5437 001cc2e 0fa9cfe 0fac3c2 0fb6845 
0fa3ad9 0026ddb 0f985aa 0f9b08a 0fb523b 
0fb3e06 001d280 0fa8894 0fa8b51 0fb58a9 
0fa89f7 0021a07 0f9d22d 0fa1271 0fb4d42 
0fa75e4 002829c 0f9c222 0f9c7ba 0fb43f1 
0fb1536 001a1dc 0fa5d39 0fa837f 0fb48b1 
0f9fa97 00297be 0f944f1 0f96fd3 0fb2a70 
0fafead 0015a9b 0fa4855 0fa4b01 0fb2da6 
0fa52c3 000ed4a 0f9992d 0f9d8f3 0fb20c5 
0fa42cd 001603b 0f98c58 0f991be 0fb17a5 
0fae042 0ff1a3f 0fa2760 0fa4e22 0fb2011 
0f9c8be 0009580 0f9101b 0f93b70 0fb132f 
0fac806 0fe9197 0fa1119 0fa13f0 0fb2ca2 
0fa1bd6 0fe737e 0f96242 0f9a1cc 0fb2f37 
0fa0db2 0fef858 0f956a2 0f95c7f 0fb281a 
0faa6d1 0fd254d 0f9efeb 0fa1685 0fb2f4e 
0f98d59 0ff1867 0f8d477 0f90010 0fb1571 
0fa85bf 0fe11ef 0f9cecf 0f9d18c 0fb1f1e 
0f9d45f 0ff3054 0f91a59 0f95b14 0fb1381 
0f9bbfe 0008e48 0f904c4 0f90b31 0fb0a81 
0fa5784 0fe896d 0f99e61 0f9c55b 0fb1354 
0f93edd 00036a9 0f885ae 0f8b172 0fafabd 
0fa3ad7 0fe652b 0f98359 0f986e8 0fb0260 
0f990fb 0fe2065 0f8d6de 0f91743 0faf6e2 
0f9808f 0fe8a12 0f8c929 0f8cfdc 0faef9f 
0fa1f35 0fca7fd 0f96862 0f98f57 0fafb9a 
0f90e9e 0fdf2f0 0f855c4 0f88274 0faec12 
0fa0e9a 0fcac30 0f95915 0f95d17 0faf4cb 
0f97035 0fc6f72 0f8b8c1 0f8f8d3 0faea99 
0f96c24 0fc9653 0f8b67c 0f8bcad 0fae030 
0fa1aa3 0fc507d 0f96473 0f98968 0fae3cf 
0f914ea 0fc285e 0f85f2f 0f889f9 0facd42 
0fa250d 0fc2866 0f970b9 0f97258 0fad359 
0f9944b 0fc1800 0f8dd5d 0f91b5e 0fac587 
0f99a73 0fbf9f4 0f8e69a 0f8eac5 0fabb25 
0fa58bd 0fc018d 0f9a2c4 0f9c670 0fabfa5 
0f96101 0fbdf94 0f8aba8 0f8d519 0faa889 
0fa7cd5 0fbea89 0f9c8c9 0f9c8e1 0faaa3a 
0f9fa1e 0fbeacc 0f9436c 0f97fc7 0fa929e 
0fa08ea 0fbe249 0f95550 0f957c7 0fa7f25 
0fad07b 0fc02d5 0fa1acc 0fa3bf1 0fa7c5d 
0f9dff7 0fbf28d 0f92af3 0f951dd 0fa5a08 
0fb0442 0fc05ec 0fa50a3 0fa4e3b 0fa58c5 
0fa8787 0fc0111 0f9d14e 0fa0c67 0fa44b8 
0fa99a6 0fbec2a 0f9e680 0f9e893 0fa3331 
0fb61d2 0fbffb3 0faac79 0face36 0fa3208 
0fa6c79 0fbe6ba 0f9b7b1 0f9df71 0fa1be3 
0fb88c0 0fbf28a 0fad54a 0fad38f 0fa2914 
0fb03d2 0fbe13c 0fa4d9b 0fa8964 0fa2dcc 
0fb0ca5 0fbb074 0fa5954 0fa5c44 0fa4616 
0fbcbce 0fba699 0fb164a 0fb38d3 0fa6fda 
0faca2a 0fb68cf 0fa1506 0fa3fc2 0fa80de 
0fbd903 0fb4c3c 0fb250f 0fb26ab 0fabc11 
0fb445c 0fb2d10 0fa8d91 0facd67 0fae31e 
0fb3704 0fb1345 0fa8330 0fa8a6f 0fb007f 
0fbe72d 0fb3b5e 0fb3121 0fb576b 0fb1ad7 
0fad565 0fb4c30 0fa1fce 0fa4d59 0fb01d7 
0fbdaa2 0fb926b 0fb2656 0fb2a2f 0fafa95 
0fb41b4 0fbcf23 0fa8ab3 0facbf1 0fad99d 
0fb3014 0fc00e6 0fa7c28 0fa83d9 0fab715 
0fbe1c7 0fc5735 0fb2baa 0fb515f 0faa483 
0fad237 0fc7573 0fa1c80 0fa492e 0fa7ad1 
0fbdc44 0fca160 0fb27fe 0fb2a3d 0fa8254 
0fb49f1 0fc9e49 0fa92df 0fad2fe 0fa9195 
0fb3b7f 0fc7c60 0fa8784 0fa8f79 0faaf28 
0fbf391 0fc7eca 0fb3d6c 0fb63a5 0fadb56 
0fae51f 0fc5209 0fa2f7c 0fa5e48 0fae9a1 
0fbee8c 0fc569a 0fb3a74 0fb3db7 0fb04c3 
0fb596a 0fc59f2 0faa29d 0fae433 0faffd6 
0fb4132 0fc68fa 0fa8d68 0fa9621 0fae8aa 
0fbf3f9 0fcba08 0fb3e2c 0fb648f 0facae9 
0fadb50 0fcf4b2 0fa25e8 0fa549c 0fa7650 
0fbdf11 0fd60a8 0fb2b1f 0fb2de9 0fa3038 
0fb4a11 0fd8e6f 0fa9382 0fad3fb 0f9fb86 
0fb34d9 0fd722b 0fa8155 0fa89ad 0f9f676 
0fbefdf 0fd672a 0fb3a47 0fb5fb4 0fa165a 
0fae30b 0fd2931 0fa2d9d 0fa5ba9 0fa2223 
0fbed60 0fd2acf 0fb3955 0fb3b95 0fa3112 
0fb5fe5 0fd3681 0faa83b 0fae885 0fa1935 
0fb49b8 0fd463f 0fa9620 0fa9ded 0f9eed5 
0fc0874 0fd5a51 0fb52fd 0fb7759 0f9f4e4 
0faff71 0fd310c 0fa4a0d 0fa7759 0f9eae4 
0fc1081 0fd138b 0fb5d47 0fb5f0e 0fa1054 
0fb892e 0fccfac 0fad343 0fb132c 0fa3ebc 
0fb760d 0fc6c06 0fac317 0facbe3 0fa81f3 
0fc3003 0fc2feb 0fb7b2e 0fba2b5 0fade49 
0fb1908 0fbd451 0fa64a1 0fa9677 0fb1cdf 
0fc176b 0fbb688 0fb6309 0fb699d 0fb6ead 
0fb81e3 0fb9d40 0faca7d 0fb0ef2 0fb9cc8 
0fb61db 0fb99ec 0faad57 0fab978 0fbb3c5 
0fc1434 0fbcf08 0fb5dbd 0fb868d 0fbcd68 
0fafa00 0fbd952 0fa439b 0fa7526 0fbc245 
0fbf3a1 0fc0caf 0fb3e4f 0fb4264 0fbd365 
0fb5dba 0fc3f46 0faa59f 0fae704 0fbd10f 
0fb3934 0fc6c2f 0fa83af 0fa8f70 0fbc332 
0fbef69 0fcdb51 0fb3874 0fb5eaa 0fbab2a 
0fad6a5 0fd2b03 0fa20ab 0fa4fb7 0fb635d 
0fbd556 0fd909d 0fb2115 0fb2392 0fb3699 
0fb47ee 0fdb9ed 0fa90de 0facf82 0fb1e3d 
