0fc4527 0fe3b35 0fbbe91 0fb47bd 0fb7639 
0fbe66a 0feb218 0fb49ab 0faff9d 0fafcec 
0fc173e 0feb54d 0fb8369 0fb2cb8 0fb3b55 
0fb9881 0feb318 0fb03ef 0faaf2a 0fabb5e 
0fc0330 0febcd5 0fb6618 0fb1b4d 0fb1b7c 
0fba1ff 0fed94d 0fb12ff 0fab5f3 0facda2 
0fba1cc 0ff5d89 0fb0344 0fab907 0fab9b4 
0fbd2fb 0fef06a 0fb3e6f 0fae807 0faf812 
0fb5696 0012e00 0fac08a 0fa6b9f 0fa79cb 
0fbc8eb 0008ef3 0fb289d 0fade6d 0fae091 
0fb6da7 00136dd 0fadcc8 0fa807b 0fa99e0 
0fb7806 0015bcf 0fad982 0fa8fe3 0fa90fb 
0fbb8d9 0013eb0 0fb21e7 0facd55 0fae049 
0fb4b06 0016c0a 0fab35d 0fa6054 0fa715c 
0fbc912 00146e1 0fb288e 0fae017 0fae4b0 
0fb7bef 001590c 0fae977 0fa8f28 0faa9f9 
0fb920a 00160ac 0faeef8 0faa92b 0faab0a 
0fbd99f 0013eee 0fb3ece 0faecfb 0fafe1e 
0fb6f86 00167f7 0fad377 0fa83a0 0fa93ec 
0fbeb0b 00141de 0fb4730 0fb00bc 0fb036a 
0fb93a9 00155be 0faff96 0faa584 0fabf29 
0fb9032 0016637 0faf048 0faa691 0faaa61 
0fbb6a6 00152d7 0fb2198 0fac9e4 0fadec3 
0fb2d25 0018c96 0fa969e 0fa407c 0fa52ed 
0fb8a20 001791d 0faea97 0fa9e28 0faa45e 
0fb1b0b 0019e4a 0fa8871 0fa2a84 0fa481a 
0fb04c5 001bdb8 0fa638a 0fa17af 0fa1e9a 
0fb229d 001b457 0fa8a88 0fa316b 0fa47ec 
0fa8f3f 001f675 0f9f95c 0f99f8e 0f9b3ee 
0faded3 001e9f0 0fa4277 0f9f1cf 0f9fb6e 
0fa647c 00215e8 0f9d654 0f9745c 0f99509 
0fa438e 0023bbe 0f9a896 0f958a4 0f9616d 
0fa5543 0023a9e 0f9c36a 0f9678e 0f98050 
0f9ba36 0028497 0f92832 0f8cce6 0f8e4c4 
0fa063d 00280cf 0f96b40 0f91951 0f925df 
0f99033 002b0d3 0f90353 0f89ed3 0f8c212 
0f9756f 002d99b 0f8dae5 0f88815 0f89410 
0f98f80 002d8b4 0f8fdd1 0f89eb9 0f8ba71 
0f8fe12 003208b 0f86cc5 0f80e82 0f827f7 
0f94d82 0031b56 0f8b507 0f85f6f 0f86c88 
0f8d883 0034c54 0f84dfc 0f7e706 0f80975 
0f8be66 00374d2 0f82610 0f7d13f 0f7dbd6 
0f8d500 0037607 0f84501 0f7e493 0f7fe00 
0f8454e 003bf70 0f7b4b2 0f7565e 0f76cac 
0f89d79 003b787 0f804be 0f7b050 0f7b879 
0f830b2 003e539 0f7a539 0f74009 0f75eae 
0f82047 0040a14 0f78764 0f7348a 0f73c6b 
0f848e5 00403c9 0f7b7cc 0f75a29 0f76e93 
0f7c9a0 004445d 0f73674 0f6dbde 0f6ee28 
0f82e93 00434f3 0f792d6 0f742cc 0f7487a 
0f7d38b 0045871 0f744d2 0f6e44e 0f6ff35 
0f7d15c 00473be 0f73517 0f6e69e 0f6eb0e 
0f80842 00462d1 0f77477 0f71a79 0f72e43 
0f79651 00498d9 0f70354 0f6a9aa 0f6bb1b 
0f806b0 004805e 0f76b6a 0f71ba8 0f7209d 
0f7b944 004996c 0f72b74 0f6caad 0f6e596 
0f7c382 004ab6d 0f728e9 0f6d97d 0f6dbcc 
0f804d7 00491ff 0f7722e 0f71789 0f728c5 
0f79b43 004c073 0f70814 0f6aeed 0f6bd64 
0f8170e 0049eec 0f77b61 0f72c4d 0f72d76 
0f7d3ca 004af77 0f74538 0f6e536 0f6fab0 
0f7e849 004b855 0f74ba8 0f6fe22 0f6fc70 
0f837bd 0049438 0f7a2c8 0f74a4c 0f75773 
0f7da5a 004b83f 0f745a4 0f6ee21 0f6f9ae 
0f862bf 0048bf5 0f7c5d7 0f77871 0f77850 
0f82cc7 004910b 0f79d09 0f73ef4 0f75570 
0f84d30 0048ead 0f7afba 0f763c3 0f76349 
0f8a70e 0046085 0f81190 0f7ba81 0f7c823 
0f850d4 0047b4a 0f7bb5a 0f76553 0f7717f 
0f8dc48 004489a 0f83e74 0f7f2a8 0f7f16d 
0f8a6b5 0044933 0f81684 0f7b96c 0f7cdb8 
0f8c301 0044565 0f82593 0f7da27 0f7d726 
0f9184f 0041649 0f882e7 0f82c1f 0f8370e 
0f8b669 0043452 0f8216a 0f7cadd 0f7d595 
0f9367a 004064e 0f89882 0f84c6e 0f84946 
0f8f693 0040b40 0f866a2 0f8090f 0f81d26 
0f907f9 0040c23 0f86a9e 0f81f25 0f81ccb 
0f953a3 003e246 0f8bdf0 0f867a0 0f87410 
0f8ee3d 00402aa 0f858b0 0f80354 0f80f2a 
0f96de4 003d596 0f8cf67 0f88533 0f88367 
0f930d0 003d9bf 0f89f23 0f844e4 0f858ea 
0f9479a 003d818 0f8a8af 0f860dd 0f85cb4 
0f99cb0 003a9b3 0f9058a 0f8b36f 0f8bd5a 
0f93ecd 003c614 0f8a7ee 0f8574b 0f860ab 
0f9cd2e 003914b 0f92d9a 0f8e87b 0f8e44c 
0f9a2ce 0038b2d 0f9109f 0f8ba36 0f8cc13 
0f9ce8e 0037e6a 0f92d87 0f8e964 0f8e4f1 
0fa3d2c 00341a5 0f9a3bc 0f953d4 0f95d59 
0f9f439 0034fa2 0f95b89 0f90b56 0f9157f 
0fa9537 0013149 0f9f230 0f9abef 0f9a8f3 
0fa7095 0feb3ed 0f9dc47 0f983a5 0f997d6 
0fa98b3 0fd36db 0f9f843 0f9b1e4 0f9ad94 
0fb0747 0fcb8b0 0fa6f85 0fa1ed5 0fa2853 
0fabe74 0fc9c7e 0fa2746 0f9d705 0f9e083 
0fb61a5 0fc91e3 0fac14c 0fa7d04 0fa787d 
0fb43bb 0fc7952 0fab0de 0fa5b3b 0fa6cf2 
0fb71cb 0fc707d 0facf0d 0fa8d80 0fa8791 
0fbe411 0fc7373 0fb4700 0fafc94 0fb0443 
0fb99cc 0fc6d12 0fafd06 0fab2d4 0fabb37 
0fc3698 0fc7619 0fb90b6 0fb511d 0fb4b6d 
0fc08a3 0fc7892 0fb7330 0fb1ec4 0fb32b8 
0fc1980 0fc7b39 0fb78c7 0fb33fa 0fb3230 
0fc69f8 0fc7c95 0fbd182 0fb810e 0fb8eb8 
0fbfa5d 0fc6c5a 0fb62f8 0fb11f9 0fb1eff 
0fc74b7 0fc6858 0fbd5d3 0fb8e8d 0fb8d7a 
0fc2e4e 0fc55db 0fb9f12 0fb442d 0fb5c5d 
0fc2fe1 0fc423e 0fb936c 0fb49cf 0fb4b44 
0fc75b4 0fc36c1 0fbdee8 0fb8b9f 0fb9b80 
0fbfa8b 0fc2ab2 0fb636f 0fb112b 0fb205e 
0fc6add 0fc3a0a 0fbc96f 0fb8335 0fb81f3 
0fc1b7e 0fc488b 0fb87c9 0fb2fa6 0fb44c2 
0fc167e 0fc5885 0fb7547 0fb2ee4 0fb2c7a 
0fc5b4f 0fc6e5b 0fbc248 0fb7075 0fb7c46 
0fbe453 0fc7460 0fb4ce1 0fafa19 0fb06f0 
0fc5b8b 0fc8547 0fbbb56 0fb7360 0fb7284 
0fc14aa 0fc8afe 0fb8397 0fb2881 0fb3f19 
0fc19b3 0fc93ac 0fb7b74 0fb3224 0fb3063 
0fc695a 0fca4e4 0fbd364 0fb7eda 0fb8ac3 
0fbf996 0fcaae6 0fb64c2 0fb0faf 0fb1b66 
0fc7429 0fcc31d 0fbd535 0fb8c47 0fb8934 
0fc2f05 0fcd72b 0fb9df1 0fb434c 0fb56ce 
0fc3305 0fcefcb 0fb9389 0fb4b84 0fb476f 
0fc817e 0fd0b87 0fbe952 0fb96be 0fba0d6 
0fc135f 0fd1033 0fb7cd9 0fb2945 0fb342d 
0fc9131 0fd1feb 0fbf19e 0fba93c 0fba797 
0fc56f9 0fd2086 0fbc550 0fb6b20 0fb8067 
0fc6282 0fd1da4 0fbc41f 0fb7b5b 0fb7a8e 
0fcb93e 0fd24d2 0fc22ca 0fbcf33 0fbdabc 
0fc4ee6 0fd1c61 0fbba14 0fb6584 0fb719d 
0fccbd4 0fd220e 0fc2d3f 0fbe487 0fbe1d1 
0fc8e02 0fd2221 0fbfd45 0fba2c3 0fbb700 
0fc93b5 0fd2aea 0fbf4d5 0fbacb8 0fbaab2 
0fce25a 0fd3a28 0fc4a23 0fbf82b 0fc0382 
0fc6adf 0fd94ec 0fbd86c 0fb81cf 0fb946b 
0fc3247 0fd9479 0fb96fe 0fb4cc0 0fb4f62 
0fc9cb0 0fd9ea5 0fc0308 0fbb60c 0fbbbc4 
0fc2541 0fd98ef 0fb93d6 0fb3d41 0fb4e8d 
0fc783e 0fd9c23 0fbda7b 0fb93e6 0fb8fde 
0fc6732 0fd9bf0 0fbd709 0fb7e85 0fb9122 
0fc2e89 0fd9534 0fb94c4 0fb496b 0fb4bf8 
0fc9afd 0fd9a42 0fc01b5 0fbb4c2 0fbb9db 
0fc24fb 0fd92a7 0fb9300 0fb3d4e 0fb4dfe 
0fc7799 0fd96a8 0fbd857 0fb9389 0fb8f6b 
0fc6878 0fd9979 0fbd6a9 0fb8012 0fb9343 
0fc2e43 0fd96c3 0fb9388 0fb4958 0fb4cf8 
0fc99bb 0fd9f7c 0fc003f 0fbb39b 0fbb9d0 
0fc2396 0fd9a6c 0fb9262 0fb3bf2 0fb4dd4 
0fc7497 0fd9f13 0fbd6f0 0fb90b0 0fb8d15 
0fc667a 0fda11e 0fbd6d2 0fb7e3c 0fb9120 
0fc2c06 0fd9bf7 0fb93a9 0fb4747 0fb4a1a 
0fc9840 0fda22a 0fc0005 0fbb264 0fbb773 
0fc237c 0fd9aaf 0fb9232 0fb3bf7 0fb4d1f 
0fc74ef 0fd9d22 0fbd627 0fb9101 0fb8d1e 
0fc67c3 0fd9c7d 0fbd659 0fb7f5b 0fb9278 
0fc2c9f 0fd96b6 0fb9229 0fb4790 0fb4ba3 
0fc99d2 0fd9efb 0fbfff7 0fbb39c 0fbb940 
0fc23db 0fd99df 0fb9273 0fb3c1d 0fb4da3 
0fc73d6 0fd9ea4 0fbd532 0fb8ff7 0fb8bc1 
0fc6866 0fd9fcb 0fbd73d 0fb803c 0fb924c 
0fc2c63 0fd98d4 0fb9299 0fb47b9 0fb4a40 
0fc9b2d 0fd9fdc 0fc0181 0fbb596 0fbba30 
0fc27d3 0fd9c83 0fb9593 0fb408c 0fb5210 
0fc782d 0fda24f 0fbd846 0fb948d 0fb90a3 
0fc6f7f 0fda512 0fbdc9b 0fb8763 0fb9a54 
0fc336f 0fd9e9e 0fb978b 0fb4e9e 0fb51e5 
0fca417 0fda4de 0fc0828 0fbbe5d 0fbc25a 
0fc323a 0fd9cb7 0fb9e19 0fb4aea 0fb5b0c 
0fc8470 0fd9c4f 0fbe24e 0fba140 0fb9b97 
0fc7e75 0fd9bd9 0fbe949 0fb976b 0fba8ad 
0fc41d2 0fd9591 0fba3e2 0fb5e52 0fb6134 
0fcb16d 0fd9cf8 0fc13f4 0fbccd6 0fbd0c1 
0fc3c79 0fd97ec 0fba889 0fb5619 0fb6582 
0fc88a7 0fd9eff 0fbe7bb 0fba5f2 0fba047 
0fc7c40 0fdaac1 0fbe8b3 0fb9519 0fba5e2 
0fc36da 0fdb105 0fb9ae2 0fb52e6 0fb5457 
0fc9eca 0fdc840 0fc02b5 0fbb9e0 0fbbb4d 
0fc234b 0fdd1c6 0fb8f1c 0fb3cce 0fb4b47 
0fc6ced 0fdd5c6 0fbcc0d 0fb8a3c 0fb83be 
0fc5fda 0fdea4b 0fbcbeb 0fb789f 0fb8862 
0fc1b6d 0fdea48 0fb7f0d 0fb3792 0fb37f4 
0fc8684 0fdf287 0fbeb2c 0fba1a8 0fba375 
0fc0d1e 0fddeae 0fb7a16 0fb26a3 0fb358f 
0fc5682 0fdd428 0fbb65d 0fb73b3 0fb6d81 
0fc4ce0 0fdc912 0fbba11 0fb658b 0fb76b5 
0fc06f6 0fdbf09 0fb6b98 0fb22d6 0fb2452 
0fc7258 0fdc7b1 0fbd672 0fb8d3d 0fb902f 
0fbf66c 0fdc160 0fb6282 0fb0f86 0fb20bb 
0fc3d63 0fdc75d 0fb9c4b 0fb5a4c 0fb5554 
0fc3285 0fdcb85 0fb9e11 0fb4adc 0fb5da8 
0fbea82 0fdcc17 0fb4d7f 0fb0637 0fb0c46 
0fc5778 0fdd5b4 0fbba08 0fb7230 0fb799b 
0fbdde1 0fdd566 0fb4969 0faf6ad 0fb0a30 
0fc2819 0fddff8 0fb856c 0fb44e6 0fb4404 
0fc1e77 0fde4a9 0fb88fa 0fb369c 0fb4cbe 
0fbd35f 0fdde21 0fb3765 0faeec5 0faf3d5 
0fc3dee 0fde0eb 0fba2a2 0fb5859 0fb5e81 
0fbbbec 0fdd948 0fb2a7f 0fad47f 0fae8d4 
0fbfccf 0fddbcf 0fb5dc1 0fb1940 0fb164c 
0fbeceb 0fde104 0fb5b4e 0fb04a9 0fb185c 
0fb9bbf 0fddc4c 0fb0143 0fab68e 0fabcab 
0fc032b 0fde3d6 0fb67ad 0fb1cf1 0fb2447 
0fb7e51 0fdd976 0faeb81 0fa95ec 0faab95 
0fbbbfc 0fdd99f 0fb1b09 0fad73f 0fad5b8 
0fba9ec 0fdd720 0fb165e 0fac05c 0fad674 
0fb548a 0fdc53a 0fab863 0fa6e26 0fa763b 
0fbb956 0fdc4aa 0fb1cb7 0fad216 0fada7f 
0fb3550 0fdb770 0faa237 0fa4be2 0fa61e8 
0fb7623 0fdba18 0fad583 0fa90ac 0fa8fb6 
0fb6896 0fdc0d6 0fad6ec 0fa7eab 0fa952f 
0fb19d2 0fdcaf5 0fa812e 0fa336a 0fa3b22 
0fb8bb3 0fde6ec 0faf38b 0faa4b1 0faadb9 
0fb15b9 0fdf4f0 0fa8878 0fa2c8f 0fa42e5 
0fb652f 0fe0f66 0fac97e 0fa7fb3 0fa7f4e 
0fb6884 0fe27c2 0fad8fd 0fa7e20 0fa9483 
0fb226b 0fecf51 0fa88e3 0fa38f4 0fa4253 
0fb9019 0fe5780 0faf70d 0faa7a2 0fab161 
0fb0f1a 0007d05 0fa7f50 0fa23ca 0fa3d9c 
0fb4845 0009e47 0faab4e 0fa5f54 0fa6466 
0fb172b 0016d80 0fa8ae1 0fa2a16 0fa4579 
0fa9785 001f73f 0fa051b 0f9ae50 0f9bc30 
0fadf1f 001e98d 0fa4bc9 0f9f549 0fa019d 
0fa4767 002286e 0f9bd58 0f95bc3 0f9748a 
0fa8100 0022d62 0f9e833 0f99941 0f99a1a 
0fa6ed2 00232ed 0f9e2f6 0f98287 0f99a7a 
0fa1116 0026894 0f97d5b 0f927ea 0f932e6 
0fa6db9 0025075 0f9d9bd 0f9840f 0f98ebf 
0f9e0ca 002879c 0f95665 0f8f51d 0f90e73 
0fa093b 0029074 0f97053 0f92114 0f9249f 
0f9e25b 0029e1c 0f956ef 0f8f5a3 0f90fff 
0f9765d 002dbcf 0f8e36c 0f88cd8 0f89947 
0f9c9fe 002caa5 0f935a0 0f8dfe4 0f8ed94 
0f93af7 00306a9 0f8afd3 0f84ed5 0f86bbf 
0f96a98 003108e 0f8d274 0f882ea 0f88880 
0f954a7 0031a13 0f8ca45 0f868b2 0f8831f 
0f8f71e 003525f 0f86416 0f80da1 0f818fd 
0f95304 0033e26 0f8be51 0f86853 0f871a4 
0f8cbb2 0037560 0f83f5d 0f7ded3 0f7f6e9 
0f900a2 0037af9 0f86683 0f817e0 0f81a4e 
0f8efd4 003806e 0f861f0 0f8028c 0f81ace 
0f89681 003b568 0f80116 0f7acb4 0f7b88d 
0f8fc7c 0039a58 0f865e1 0f81278 0f81d6b 
0f88294 003ca40 0f7f589 0f79704 0f7aeba 
0f8c51e 003c7cd 0f829ac 0f7ddc4 0f7ddff 
0f8c6fb 003c248 0f837a1 0f7dbaf 0f7f0ad 
0f87fc7 003ec5a 0f7e858 0f797a2 0f79d58 
0f8f8ad 003c592 0f85ee4 0f80fcf 0f81348 
0f8913d 003e92a 0f80072 0f7a6cb 0f7b89f 
0f8e3b7 003dad5 0f84544 0f7fd92 0f7f893 
0f8f578 003ca6e 0f86364 0f80af1 0f81af2 
0f8bb8a 003e98b 0f82240 0f7d462 0f7d87f 
0f93ff5 003b819 0f8a560 0f8585b 0f85b9d 
0f8e0c7 003d2cb 0f84f12 0f7f6fe 0f80828 
0f938c6 003bd72 0f89877 0f852fb 0f84cc9 
0f95127 003a50f 0f8bd52 0f8672a 0f87635 
0f91cad 003bc72 0f881b4 0f835bd 0f836c3 
0f9a54a 0038539 0f9088d 0f8bdfa 0f8bd83 
0f94812 0039a5e 0f8b48b 0f85ebf 0f86c88 
0f99f54 0038178 0f8fdb4 0f8ba3c 0f8b177 
0f9b808 00365f5 0f92306 0f8cedd 0f8db6c 
0f98143 0037b46 0f8e478 0f89b42 0f89bb0 
0fa0a2f 00341ad 0f96bec 0f923f1 0f9234e 
0f9adaa 0035410 0f9185e 0f8c538 0f8d33a 
0fa05cd 0033778 0f962b2 0f921ac 0f91905 
0fa1fbc 00318a7 0f9899a 0f93783 0f945f4 
0f9e831 0032c27 0f94c1e 0f9032f 0f904f4 
0fa71b7 002f0cf 0f9d3bd 0f98bcc 0f98c5a 
0fa14cc 00302c5 0f981ae 0f92d5d 0f93d16 
0fa6e83 002e4b3 0f9cd5a 0f98b00 0f98319 
0fa8da6 002c2c1 0f9fa3b 0f9a687 0f9b404 
0fa5bce 002d211 0f9c1dc 0f97833 0f9782d 
0faefec 0029061 0fa52f9 0fa0c3c 0fa0ade 
0fa9ee2 0029a0b 0fa0bf1 0f9b955 0f9c7fb 
0fafac8 0027925 0fa5a50 0fa19d4 0fa1306 
0fb1bd4 002548c 0fa88a3 0fa36f6 0fa472f 
0fae3c6 00249ba 0fa492e 0fa011c 0fa0689 
0fb6f7f 0ff165f 0fad146 0fa8a3e 0fa8d8f 
0fb12f6 0fe41bc 0fa8013 0fa2b94 0fa3dbf 
0fb6819 0fd8eea 0fac8d4 0fa8678 0fa80db 
0fb8a01 0fd78d4 0faf760 0faa3fc 0fab43b 
0fb50c6 0fd673a 0fab7d1 0fa6db7 0fa7033 
0fbe09f 0fd6b2a 0fb4491 0fafd38 0fafc8c 
0fb857d 0fd63ab 0faf2f1 0fa9f36 0faaeab 
0fbd49e 0fd688f 0fb3229 0faf1c6 0faeba4 
0fbe594 0fd6b54 0fb4fc6 0fafe5b 0fb0e8c 
0fb8fd2 0fd5987 0faf543 0faabee 0fab2a6 
0fc0442 0fd4b4d 0fb6790 0fb1fe4 0fb263d 
0fb93bf 0fd24c6 0fb0214 0faac81 0fac1d6 
0fbd89e 0fd0692 0fb39d0 0faf5cf 0faf2dc 
0fbeb51 0fcfb6b 0fb59c7 0fb0409 0fb14f5 
0fb9f67 0fce9b4 0fb089a 0fabb4a 0fac00d 
0fc210b 0fcebe9 0fb8749 0fb3cc2 0fb3e24 
0fbb91a 0fcdd06 0fb28ea 0fad20c 0fae401 
0fc0005 0fcdb96 0fb60c6 0fb1d2d 0fb1708 
0fc1763 0fce013 0fb8445 0fb3063 0fb4012 
0fbcd4a 0fcda62 0fb32cb 0fae91d 0faed52 
0fc4f0e 0fce562 0fbb134 0fb6ab2 0fb6ca1 
0fbe7fa 0fce42d 0fb54a2 0fb01a5 0fb1545 
0fc2d57 0fce6c0 0fb8a13 0fb4aef 0fb45e8 
0fc41a8 0fcecc6 0fbabd2 0fb5ad1 0fb6b9c 
0fbf3a5 0fcedd8 0fb5882 0fb0f46 0fb13c3 
0fc7325 0fcf873 0fbd5d5 0fb8e6a 0fb8f2b 
0fc0941 0fcf648 0fb7798 0fb2234 0fb342a 
0fc4bcb 0fd01f5 0fbab44 0fb68cd 0fb61fb 
0fc5fc8 0fd1013 0fbcb9b 0fb788d 0fb8735 
0fc122b 0fd0a3e 0fb784c 0fb2ddb 0fb31cf 
0fc8f14 0fd1899 0fbf278 0fbaa9a 0fbab0d 
0fc2505 0fd1852 0fb92f5 0fb3dc0 0fb4f1f 
0fc64ad 0fd1ea4 0fbc4ad 0fb80f0 0fb7a1b 
0fc7af3 0fd2ed1 0fbe6c2 0fb9246 0fba028 
0fc2dbc 0fd3a83 0fb9323 0fb4773 0fb4a4a 
0fca8dd 0fd569c 0fc0bf5 0fbc2c2 0fbc1d3 
0fc3dad 0fd5e5f 0fbaa5b 0fb54f3 0fb6589 
0fc76f9 0fd65ee 0fbd632 0fb923d 0fb8d67 
0fc82db 0fd6c4b 0fbee54 0fb99de 0fba9a8 
0fc2a34 0fd70e5 0fb8fd4 0fb4407 0fb4a69 
0fc9d01 0fd7fa4 0fbff9c 0fbb69f 0fbb951 
0fc2c0d 0fd7f15 0fb98f9 0fb432c 0fb5632 
0fc6480 0fd7dbc 0fbc356 0fb8022 0fb7c4e 
0fc78a6 0fd7dca 0fbe420 0fb9045 0fba09e 
0fc296b 0fd7250 0fb8f6f 0fb43a1 0fb4839 
0fca2d7 0fd7c2b 0fc0694 0fbbd14 0fbbec7 
0fc3c75 0fd7da9 0fbac23 0fb5466 0fb6595 
0fc7e79 0fd87b0 0fbde96 0fb9ab1 0fb9453 
0fc9ec5 0fd8f47 0fc08fc 0fbb70d 0fbc4eb 
0fc55e8 0fd8f27 0fbb82f 0fb70c7 0fb745a 
0fcd6a3 0fd9c9e 0fc34c4 0fbf167 0fbf158 
0fc7513 0fd9b6e 0fbde1b 0fb8d7b 0fb9e28 
0fcb60a 0fdaa6f 0fc1056 0fbd294 0fbcc50 
0fccf40 0fdc115 0fc37f8 0fbe831 0fbf65f 
0fc7fad 0fdd701 0fbe3bd 0fb9b28 0fb9ef1 
0fcf610 0fdf719 0fc57ce 0fc11ab 0fc11d5 
0fc8864 0fe0ad0 0fbf4c0 0fba17a 0fbb303 
0fcba40 0fe2844 0fc17de 0fbd76e 0fbd19d 
0fcc8cb 0fe3fd4 0fc31a9 0fbe1f6 0fbf194 
0fc6cfe 0fe4987 0fbcff8 0fb88d9 0fb8e5c 
0fcdd93 0fe5cc1 0fc3d8b 0fbf9b4 0fbfb69 
0fc6f63 0fe5980 0fbd9bf 0fb8927 0fb9b0c 
0fca3be 0fe520c 0fc00a1 0fbc1dd 0fbbbb3 
0fcb4cf 0fe5745 0fc1e2e 0fbceb3 0fbdb54 
0fc582a 0fe52ab 0fbbcd7 0fb747f 0fb7651 
0fcc9b7 0fe5d0a 0fc2bcd 0fbe64c 0fbe340 
0fc5918 0fe5957 0fbc6e8 0fb7305 0fb8052 
0fc8839 0fe5981 0fbe802 0fba678 0fb9c5c 
0fc9a00 0fe5cb5 0fc05ce 0fbb40e 0fbbe0e 
0fc3d6a 0fe5168 0fba2f1 0fb59f4 0fb5ae2 
0fcafd4 0fe4f39 0fc11d7 0fbcc8c 0fbc9df 
0fc3c99 0fe3e1b 0fba9f9 0fb56b6 0fb6651 
0fc6b17 0fe31ce 0fbc9cf 0fb894d 0fb8235 
0fc7a30 0fe2df5 0fbe427 0fb93d7 0fba1e5 
0fc19a9 0fe22c9 0fb7e06 0fb35b9 0fb39b5 
0fc8b1e 0fe22fc 0fbec1a 0fba748 0fba6b6 
0fc170e 0fe14c4 0fb8291 0fb3042 0fb410c 
0fc4297 0fe11db 0fb9f73 0fb6028 0fb58ec 
0fc50af 0fe10fa 0fbb9bf 0fb6a58 0fb7859 
0fbeccb 0fe05d0 0fb5043 0fb08e2 0fb0e27 
0fc5f84 0fe01ca 0fbbeb8 0fb7b93 0fb7c34 
0fbeb5c 0fdec4f 0fb5619 0fb04be 0fb184e 
0fc13c7 0fddd58 0fb6f67 0fb3137 0fb2e78 
0fc1e50 0fdda3b 0fb857e 0fb3715 0fb492e 
0fbb469 0fdcd7f 0fb180a 0facfd3 0fad890 
0fc20bb 0fddd1a 0fb81d2 0fb3cb2 0fb40f9 
0fba894 0fde9b8 0fb14b8 0fac160 0fad6bd 
0fbcfc8 0fe0166 0fb2e4c 0faed46 0faea21 
0fbe01e 0fe163e 0fb4a70 0faf987 0fb0c78 
0fb7f64 0fe22a2 0fae3cc 0fa9b5f 0faa43e 
0fbf5ba 0fe4bcd 0fb55e2 0fb11ee 0fb145b 
0fb869f 0fe6aa3 0faf3a5 0faa022 0fab3aa 
0fbb39a 0fe8e8f 0fb12cf 0fad1bf 0face2e 
0fbc94a 0ff0034 0fb350b 0fae29a 0faf420 
0fb6973 0014c44 0fad077 0fa854a 0fa8d15 
0fbe531 0012c1b 0fb4717 0fb0105 0fb050b 
0fb7d36 0014c34 0faea3c 0fa9594 0faaa57 
0fbaf04 001498f 0fb0d47 0facb55 0fac8c7 
0fbc784 0013640 0fb31b1 0fadf06 0faf1e6 
0fb6378 001632e 0facafb 0fa7cc2 0fa863c 
0fbce58 00140d0 0fb339d 0fae7c2 0faeae6 
0fb5499 0016777 0fac5a0 0fa6ac9 0fa8072 
0fb775a 0016d42 0fadb44 0fa91e8 0fa914b 
0fb82ce 0016315 0faf447 0fa9922 0faad43 
0fb1499 001979f 0fa82f2 0fa2cf8 0fa39b2 
0fb7786 0017ca1 0fae1fe 0fa8f90 0fa97b2 
0faf3ed 001ab79 0fa6a3b 0fa081d 0fa2310 
0fb042b 001bbda 0fa6c1c 0fa1bde 0fa20ac 
0fafb9e 001bc20 0fa70d7 0fa0fb6 0fa28c2 
0fa769c 001fe22 0f9e7d2 0f98c6f 0f99bfb 
0fac22e 001f16b 0fa306f 0f9d7be 0f9e1a1 
0fa288e 0022f23 0f9a34b 0f93afd 0f95646 
0fa2419 0024f4e 0f991a8 0f93b57 0f94051 
0fa094c 0026167 0f98229 0f91c9e 0f935af 
0f9787e 002b0fa 0f8eb90 0f88e27 0f89f32 
0f9be03 002af32 0f92bd4 0f8d3f3 0f8dee4 
0f926b1 002f262 0f89ed6 0f839d5 0f8559e 
0f927d1 00314d4 0f89058 0f83fdd 0f8479c 
0f91a9a 0032338 0f88e3b 0f82f00 0f84ab4 
0f8969d 0036e18 0f80455 0f7ad2a 0f7c024 
0f8e09b 0036b56 0f848b8 0f7f66a 0f80335 
0f84d3c 003ad39 0f7c0fd 0f760a7 0f77e88 
0f85499 003ce02 0f7b944 0f76c87 0f7712f 
0f84e1e 003dadc 0f7bd6e 0f761fc 0f778cb 
0f7d56d 00421a7 0f74080 0f6eb9e 0f6f7b5 
0f8363e 00414c0 0f79ce7 0f74ccd 0f7517a 
0f7c151 00447f6 0f73356 0f6d4ea 0f6eb9e 
0f7dfd1 0045a43 0f7444d 0f6f7ad 0f6f6d6 
0f7ee72 00458bd 0f75e5d 0f70258 0f713c7 
0f7871c 0049292 0f6f2a4 0f69d78 0f6a66b 
0f7f7d3 00478f7 0f75e65 0f70ed8 0f710a8 
0f79337 0049fd7 0f70451 0f6a7d4 0f6ba7b 
0f7c452 004a5b1 0f7264a 0f6ddcd 0f6d8fa 
0f7e9e2 0049578 0f756c1 0f6ffd4 0f70daa 
0f797b0 004c0a3 0f6ff92 0f6b01e 0f6b5e4 
0f819f8 0049876 0f77cd3 0f732e6 0f73313 
0f7c13b 004b30f 0f72fa5 0f6d757 0f6e95f 
0f7fbb1 004ad6a 0f75bec 0f715ff 0f711b6 
0f82b76 00491d9 0f796e7 0f741aa 0f7512e 
0f7e158 004b229 0f748af 0f6f99b 0f70036 
0f869f1 0048182 0f7ccdf 0f78264 0f782f2 
0f817f1 00493cf 0f78689 0f72d78 0f73e97 
0f854b3 004893e 0f7b4a8 0f76e65 0f7673c 
0f887a1 0046879 0f7f244 0f79d67 0f7a889 
0f84098 0048412 0f7a640 0f758c2 0f75c0f 
