0fc33d8 0fc8720 0fba313 0fb6d86 0fc1146 
0fc51ff 0fc8747 0fbc02e 0fb88a8 0fc3fd4 
0fc2d37 0fc73fa 0fb9a14 0fb6501 0fc29cf 
0fc7b9c 0fc8582 0fbe870 0fbb2bd 0fc419d 
0fc21e5 0fc767d 0fb9005 0fb58d2 0fc3345 
0fc64fc 0fc77c2 0fbd107 0fb9cc8 0fc38e6 
0fc5294 0fc804a 0fbc0b3 0fb891d 0fc479f 
0fc2d40 0fc6d76 0fb99f1 0fb64e2 0fc33e6 
0fc7bce 0fc81f8 0fbe897 0fbb2dd 0fc4dad 
0fc2230 0fc7510 0fb903b 0fb5913 0fc3efb 
0fc64e5 0fc78fb 0fbd0f0 0fb9cab 0fc415c 
0fc5266 0fc827d 0fbc078 0fb88ec 0fc4c3e 
0fc2dd2 0fc7154 0fb9a93 0fb6584 0fc3592 
0fc7bb0 0fc8629 0fbe881 0fbb2c7 0fc4b19 
0fc2214 0fc78fa 0fb901a 0fb58f1 0fc396d 
0fc646c 0fc7cd3 0fbd05d 0fb9c34 0fc39d9 
0fc52bb 0fc878f 0fbc0c6 0fb8952 0fc4451 
0fc2df2 0fc7563 0fb9a99 0fb65a7 0fc2d6e 
0fc7b7b 0fc884a 0fbe82f 0fbb296 0fc43c1 
0fc22b7 0fc7a7b 0fb9090 0fb598c 0fc3457 
0fc658e 0fc7cdf 0fbd15c 0fb9d3f 0fc3752 
0fc52e9 0fc8455 0fbc0da 0fb896c 0fc43a5 
0fc2de3 0fc71e6 0fb9a99 0fb658f 0fc2fe1 
0fc7af1 0fc855f 0fbe799 0fbb200 0fc4848 
0fc2148 0fc78d5 0fb8f38 0fb5833 0fc3a6b 
0fc62c0 0fc7c38 0fbcea0 0fb9a8f 0fc3d66 
0fc50c8 0fc8528 0fbbeb0 0fb8754 0fc4a0e 
0fc2b73 0fc719b 0fb9829 0fb6336 0fc34ef 
0fc7a1e 0fc85b5 0fbe6df 0fbb14d 0fc4c5c 
0fc2096 0fc76d4 0fb8e93 0fb579a 0fc3b2e 
0fc63d8 0fc79a6 0fbcfab 0fb9ba7 0fc3cb9 
0fc521b 0fc831b 0fbc009 0fb88b2 0fc47c9 
0fc2d8c 0fc7183 0fb9a2a 0fb654d 0fc3151 
0fc7bb7 0fc85b4 0fbe859 0fbb2d5 0fc4713 
0fc2198 0fc778f 0fb8f92 0fb589a 0fc3482 
0fc63da 0fc7a5a 0fbcfba 0fb9ba7 0fc3530 
0fc524c 0fc853e 0fbc02a 0fb88c7 0fc403f 
0fc2c9c 0fc7390 0fb992e 0fb6446 0fc28cf 
0fc7a7f 0fc860b 0fbe711 0fbb194 0fc3ea4 
0fc217a 0fc77c9 0fb8f58 0fb5860 0fc2e79 
0fc6420 0fc79e9 0fbcff3 0fb9be9 0fc30be 
0fc5285 0fc8314 0fbc050 0fb8900 0fc3c4c 
0fc2d17 0fc7035 0fb998e 0fb64b3 0fc25f9 
0fc7b32 0fc84c4 0fbe799 0fbb22f 0fc3d69 
0fc21a4 0fc742c 0fb8f52 0fb5867 0fc2d4d 
0fc6383 0fc764b 0fbcf54 0fb9b42 0fc304f 
0fc522a 0fc7ed8 0fbbfd4 0fb888b 0fc3ce9 
0fc2c86 0fc6d86 0fb991a 0fb6419 0fc277f 
0fc7a26 0fc8132 0fbe691 0fbb115 0fc3e94 
0fc2149 0fc7229 0fb8f17 0fb5819 0fc2dda 
0fc6455 0fc74f1 0fbd014 0fb9bfb 0fc2f67 
0fc5316 0fc7eb6 0fbc0dd 0fb8974 0fc3aa4 
0fc2d80 0fc6d3a 0fb9a07 0fb64fb 0fc23d2 
0fc7b39 0fc81b4 0fbe7b9 0fbb21b 0fc39b2 
0fc2173 0fc7565 0fb8f54 0fb583c 0fc2907 
0fc638f 0fc79cf 0fbcf7e 0fb9b53 0fc2bed 
0fc51df 0fc8419 0fbbfd4 0fb8857 0fc3955 
0fc2c3c 0fc7155 0fb98c2 0fb63c8 0fc2393 
0fc7a4f 0fc845a 0fbe6d4 0fbb14d 0fc3a9c 
0fc2205 0fc7696 0fb8fa6 0fb58b9 0fc2c12 
0fc63a4 0fc7726 0fbcf2f 0fb9b44 0fc2e1f 
0fc524c 0fc7fc2 0fbc006 0fb88a8 0fc3aac 
0fc2c0a 0fc6c11 0fb986d 0fb638c 0fc247b 
0fc7a1b 0fc7f6c 0fbe697 0fbb10e 0fc3bc2 
0fc212f 0fc7252 0fb8eee 0fb57ec 0fc2d41 
0fc630a 0fc754f 0fbceb2 0fb9aa2 0fc2f44 
0fc51a0 0fc8004 0fbbf46 0fb87ef 0fc3b7e 
0fc2bc3 0fc6e81 0fb9808 0fb6325 0fc25df 
0fc7977 0fc825d 0fbe5d6 0fbb05c 0fc3ca6 
0fc2091 0fc7387 0fb8e42 0fb5745 0fc2cd6 
0fc6333 0fc75ef 0fbced2 0fb9ab6 0fc2fab 
0fc5172 0fc7e7f 0fbbf1c 0fb87b3 0fc3b67 
0fc2bc0 0fc6cc7 0fb981f 0fb6327 0fc255f 
0fc79ef 0fc80d1 0fbe649 0fbb0bb 0fc3c4b 
0fc2060 0fc72ea 0fb8e11 0fb56f7 0fc2bef 
0fc6309 0fc76ce 0fbce9b 0fb9a73 0fc2e26 
0fc51ab 0fc816a 0fbbf6b 0fb87e9 0fc396e 
0fc2c13 0fc70d0 0fb989a 0fb638d 0fc23a7 
0fc7a83 0fc85de 0fbe6ff 0fbb16b 0fc3a0a 
0fc215e 0fc784d 0fb8f07 0fb5811 0fc2a12 
0fc6308 0fc7949 0fbcec0 0fb9aa2 0fc2d00 
0fc5270 0fc80e2 0fbc04e 0fb88c2 0fc3a11 
0fc2d0a 0fc6c3f 0fb9977 0fb6468 0fc2358 
0fc7b1e 0fc8028 0fbe78e 0fbb1ec 0fc3a2f 
0fc2260 0fc741d 0fb9022 0fb58fc 0fc2be3 
0fc6448 0fc7525 0fbd006 0fb9bbc 0fc2f90 
0fc53fc 0fc7e05 0fbc1bf 0fb8a09 0fc3cae 
0fc2ec5 0fc6c08 0fb9b08 0fb65ca 0fc2734 
0fc7d40 0fc805e 0fbe988 0fbb3c9 0fc3df9 
0fc2426 0fc74ab 0fb91c1 0fb5a7e 0fc2e6b 
0fc65ab 0fc780b 0fbd132 0fb9ce3 0fc30a5 
0fc5579 0fc82e1 0fbc2ec 0fb8b70 0fc3c71 
0fc2fc7 0fc719a 0fb9bfc 0fb66ed 0fc246c 
0fc7db4 0fc84ce 0fbe9eb 0fbb456 0fc37d8 
0fc2494 0fc7736 0fb9219 0fb5b08 0fc2636 
0fc65e0 0fc7924 0fbd169 0fb9d3e 0fc27ab 
0fc5539 0fc848d 0fbc2d6 0fb8b62 0fc351e 
0fc2f0d 0fc736a 0fb9b5e 0fb664a 0fc2092 
0fc7e35 0fc8667 0fbea62 0fbb4d2 0fc39f3 
0fc24b1 0fc7806 0fb9230 0fb5b2d 0fc2c70 
0fc66b7 0fc7a19 0fbd22c 0fb9e1c 0fc309d 
0fc5671 0fc81df 0fbc3ee 0fb8c83 0fc3fbe 
0fc3028 0fc6efd 0fb9c58 0fb675f 0fc2c74 
0fc7e89 0fc81f0 0fbeaca 0fbb537 0fc45c4 
0fc25f9 0fc73b7 0fb9389 0fb5c75 0fc37f0 
0fc6734 0fc766b 0fbd2b8 0fb9e8c 0fc39e2 
0fc571e 0fc80fe 0fbc49c 0fb8d1e 0fc4514 
0fc2fc2 0fc6f25 0fb9c16 0fb66fc 0fc2cdb 
0fc7ece 0fc8423 0fbeaf2 0fbb569 0fc41da 
0fc259f 0fc75c6 0fb9347 0fb5c29 0fc3077 
0fc6707 0fc799f 0fbd273 0fb9e62 0fc3078 
0fc56ce 0fc83e0 0fbc446 0fb8ced 0fc3b8f 
0fc3007 0fc713d 0fb9c37 0fb6736 0fc2401 
0fc7f41 0fc8595 0fbeb5d 0fbb5de 0fc3c09 
0fc27b9 0fc7a75 0fb9284 0fb5b58 0fc2b13 
0fc67d7 0fc7ad3 0fbd08d 0fb9c37 0fc2bda 
0fc57e0 0fc85a0 0fbc28c 0fb8ae6 0fc3926 
0fc312e 0fc721d 0fb9a92 0fb653b 0fc238e 
0fc7fc3 0fc8663 0fbe915 0fbb33e 0fc3b80 
0fc25dc 0fc7850 0fb9070 0fb5914 0fc2beb 
0fc680f 0fc7a50 0fbd0c2 0fb9c55 0fc2f5a 
0fc57a3 0fc83c5 0fbc237 0fb8a84 0fc3bd3 
0fc2f89 0fc7056 0fb9906 0fb63a5 0fc24ed 
0fc7f0f 0fc8545 0fbe860 0fbb27d 0fc3c4a 
0fc26e7 0fc7823 0fb9157 0fb59ee 0fc2cb8 
0fc67de 0fc7a3e 0fbd076 0fb9bf4 0fc2db1 
0fc5791 0fc84e1 0fbc47c 0fb8ce2 0fc3b6d 
0fc3135 0fc733a 0fb9d47 0fb6828 0fc24bd 
0fc7fc2 0fc87d4 0fbebd3 0fbb621 0fc3ab1 
0fc2732 0fc7b57 0fb9490 0fb5d5c 0fc2b7c 
0fc67c2 0fc7ce0 0fbd322 0fb9edc 0fc2cba 
0fc582c 0fc8753 0fbc595 0fb8df9 0fc39f0 
0fc313f 0fc73b8 0fb9d52 0fb6826 0fc2415 
0fc7f92 0fc8618 0fbebae 0fbb5ef 0fc3b46 
0fc2690 0fc785b 0fb93ec 0fb5cb0 0fc2c77 
0fc67b4 0fc7aa8 0fbd311 0fb9ec8 0fc2ed1 
0fc57ce 0fc8518 0fbc529 0fb8d96 0fc3c21 
0fc304d 0fc71cc 0fb9c79 0fb6744 0fc25b4 
0fc7ec5 0fc84d2 0fbead6 0fbb50f 0fc3c44 
0fc2538 0fc766b 0fb9287 0fb5b40 0fc2c87 
0fc6621 0fc77ab 0fbd157 0fb9d08 0fc2e23 
0fc5643 0fc82af 0fbc390 0fb8bec 0fc3a75 
0fc2e8b 0fc6fab 0fb9a84 0fb6548 0fc234f 
0fc7d17 0fc81fd 0fbe912 0fbb344 0fc39a6 
0fc2350 0fc7448 0fb90a8 0fb5957 0fc2918 
0fc647e 0fc771f 0fbcfbe 0fb9b6d 0fc2a5b 
0fc5564 0fc82ab 0fbc2b1 0fb8b16 0fc36fd 
0fc2ecf 0fc70c8 0fb9ae2 0fb65a0 0fc2103 
0fc7cf1 0fc84ad 0fbe900 0fbb32a 0fc36ef 
0fc2379 0fc77c2 0fb90dc 0fb5984 0fc26d2 
0fc644e 0fc7a22 0fbcfaa 0fb9b4c 0fc28b7 
0fc54f9 0fc8445 0fbc266 0fb8aba 0fc35b3 
0fc2d53 0fc7182 0fb9976 0fb6427 0fc1fef 
0fc7ccb 0fc84b9 0fbe8ce 0fbb30f 0fc3769 
0fc23dc 0fc767c 0fb9126 0fb59d5 0fc287f 
0fc644b 0fc76ed 0fbcf81 0fb9b2b 0fc2a9e 
0fc54bd 0fc8165 0fbc1f5 0fb8a53 0fc37e3 
0fc2d02 0fc6e5f 0fb98e5 0fb63a5 0fc21fe 
0fc7c62 0fc7fec 0fbe845 0fbb270 0fc38c1 
0fc2422 0fc72fd 0fb9164 0fb59fa 0fc29b8 
0fc6469 0fc752c 0fbcf92 0fb9b27 0fc2b27 
0fc5561 0fc809b 0fbc283 0fb8ad3 0fc3840 
0fc2dc7 0fc6de6 0fb99b7 0fb6467 0fc2299 
0fc7c6a 0fc8000 0fbe85c 0fbb27d 0fc388f 
0fc2467 0fc742e 0fb91a8 0fb5a30 0fc2918 
0fc6432 0fc7683 0fbcf6a 0fb9ad9 0fc28ef 
0fc5523 0fc82c0 0fbc272 0fb8a8c 0fc3467 
0fc2c65 0fc726d 0fb9868 0fb62f0 0fc1cae 
0fc7c63 0fc8902 0fbe84f 0fbb272 0fc3462 
0fc227b 0fc7be6 0fb8fb7 0fb585f 0fc24a6 
0fc638b 0fc7dc1 0fbcea8 0fb9a53 0fc27c6 
0fc555c 0fc872b 0fbc27a 0fb8ada 0fc3554 
0fc2e04 0fc72da 0fb99ce 0fb6491 0fc1fea 
0fc7da3 0fc839d 0fbe979 0fbb3a7 0fc37c0 
0fc241a 0fc7321 0fb914c 0fb59e1 0fc28d8 
0fc642f 0fc7420 0fbcf47 0fb9ad7 0fc2b9f 
0fc55fa 0fc7f90 0fbc33f 0fb8b7e 0fc398c 
0fc2de0 0fc6d6f 0fb99f5 0fb647e 0fc2489 
0fc7c63 0fc7fb9 0fbe886 0fbb279 0fc3bab 
0fc2279 0fc7256 0fb8ff6 0fb585d 0fc2bcd 
0fc62af 0fc75f8 0fbce0f 0fb997a 0fc2d03 
0fc540c 0fc8205 0fbc185 0fb8993 0fc38af 
0fc2cd0 0fc718e 0fb98e5 0fb635a 0fc229e 
0fc7b6c 0fc84c5 0fbe7a2 0fbb186 0fc3752 
0fc2314 0fc76f5 0fb9098 0fb58f2 0fc27f8 
0fc624f 0fc7906 0fbcdc6 0fb9908 0fc2808 
0fc546a 0fc8559 0fbc1eb 0fb8a00 0fc346a 
0fc2c1a 0fc7471 0fb9868 0fb62c7 0fc1ddd 
0fc7b7b 0fc899f 0fbe7c0 0fbb1b1 0fc34a6 
0fc22f4 0fc7e01 0fb9088 0fb58ec 0fc2577 
0fc622a 0fc8019 0fbcdab 0fb991d 0fc25e8 
0fc53cf 0fc8ad9 0fbc166 0fb8993 0fc32b0 
0fc2b62 0fc75a5 0fb97b1 0fb6238 0fc1d59 
0fc7bc3 0fc851d 0fbe813 0fbb1fb 0fc3549 
0fc23f0 0fc7447 0fb9186 0fb59ca 0fc263e 
0fc6428 0fc732e 0fbcfb8 0fb9af5 0fc2627 
0fc56f9 0fc7b1b 0fbc493 0fb8c86 0fc32c0 
0fc2d71 0fc6656 0fb99fa 0fb6431 0fc1d8a 
0fc7d76 0fc7b3c 0fbe9fd 0fbb3c3 0fc3618 
0fc24f3 0fc70d2 0fb92b6 0fb5aef 0fc26b9 
0fc64cc 0fc72af 0fbd069 0fb9bb9 0fc2653 
0fc5878 0fc7da5 0fbc619 0fb8e22 0fc338d 
0fc2fa6 0fc6c06 0fb9c32 0fb667e 0fc1cc0 
0fc8074 0fc8136 0fbecd4 0fbb6b1 0fc337e 
0fc27d3 0fc73a2 0fb958b 0fb5ddc 0fc2360 
0fc66b2 0fc750a 0fbd25d 0fb9dab 0fc223b 
0fc5a87 0fc8176 0fbc867 0fb9054 0fc2ea4 
0fc317c 0fc702d 0fb9e45 0fb6887 0fc18bc 
0fc81c1 0fc84ee 0fbee5d 0fbb847 0fc306b 
0fc292e 0fc78ad 0fb970e 0fb5f85 0fc22e9 
0fc6827 0fc787b 0fbd40a 0fb9f5f 0fc2546 
0fc5b30 0fc80c1 0fbc91c 0fb912e 0fc3459 
0fc3209 0fc6b8b 0fb9ecb 0fb6935 0fc202e 
0fc8220 0fc7b38 0fbeed4 0fbb8c7 0fc3878 
0fc2986 0fc6b8c 0fb977f 0fb5fe9 0fc29fe 
0fc6886 0fc6c44 0fbd465 0fb9fe5 0fc2c3d 
0fc5b4e 0fc77c0 0fbc93e 0fb917d 0fc3ac4 
0fc3149 0fc6746 0fb9e0e 0fb68a3 0fc23dc 
0fc80e3 0fc7d05 0fbed9b 0fbb7c8 0fc3a5a 
0fc280f 0fc7270 0fb9627 0fb5eb8 0fc2aad 
0fc1c1c 0fc676d 0fb8a0c 0fb5326 0fc18ce 
0fc4d83 0fc63d9 0fbb94e 0fb85ae 0fc15ed 
0fc51bb 0fc724c 0fbbf5c 0fb88af 0fc267e 
0fc1934 0fc5d95 0fb85fd 0fb5129 0fc0fbc 
0fc7045 0fc70e0 0fbdc81 0fba7e5 0fc2620 
0fc1c80 0fc6724 0fb8a6f 0fb53ad 0fc1b9e 
0fc4dc9 0fc646d 0fbb986 0fb8607 0fc1846 
0fc538f 0fc742a 0fbc112 0fb8a81 0fc2a03 
0fc1ab3 0fc61b4 0fb8756 0fb5295 0fc120d 
0fc7055 0fc74c9 0fbdc72 0fba7ed 0fc26bf 
0fc1d17 0fc6a54 0fb8ab4 0fb5411 0fc1d92 
0fc4dde 0fc67b7 0fbb968 0fb85fd 0fc1ac0 
0fc5381 0fc78e4 0fbc0d8 0fb8a57 0fc29bf 
0fc1a6e 0fc6318 0fb8707 0fb5235 0fc111b 
0fc71c5 0fc7537 0fbddce 0fba93a 0fc264e 
0fc1eff 0fc6a0a 0fb8cc1 0fb55f2 0fc1bd0 
0fc4f76 0fc66e0 0fbbb06 0fb877c 0fc16dd 
0fc55c2 0fc74d3 0fbc317 0fb8c6a 0fc278a 
0fc1c69 0fc5f2b 0fb8902 0fb5404 0fc0f5c 
0fc72a3 0fc71c4 0fbdecf 0fbaa0d 0fc2518 
0fc1fac 0fc6975 0fb8d67 0fb568a 0fc1b92 
0fc4fe0 0fc6708 0fbbb8d 0fb87d3 0fc175e 
0fc5668 0fc73d2 0fbc3f9 0fb8d14 0fc2763 
0fc1d26 0fc5ef4 0fb89fe 0fb54ba 0fc0f2f 
0fc73bc 0fc6f81 0fbe00e 0fbab0b 0fc2364 
0fc2053 0fc6719 0fb8e43 0fb5720 0fc1946 
0fc4f9c 0fc66e7 0fbbb4d 0fb877a 0fc15fe 
0fc564e 0fc774a 0fbc3d7 0fb8cef 0fc2873 
0fc1c78 0fc63db 0fb891f 0fb5405 0fc122a 
0fc72e9 0fc75f4 0fbdef6 0fbaa2d 0fc2790 
0fc202c 0fc6a9c 0fb8db9 0fb56d4 0fc1d6a 
0fc5050 0fc6318 0fbbbe1 0fb8814 0fc199d 
0fc569e 0fc7179 0fbc403 0fb8d39 0fc2b5a 
0fc1c45 0fc5ea9 0fb8902 0fb53d5 0fc1473 
0fc73d1 0fc6edc 0fbdfe9 0fbab21 0fc2b2a 
0fc209c 0fc6636 0fb8e77 0fb576d 0fc1ff1 
0fc4f7e 0fc6415 0fbbb1a 0fb878a 0fc1b53 
0fc566b 0fc7397 0fbc3f4 0fb8d1e 0fc2d7a 
0fc1c3b 0fc6175 0fb88e7 0fb53f0 0fc1655 
0fc7281 0fc72ac 0fbdea6 0fba9ec 0fc29e0 
0fc1f76 0fc6976 0fb8d5a 0fb564f 0fc1e96 
0fc4e55 0fc66cc 0fbba18 0fb864b 0fc1a07 
0fc5668 0fc74c5 0fbc402 0fb8d05 0fc2bac 
0fc1b6f 0fc5f2a 0fb8839 0fb52f2 0fc1321 
0fc72b9 0fc702b 0fbdee7 0fba9eb 0fc2640 
0fc203a 0fc658d 0fb8e11 0fb56d6 0fc1a39 
0fc4ef1 0fc6103 0fbbaa3 0fb86af 0fc1573 
0fc56d4 0fc7244 0fbc477 0fb8d70 0fc2675 
0fc1ae0 0fc636f 0fb87c1 0fb5263 0fc0cf3 
0fc71f2 0fc7690 0fbde28 0fba93e 0fc20f8 
0fc1fde 0fc6ee9 0fb8dde 0fb56a0 0fc1619 
0fc4e2b 0fc6d8f 0fbba01 0fb860d 0fc1133 
0fc567c 0fc7bce 0fbc420 0fb8d15 0fc231c 
0fc1bfd 0fc640a 0fb88c8 0fb5358 0fc0b95 
0fc747e 0fc7274 0fbe08e 0fbab7b 0fc202d 
0fc22ba 0fc6921 0fb906b 0fb5923 0fc1495 
0fc50dc 0fc647b 0fbbc9b 0fb8889 0fc101d 
0fc5938 0fc7159 0fbc6f0 0fb8fa9 0fc2337 
0fc1dc4 0fc5c72 0fb8ab0 0fb5516 0fc0ba9 
0fc75ad 0fc6da2 0fbe1ca 0fbaca9 0fc1eee 
0fc231f 0fc651c 0fb9110 0fb59a9 0fc1383 
0fc50f2 0fc6372 0fbbcb1 0fb8893 0fc0fd5 
0fc5997 0fc75a1 0fbc719 0fb8ff6 0fc2216 
0fc1dcf 0fc629f 0fb8a92 0fb5509 0fc0a25 
0fc75c1 0fc74d8 0fbe1bf 0fbacc2 0fc1e2f 
0fc22db 0fc6f9d 0fb90ad 0fb596a 0fc134e 
0fc4f72 0fc6daf 0fbbaff 0fb8714 0fc0ece 
0fc58ad 0fc7d6e 0fbc61b 0fb8f15 0fc22b7 
0fc1c93 0fc6a2a 0fb893b 0fb53d9 0fc0c15 
0fc748f 0fc79f9 0fbe099 0fbab82 0fc21d6 
0fc225e 0fc6db3 0fb9052 0fb58d3 0fc1838 
0fc4f15 0fc66b0 0fbbada 0fb869a 0fc1386 
0fc5989 0fc716e 0fbc700 0fb8fbe 0fc272f 
0fc1d2a 0fc5b5d 0fb89c8 0fb5439 0fc0ff0 
0fc749f 0fc6d9e 0fbe09b 0fbab78 0fc2510 
0fc21ae 0fc645b 0fb8f6a 0fb57fc 0fc1bf6 
0fc4e24 0fc6245 0fbb9a6 0fb8582 0fc176d 
0fc5846 0fc72bc 0fbc58d 0fb8e79 0fc29e6 
0fc1aab 0fc6039 0fb8755 0fb51df 0fc11d7 
0fc712b 0fc730c 0fbdd4b 0fba83f 0fc2548 
0fc1fc5 0fc6c0c 0fb8d9b 0fb563e 0fc1b63 
0fc4d1b 0fc69df 0fbb8c9 0fb84b1 0fc1640 
0fc57fd 0fc78f9 0fbc559 0fb8e3f 0fc2724 
0fc1b46 0fc65d0 0fb87d5 0fb5259 0fc0d78 
0fc72bf 0fc758f 0fbdeb3 0fba998 0fc2177 
0fc223b 0fc6b79 0fb8fda 0fb5871 0fc1900 
0fc4e3f 0fc6545 0fbb9d9 0fb85af 0fc13ab 
0fc5962 0fc72ee 0fbc6c5 0fb8fa1 0fc249f 
0fc1afb 0fc60a8 0fb87b2 0fb5233 0fc0c3f 
0fc72fe 0fc732b 0fbdf0b 0fba9ef 0fc2233 
0fc2146 0fc6a45 0fb8f10 0fb579e 0fc1872 
0fc4d26 0fc6894 0fbb8e8 0fb84ae 0fc134e 
0fc5848 0fc78e4 0fbc5c5 0fb8e8e 0fc2557 
0fc1a8d 0fc6390 0fb873f 0fb5198 0fc0d7a 
0fc7252 0fc72d2 0fbde48 0fba925 0fc21e0 
0fc21b1 0fc6a90 0fb8f71 0fb57f6 0fc1948 
0fc4c7c 0fc64d5 0fbb811 0fb83e0 0fc130f 
0fc584b 0fc7187 0fbc59e 0fb8e65 0fc258d 
0fc1aa2 0fc5c60 0fb8754 0fb51a5 0fc0e94 
0fc721a 0fc6d8f 0fbde15 0fba8ef 0fc231c 
0fc20fd 0fc66cd 0fb8ed7 0fb575c 0fc1a52 
0fc4bfa 0fc63be 0fbb780 0fb8364 0fc1561 
0fc578d 0fc732f 0fbc4cf 0fb8db2 0fc2792 
0fc194d 0fc5f96 0fb85dc 0fb5049 0fc0fc6 
0fc7114 0fc7134 0fbdd0f 0fba7f4 0fc2403 
0fc2075 0fc6a5d 0fb8e25 0fb56b9 0fc1b19 
0fc4b17 0fc6603 0fbb695 0fb8279 0fc15c0 
0fc585e 0fc75b3 0fbc58e 0fb8e7d 0fc2912 
0fc190c 0fc607e 0fb858f 0fb5012 0fc10a4 
0fc7100 0fc7151 0fbdcd3 0fba7dd 0fc2505 
0fc206a 0fc68ad 0fb8e18 0fb56be 0fc1bdb 
0fc4aab 0fc641b 0fbb62b 0fb8230 0fc1615 
0fc573f 0fc7323 0fbc470 0fb8d76 0fc2807 
0fc18e0 0fc5f9e 0fb855f 0fb4fe8 0fc0fd1 
0fc7147 0fc71af 0fbdd10 0fba816 0fc240b 
0fc20c6 0fc68e0 0fb8e67 0fb5702 0fc1b14 
0fc4b2b 0fc64de 0fbb6a7 0fb829c 0fc1674 
0fc5854 0fc7520 0fbc592 0fb8e90 0fc291b 
0fc1930 0fc613c 0fb85cc 0fb5051 0fc1139 
0fc7109 0fc7251 0fbdcea 0fba7f8 0fc24fe 
0fc2134 0fc6c5e 0fb8edd 0fb5788 0fc1ba0 
0fc4a17 0fc66a7 0fbb5b1 0fb8198 0fc1566 
0fc57bc 0fc752e 0fbc510 0fb8df4 0fc2812 
0fc1874 0fc613d 0fb852b 0fb4f91 0fc0fd9 
0fc70e7 0fc72a1 0fbdcca 0fba7ce 0fc23f3 
0fc215b 0fc6a60 0fb8ef4 0fb5795 0fc1b08 
0fc4ab2 0fc6564 0fbb61d 0fb8216 0fc15ca 
0fc582d 0fc7389 0fbc53c 0fb8e41 0fc27ce 
0fc186d 0fc5e56 0fb84e9 0fb4f5f 0fc109b 
0fc7154 0fc6f99 0fbdd16 0fba819 0fc25c8 
0fc2226 0fc68cd 0fb8fa1 0fb583e 0fc1e44 
0fc4a0e 0fc6291 0fbb562 0fb814a 0fc1714 
0fc587d 0fc71bb 0fbc59a 0fb8e81 0fc2968 
0fc18ae 0fc5fc1 0fb8529 0fb4f93 0fc1147 
0fc7120 0fc73d0 0fbdcd7 0fba7d8 0fc25c0 
0fc2113 0fc6d81 0fb8ead 0fb5729 0fc1d1c 
0fc4910 0fc68a0 0fbb48f 0fb804d 0fc1642 
0fc58e0 0fc77dd 0fbc5ec 0fb8ecc 0fc2a4d 
0fc1900 0fc6234 0fb8555 0fb4fb9 0fc1318 
0fc719a 0fc71c1 0fbdd44 0fba82e 0fc2790 
0fc2230 0fc6843 0fb8f8f 0fb581f 0fc1fc5 
0fc49ce 0fc6200 0fbb4ef 0fb80d9 0fc1940 
0fc58ec 0fc71f9 0fbc5bb 0fb8ec3 0fc2c1b 
0fc1847 0fc5e47 0fb849d 0fb4f00 0fc1490 
0fc709d 0fc70dc 0fbdc4c 0fba742 0fc28db 
0fc2111 0fc6bf0 0fb8ed8 0fb573c 0fc20b2 
0fc4878 0fc68fb 0fbb40a 0fb7fc2 0fc1a9c 
0fc589d 0fc781d 0fbc5c4 0fb8e97 0fc2e42 
0fc17d4 0fc63cc 0fb8468 0fb4ea5 0fc1605 
0fc7085 0fc7562 0fbdc39 0fba723 0fc2a26 
0fc213c 0fc6c0e 0fb8ec4 0fb5738 0fc21a9 
0fc48ec 0fc656a 0fbb449 0fb8014 0fc1b6e 
0fc592a 0fc74fd 0fbc624 0fb8eff 0fc2ec5 
0fc1896 0fc6134 0fb84ea 0fb4f34 0fc173b 
0fc70c4 0fc72f9 0fbdc71 0fba751 0fc2b0d 
0fc2154 0fc6d54 0fb8edd 0fb573f 0fc22da 
0fc47fa 0fc6bec 0fbb360 0fb7f2c 0fc1d25 
0fc575b 0fc8351 0fbc436 0fb8d41 0fc30ef 
0fc1667 0fc6e43 0fb82d3 0fb4d2f 0fc18e0 
0fc6f95 0fc7af6 0fbdb6d 0fba643 0fc2c54 
0fc2109 0fc7365 0fb8e9d 0fb56fc 0fc24a6 
0fc48bd 0fc6b6f 0fbb3b7 0fb7fa9 0fc209c 
0fc5a63 0fc76ae 0fbc6db 0fb8fdc 0fc3494 
0fc194d 0fc6089 0fb855a 0fb4fb1 0fc1ba3 
0fc71e4 0fc7109 0fbdd51 0fba841 0fc2f33 
0fc232a 0fc6a43 0fb9086 0fb58e6 0fc27aa 
0fc48ad 0fc65ac 0fbb3dc 0fb7f99 0fc20c5 
0fc5a66 0fc764d 0fbc71f 0fb8ffe 0fc332f 
0fc18bc 0fc630e 0fb84e0 0fb4f2c 0fc1aac 
0fc719e 0fc75ec 0fbdd14 0fba7ff 0fc2e29 
0fc235c 0fc7056 0fb90a7 0fb5912 0fc26fa 
0fc484b 0fc6b3b 0fbb34f 0fb7f29 0fc2025 
0fc5a67 0fc7bb1 0fbc6fd 0fb901d 0fc346c 
0fc183b 0fc69d9 0fb844c 0fb4ecd 0fc1d12 
0fc7129 0fc7cf3 0fbdc93 0fba7af 0fc30ca 
0fc22f7 0fc76bb 0fb905f 0fb58d3 0fc292a 
0fc48ef 0fc6e11 0fbb404 0fb7fdb 0fc2249 
0fc5b81 0fc7bf0 0fbc849 0fb9135 0fc3559 
0fc1868 0fc6630 0fb84a8 0fb4ef0 0fc1d71 
0fc71df 0fc76e0 0fbdd48 0fba849 0fc31ec 
0fc241a 0fc6e81 0fb916a 0fb59dc 0fc2c00 
0fc497d 0fc66ba 0fbb49e 0fb806a 0fc25db 
